patch,recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
6,489ecb611,0.012941025197505951,0.003867402672767639,0.007016564719378948,0.718387246131897,0.00044065143447369337,0.0031997887417674065,0.009043111465871334,0.07303906977176666,0.0009730712627060711,0.0005204810295253992,0.9068734049797058,0.02106398530304432,0.0019163934048265219,0.0009089304367080331,0.00366339017637074,0.048333920538425446,0.0006186028476804495,0.00037806262844242156,0.025330228731036186,0.0004445068188942969,0.0004217025125399232,0.00048374602920375764,4.405900472193025e-05,0.01012908760458231
7,489ecb611,0.00266631250269711,0.0009648623527027667,0.0010664205765351653,0.4646878242492676,0.00043427766649983823,0.0006218007183633745,5.329753548721783e-05,0.004689557012170553,0.00024052336812019348,0.001061003189533949,0.0017666672356426716,0.000750032311771065,0.00039065879536792636,0.000445254088845104,0.0042760418727993965,0.0003932868130505085,0.0011173280654475093,0.00043583306251093745,0.005612223409116268,6.568293611053377e-05,0.0012822033604606986,0.0005765598034486175,9.318342199549079e-05,0.023201538249850273
0,48f2b852c,0.03196823224425316,0.0011933514615520835,0.00036218465538695455,0.7103434801101685,0.006683850660920143,0.0006062071770429611,0.00024118013971019536,0.004414191469550133,0.0062195295467972755,0.0005752520519308746,0.002926573157310486,0.005028204061090946,0.03037542663514614,0.0029132445342838764,0.0048012263141572475,0.0012438643025234342,0.004151190631091595,0.0006771587650291622,0.7450266480445862,0.0006353658973239362,0.0015258437488228083,0.0037079891189932823,0.0003597073082346469,0.08171205967664719
1,48f2b852c,0.02284632995724678,0.0007058641640469432,0.00017153211229015142,0.675681471824646,0.008517256006598473,0.00044068353599868715,0.00011547606118256226,0.0031459375750273466,0.003660669084638357,0.0003549044777173549,0.001810651388950646,0.0032770622055977583,0.02156715653836727,0.0020590131171047688,0.0025037333834916353,0.0005248028901405632,0.004582167603075504,0.00033774302573874593,0.7795708775520325,0.00034715974470600486,0.001096095540560782,0.0030775987543165684,0.00016012738342396915,0.06832391768693924
2,48f2b852c,0.030223997309803963,0.00098828983027488,0.0002840336237568408,0.6807595491409302,0.00895590241998434,0.0004825320211239159,0.00016660972323734313,0.0034318179823458195,0.004488314501941204,0.0004809764213860035,0.0021112344693392515,0.003945204429328442,0.03934571146965027,0.0024120514281094074,0.0023217482957988977,0.0008358656778000295,0.003873140551149845,0.00046264237607829273,0.7497152090072632,0.00039459107210859656,0.001381527865305543,0.002525283955037594,0.00023671785311307758,0.06893588602542877
3,48f2b852c,0.010672318749129772,0.0008901770925149322,0.00019576988415792584,0.6590084433555603,0.011629018932580948,0.0004317483399063349,0.00010498954361537471,0.0037992028519511223,0.001576300710439682,0.00033176279976032674,0.0011341706849634647,0.0034093635622411966,0.022027989849448204,0.0024387191515415907,0.0023464676924049854,0.0004908962291665375,0.002720859833061695,0.0003618638729676604,0.7727484703063965,0.000288149225525558,0.0013974419562146068,0.0029011722654104233,0.00019162544049322605,0.05111218988895416
4,48f2b852c,0.004027398303151131,0.0007173279882408679,0.00017607062181923538,0.6602234840393066,0.025110797956585884,0.0005479353130795062,0.00012657218030653894,0.0031480093020945787,0.0007116554188542068,0.00022704293951392174,0.0008233311236836016,0.0035538815427571535,0.06800154596567154,0.002746008802205324,0.0012851927895098925,0.0004079021455254406,0.002581767039373517,0.0002686684892978519,0.7273998260498047,0.00021961137827020139,0.0013949761632829905,0.0021843465510755777,0.0001599765964783728,0.056386251002550125
5,48f2b852c,0.003171913791447878,0.0005910564796067774,0.00019142089877277613,0.6916838884353638,0.015915926545858383,0.0007048367406241596,0.00012975462595932186,0.004060706589370966,0.0005934796063229442,0.00021994728012941778,0.0008575496030971408,0.004028236027806997,0.047276221215724945,0.0026199552230536938,0.0021020041313022375,0.0005225352942943573,0.0033026139717549086,0.00021261510846670717,0.7438874244689941,0.00026440745568834245,0.0014199662255123258,0.0014817153569310904,0.00019933264411520213,0.06774353981018066
6,48f2b852c,0.005907659884542227,0.0005892408080399036,0.0001575818023411557,0.7196639776229858,0.008483021520078182,0.0007329945801757276,0.00010226463928120211,0.0030126699712127447,0.0011676240246742964,0.00033719654311425984,0.0010060027707368135,0.003180566243827343,0.062357015907764435,0.002049381611868739,0.0011090656043961644,0.00035944744013249874,0.002896432299166918,0.00030927074840292335,0.750499963760376,0.00023623353627044708,0.0012072306126356125,0.0018979477463290095,0.00015721394447609782,0.06537578254938126
7,48f2b852c,0.004951220005750656,0.0009092811960726976,0.00019342977611813694,0.7085504531860352,0.01384683232754469,0.0008676411234773695,0.00013561308151111007,0.003920901101082563,0.0011437295470386744,0.00036327895941212773,0.0012664329260587692,0.004010670352727175,0.0894220620393753,0.0025389413349330425,0.0016602608375251293,0.00048812461318448186,0.0048059215769171715,0.0003053960972465575,0.7504059672355652,0.00019930546113755554,0.0011781747452914715,0.0023607946932315826,0.000174551154486835,0.07039204239845276
0,48fb5143f,0.002400527009740472,0.0007691482314839959,0.0015325419371947646,0.18383026123046875,0.0002630784874781966,0.00022240300313569605,8.090920891845599e-05,0.010132205672562122,0.0003755230864044279,0.8543027639389038,0.002097412245348096,0.005005361046642065,0.0012057791464030743,0.00030161484028212726,0.0036966183688491583,0.0014082365669310093,0.0005604820908047259,0.1246868222951889,0.016036368906497955,0.0001335298438789323,0.31365206837654114,0.0006105236825533211,0.00043947031372226775,0.012012199498713017
1,48fb5143f,0.0017967356834560633,0.0008660717285238206,0.002244898583739996,0.4820602536201477,0.0001981418754439801,0.0001452520227758214,6.505855708383024e-05,0.0058830236084759235,0.00031121904612518847,0.8859559297561646,0.0005183123867027462,0.0023881292436271906,0.0008056996739469469,0.00015436469402629882,0.0022397073917090893,0.002378621604293585,0.0009494138066656888,0.17418168485164642,0.010283942334353924,0.00016632734332233667,0.035195231437683105,0.00022841976897325367,0.00029457491473294795,0.01050804927945137
2,48fb5143f,0.003973815124481916,0.0016257432289421558,0.002203785115852952,0.7713027000427246,0.0002913739299401641,0.00041110633173957467,0.00010881303751375526,0.0072548468597233295,0.00030372999026440084,0.6308916211128235,0.0012181655038148165,0.0029177775140851736,0.001237765303812921,0.000301169726299122,0.005844968371093273,0.0018825478618964553,0.0019625138957053423,0.04179379343986511,0.012979119084775448,8.236109715653583e-05,0.23465695977210999,0.0006879334105178714,0.00019380175217520446,0.010224398225545883
3,48fb5143f,0.006270351354032755,0.003371414029970765,0.0024917202536016703,0.7015097737312317,0.0010509638814255595,0.0015287218848243356,0.00972550455480814,0.012289847247302532,0.0027976632118225098,0.15708228945732117,0.0036667140666395426,0.015449627302587032,0.0024877539835870266,0.0027903043664991856,0.021126193925738335,0.3518921136856079,0.01025103498250246,0.0057408628053963184,0.012813967652618885,0.0010803857585415244,0.42245644330978394,0.0007455776212736964,0.0023663376923650503,0.010799472220242023
4,48fb5143f,0.003717954969033599,0.001986294286325574,0.0010697825346142054,0.1721179038286209,0.0009789542527869344,0.0018252757145091891,0.0006650120485574007,0.008711449801921844,0.0007465655799023807,0.4965265691280365,0.008041197434067726,0.0056917304173111916,0.0023801722563803196,0.0033957615960389376,0.004969549365341663,0.05863387510180473,0.004946655128151178,0.014760056510567665,0.009548326954245567,0.00024848440079949796,0.7068358063697815,0.0006907896022312343,0.0008940246771089733,0.010351241566240788
5,48fb5143f,0.002317362930625677,0.0017285477370023727,0.0011710062390193343,0.1243821382522583,0.00583479180932045,0.001994072925299406,0.0003528761735651642,0.006873324513435364,0.0006338163511827588,0.3418613076210022,0.005988973192870617,0.006847865879535675,0.0029636980034410954,0.0018301595700904727,0.00799279473721981,0.06954245269298553,0.0015738650690764189,0.005397955421358347,0.018393049016594887,0.0003185427049174905,0.3510357737541199,0.001523360493592918,0.0016233441419899464,0.03685469552874565
6,48fb5143f,0.0028785860631614923,0.0012504237238317728,0.0010077010374516249,0.06788003444671631,0.02733508311212063,0.012952097691595554,0.0004098098143003881,0.01012491900473833,0.0003766212030313909,0.0019493650179356337,0.016507618129253387,0.005476323422044516,0.0036736312322318554,0.0021692654117941856,0.006878657732158899,0.002217858098447323,0.0028554489836096764,0.001302670338191092,0.024051833897829056,0.00038310859235934913,0.016696074977517128,0.001966490177437663,0.001050596940331161,0.06577783077955246
7,48fb5143f,0.0006071519455872476,0.001453516772016883,0.00017927514272741973,0.05910475179553032,0.0007838906021788716,0.0036136501003056765,0.0001663106813794002,0.008264896459877491,0.000116957031423226,0.002258858410641551,0.011037008836865425,0.005472423974424601,0.0003557866148184985,0.0003188842092640698,0.0013993156608194113,0.00011583934247028083,0.0023113470524549484,0.0010869017569348216,0.004489230457693338,8.116816752590239e-05,0.008792730048298836,0.0006018152926117182,0.00024617978488095105,0.0578082837164402
0,49384a0a9,0.00031158362980932,0.0009531275718472898,6.596534512937069e-05,0.014719606377184391,0.0003908785874955356,0.0007720929570496082,0.00011932267807424068,0.005214980337768793,5.9843852795893326e-05,0.0010721893049776554,0.004016146529465914,0.004769650753587484,0.0002814546460285783,0.0006150127737782896,0.00036606064531952143,6.99367665220052e-05,0.010918191634118557,0.00350185576826334,0.004698662087321281,0.0002613622054923326,0.007776903919875622,0.00026076333597302437,0.00021336853387765586,0.040917299687862396
1,49384a0a9,0.00013695967209059745,0.0005472350749187171,8.565403550164774e-05,0.013729666359722614,0.0003461534215603024,0.000406361126806587,9.860529098659754e-05,0.004535812884569168,2.2082793293520808e-05,0.0007235765806399286,0.0019565457478165627,0.001886573270894587,0.00020419692737050354,0.0008335264865309,0.0003130082623101771,9.470253280596808e-05,0.0048402114771306515,0.001925449469126761,0.003925020806491375,0.00030605599749833345,0.01413298025727272,0.00016570411389693618,0.00015027137123979628,0.024130573496222496
2,49384a0a9,0.0003503766201902181,0.0007732755038887262,7.426452066283673e-05,0.011520392261445522,0.0010216472437605262,0.0009335135109722614,0.00015783609705977142,0.0038604598958045244,3.730718890437856e-05,0.0005802440573461354,0.00407659076154232,0.013134664855897427,0.00020579890406224877,0.000887212052475661,0.0005569604109041393,0.00011413675383664668,0.002786108059808612,0.0010014500003308058,0.0065985992550849915,0.0002767897385638207,0.00756489485502243,0.0002923891006503254,0.00027876804233528674,0.026087705045938492
3,49384a0a9,0.0006999185425229371,0.0006573262508027256,6.626469257753342e-05,0.08972406387329102,0.001168147544376552,0.0011336288880556822,0.00018627139797899872,0.0028291780035942793,0.0002048593742074445,0.0005707284435629845,0.005688929930329323,0.04417915642261505,0.00032291546813212335,0.0004208754107821733,0.00041027754195965827,4.913448356091976e-05,0.016029508784413338,0.00098642916418612,0.006257991306483746,0.00020911803585477173,0.002418998396024108,0.0005647371872328222,7.080139766912907e-05,0.03475372865796089
4,49384a0a9,0.0003543779021129012,0.0008759888005442917,8.560561400372535e-05,0.02311519905924797,0.0005782656371593475,0.0015414460795000196,0.00011720734619302675,0.003926880192011595,7.427252421621233e-05,0.000857289822306484,0.006387869827449322,0.007502179127186537,0.0001790129317669198,0.0006024804315529764,0.0006379607948474586,0.0001181431653094478,0.004488248378038406,0.0009378389804624021,0.00516247283667326,0.00017023819964379072,0.0049815792590379715,0.00041459803469479084,0.00020686796051450074,0.04028875008225441
5,49384a0a9,0.0005155898979865015,0.0013474008301272988,9.423400479136035e-05,0.01877066306769848,0.00045428259181790054,0.0010706480825319886,0.00011819816427305341,0.0064909993670880795,9.933509863913059e-05,0.001689060009084642,0.005257748998701572,0.0053296335972845554,0.0003377674729563296,0.0007708203629590571,0.00047426053788512945,7.412365812342614e-05,0.006567029748111963,0.002625542227178812,0.006738044321537018,0.00025474251015111804,0.009465725161135197,0.00038957453216426075,0.00030793092446401715,0.03884901851415634
6,49384a0a9,0.00045098678674548864,0.0008324561058543622,0.00010243554424960166,0.014117746613919735,0.00042838481022045016,0.0016914262669160962,0.00013627666339743882,0.006988590117543936,9.350288019049913e-05,0.0015053629176691175,0.010087253525853157,0.00782047864049673,0.0004806918150279671,0.0009565983200445771,0.0005407483549788594,8.632832759758458e-05,0.004960105754435062,0.0031502917408943176,0.00639306241646409,0.0003346251614857465,0.011376302689313889,0.0003305067075416446,0.00035706866765394807,0.06213473528623581
7,49384a0a9,0.00017957539239432663,0.0006103572668507695,7.119346264516935e-05,0.01075349934399128,0.0003159226616844535,0.0009190180571749806,9.770254837349057e-05,0.0045225005596876144,3.435054895817302e-05,0.0009809508919715881,0.005652586929500103,0.0032622558064758778,0.0003000728611368686,0.0006348160095512867,0.0003993756545241922,5.056074951426126e-05,0.004350417293608189,0.002385413506999612,0.004136010073125362,0.0002058322716038674,0.006304382812231779,0.0002283640205860138,0.0002253920683870092,0.036636222153902054
0,495d39761,0.0008877372019924223,0.0004625839355867356,0.00025445097708143294,0.024857673794031143,0.004186376463621855,0.0030026694294065237,0.00040311767952516675,0.004309778567403555,0.00014397635823115706,0.0013091423315927386,0.013184817507863045,0.00756258936598897,0.0009197889594361186,0.0009796008234843612,0.0025908758398145437,0.00010882673814194277,0.0013511284487321973,0.00134474306832999,0.010947009548544884,0.00031532233697362244,0.008619287982583046,0.0010643876157701015,0.0005089517217129469,0.055798690766096115
1,495d39761,0.0003944879863411188,0.00037506225635297596,5.7309167459607124e-05,0.021642128005623817,0.0005205428460612893,0.0010810589883476496,0.00012134017015341669,0.002829258795827627,8.929934119805694e-05,0.0011699481401592493,0.007109684869647026,0.0061522978357970715,0.0005150091601535678,0.0002831932215485722,0.0006666439003311098,4.0490653191227466e-05,0.001025691512040794,0.0009407837642356753,0.0070711965672671795,5.6457542086718604e-05,0.0043053035624325275,0.00042855183710344136,0.00019076823082286865,0.05710604786872864
2,495d39761,0.00023944131680764258,0.0006970329559408128,3.292933979537338e-05,0.02345544844865799,0.0003361013368703425,0.0014737219316884875,0.00012847690959461033,0.0036071953363716602,4.715907562058419e-05,0.0010579938534647226,0.008010713383555412,0.003123037051409483,0.00017081527039408684,0.00032619654666632414,0.0003285983402747661,8.168070780811831e-05,0.001418804982677102,0.0004705477913375944,0.0032580101396888494,5.067920938017778e-05,0.003465886227786541,0.00025756965624168515,0.00022402300965040922,0.03596873581409454
3,495d39761,0.00019975713803432882,0.000622277962975204,5.20188914379105e-05,0.016037188470363617,0.0006323200650513172,0.0013561950763687491,0.00018141827604267746,0.003028279636055231,3.732822369784117e-05,0.0010637013474479318,0.007409947458654642,0.004815103020519018,0.00019746102043427527,0.00028611498419195414,0.0003706543066073209,7.889534026617184e-05,0.001215364201925695,0.0007760474109090865,0.003456871258094907,5.619568401016295e-05,0.0040588537231087685,0.00036387023283168674,0.0001740837615216151,0.03201577439904213
4,495d39761,0.00030630468972958624,0.00046781316632404923,0.0001312859239988029,0.01594875380396843,0.0012388763716444373,0.0016226859297603369,0.0005581827135756612,0.2967284619808197,7.697026740061119e-05,0.0006142816855572164,0.004829242825508118,0.006618257611989975,0.0005071466439403594,0.0004737355629913509,0.0011026799911633134,0.0005226341309025884,0.0031058178283274174,0.0017917703371495008,0.006883881986141205,0.0003280530800111592,0.00937364250421524,0.00045140591100789607,0.00046395091339945793,0.014335514046251774
5,495d39761,0.001215475844219327,0.0005936102825216949,0.00011746379459509626,0.013349995948374271,0.0009957700967788696,0.0038323267363011837,0.0002686326333787292,0.012240017764270306,0.00011972682841587812,0.0009338505915366113,0.012789820320904255,0.0061466386541724205,0.000562763016205281,0.0005056862137280405,0.0012587239034473896,0.0001022924407152459,0.001464925124309957,0.0009952015243470669,0.00866633653640747,0.00015648649423383176,0.007374441716820002,0.0005307520623318851,0.0003199180355295539,0.03174727410078049
6,495d39761,0.0017381286015734076,0.0006211314466781914,0.00025018269661813974,0.017708931118249893,0.0014966476010158658,0.005427715368568897,0.0003349874459672719,0.01156760472804308,0.0002366438420722261,0.0015139838214963675,0.021979033946990967,0.00872085615992546,0.0012355808867141604,0.0005596085102297366,0.001669130870141089,0.00010369815572630614,0.002111439360305667,0.001892440253868699,0.012317928485572338,0.0002940479607786983,0.010273953899741173,0.0007219365797936916,0.0005744748050346971,0.05561227351427078
7,495d39761,0.0014965812442824244,0.0007962946547195315,0.00014791855937801301,0.02338261902332306,0.000564169546123594,0.008158362470567226,0.00046104585635475814,0.20008103549480438,0.00019226472068112344,0.0011503437999635935,0.01924123987555504,0.009402795694768429,0.000540642999112606,0.0002972428919747472,0.0009393906220793724,0.000188339501619339,0.0027254673186689615,0.0017575810197740793,0.008145111612975597,0.00025166888372041285,0.011546220630407333,0.0003293410409241915,0.0003051615203730762,0.025668499991297722
0,49827f38b,0.002473910339176655,0.0007401757757179439,0.0015066427877172828,0.08439330756664276,0.001607211073860526,0.0029972002375870943,0.0002656785072758794,0.0018711764132604003,0.00030536059057340026,0.001141273183748126,0.061265695840120316,0.006098195444792509,0.0021713462192565203,0.0008105773013085127,0.0014694568235427141,0.00024951284285634756,0.000553038960788399,0.0003301964607089758,0.04289378598332405,0.0005719553446397185,0.0017882363172248006,0.0004782192991115153,0.00017933464550878853,0.9589014649391174
1,49827f38b,0.0007129465811885893,0.0004007187962997705,0.0003100321046076715,0.02448989264667034,0.0006860131397843361,0.0015809956239536405,7.326175546040758e-05,0.003031206550076604,5.953750223852694e-05,0.0005850775050930679,0.0062742773443460464,0.003686525160446763,0.0002600834995973855,0.0003258518408983946,0.0009659804636612535,9.421190043212846e-05,0.0006325861904770136,0.000538308231625706,0.00828865822404623,0.00013873809075448662,0.0024940131697803736,0.0003791893250308931,0.00013515866885427386,0.08504147827625275
2,49827f38b,0.002226528711616993,0.0010800713207572699,0.0008168455096893013,0.053436074405908585,0.005887296982109547,0.007342759985476732,0.00011953164357692003,0.004447794519364834,0.00021837236999999732,0.0008964860462583601,0.0057041277177631855,0.0038761345203965902,0.0007885901140980422,0.0014914667699486017,0.004769220948219299,0.00047754443949088454,0.001673957915045321,0.00045451585901901126,0.05420161411166191,0.0004543813120108098,0.0032040332444012165,0.001103139016777277,0.0005613283719867468,0.07406926155090332
3,49827f38b,0.0016121385851874948,0.0011058558011427522,0.0005878118681721389,0.07653750479221344,0.009653540328145027,0.0043542711064219475,6.515876884805039e-05,0.0028088651597499847,0.0003016188566107303,0.0009185847011394799,0.004036279395222664,0.0035744793713092804,0.0007484332891181111,0.000912616727873683,0.002612106967717409,0.00016834524285513908,0.0014146071625873446,0.00039352758903987706,0.08247110992670059,0.000263049645582214,0.0016510431887581944,0.001450272393412888,0.0003679759392980486,0.07260682433843613
4,49827f38b,0.0023960606195032597,0.0004333554534241557,0.00024823175044730306,0.04606952518224716,0.0010556112974882126,0.0011805068934336305,3.026556078111753e-05,0.0022637362126260996,0.00018078435095958412,0.0005842474638484418,0.002798332367092371,0.002382362959906459,0.00048765764222480357,0.0004289953503757715,0.0039013600908219814,7.130332960514352e-05,0.0008762012585066259,0.00026488053845241666,0.11199254542589188,0.00015062125748954713,0.0006934844423085451,0.0004802379698958248,0.00018446486501488835,0.06594236195087433
5,49827f38b,0.0016473178984597325,0.00032207704498432577,0.0009667354170233011,0.04927283897995949,0.0025095862802118063,0.0009774388745427132,2.943419895018451e-05,0.0013255133526399732,9.922820754582062e-05,0.0002961575228255242,0.0014225417980924249,0.0024907852057367563,0.0003417189291212708,0.0008232747204601765,0.03431349992752075,0.0002373257593717426,0.0003781498526223004,0.00012792386405635625,0.20682376623153687,0.0003035672998521477,0.0006613607401959598,0.001234286348335445,0.000253605714533478,0.05528634041547775
6,49827f38b,0.0011492813937366009,0.0002924356667790562,0.0004016969760414213,0.07650425285100937,0.0018278482602909207,0.001629481790587306,3.800693593802862e-05,0.0017774621956050396,0.0001041709037963301,0.0005348590202629566,0.0021031529176980257,0.0021816855296492577,0.0007346505299210548,0.0007113177562132478,0.002013607881963253,9.781860717339441e-05,0.0003114734427072108,0.00013866402150597423,0.17572645843029022,0.00024225453671533614,0.0011110688792541623,0.0005244836211204529,0.000223211754928343,0.08798183500766754
7,49827f38b,0.0008274291758425534,0.00025614560581743717,0.0007227995083667338,0.0907578319311142,0.0014299945905804634,0.0008828825666569173,2.3993654394871555e-05,0.0016884425422176719,6.52811722829938e-05,0.000616523961070925,0.0013308870838955045,0.0016037365421652794,0.0006111020338721573,0.0007868006359785795,0.1709383875131607,0.0004855069855693728,0.0005825209664180875,0.00018411992641631514,0.1755044013261795,0.0001192110066767782,0.0009249071590602398,0.000984268612228334,0.00028676193323917687,0.042993392795324326
0,49b80ec61,0.0012210295535624027,0.340600848197937,0.00013186444994062185,0.4972839951515198,0.0005455854698084295,0.0002716558228712529,0.0002050414914265275,0.02491101250052452,0.0011415128828957677,0.0008435131749138236,0.001797312987037003,0.0017484963173046708,0.00045335505274124444,0.005580991506576538,0.00017606290930416435,0.00017723217024467885,0.8615421652793884,0.0013877947349101305,0.004006778821349144,0.00011598888522712514,0.007443249225616455,0.0013398367445915937,0.0001294593675993383,0.005289571825414896
1,49b80ec61,0.0008112411014735699,0.08300282061100006,0.00034389927168376744,0.6169130802154541,0.0013091597938910127,0.0005954437074251473,0.0012407918693497777,0.009260231629014015,0.0018617335008457303,0.0003845733590424061,0.0013958578929305077,0.0024893498048186302,0.0008321678615175188,0.010755559429526329,0.0004895227029919624,0.0006229511927813292,0.9461156725883484,0.0007786008063703775,0.006126087158918381,0.0001776573626557365,0.0012310879537835717,0.003286526771262288,3.3018834074027836e-05,0.009841480292379856
2,49b80ec61,0.0009291140013374388,0.058286841958761215,9.85706938081421e-05,0.739861249923706,0.0013897615717723966,0.00042328270501457155,0.0002829120203386992,0.019303757697343826,0.002759697614237666,0.0004484791134018451,0.0018251730361953378,0.00266561028547585,0.0006897840648889542,0.0033940353896468878,0.00047895789612084627,0.0004368348163552582,0.8699886202812195,0.0011285287328064442,0.007700134534388781,0.00014330768317449838,0.005267529282718897,0.004140289966017008,6.7463843151927e-05,0.011742757633328438
3,49b80ec61,0.0008773863082751632,0.08892039209604263,0.0003724590642377734,0.5806413292884827,0.0007351856329478323,0.0005484044668264687,0.0011792571749538183,0.009806816466152668,0.003655780106782913,0.00038425528327934444,0.0017363638617098331,0.0015148867387324572,0.0007487050606869161,0.012510383501648903,0.0005546966567635536,0.000562276691198349,0.9671807289123535,0.000649786728899926,0.006584791466593742,0.00016808666987344623,0.0012750851456075907,0.002728058258071542,2.6989007892552763e-05,0.006806029472500086
4,49b80ec61,0.0012498218566179276,0.07968726009130478,0.00022857684234622866,0.6242957711219788,0.0008029576856642962,0.0009651837754063308,0.0009737488580867648,0.012171787209808826,0.00466155493631959,0.0005931617924943566,0.002712573390454054,0.0017813574522733688,0.0008307710522785783,0.010342512279748917,0.0007766629569232464,0.0010257076937705278,0.9477624893188477,0.0006540445610880852,0.00846745353192091,0.0001830568362493068,0.0018308338476344943,0.0034002556931227446,6.87808424117975e-05,0.015136313624680042
5,49b80ec61,0.001088686753064394,0.23563198745250702,0.00028858031146228313,0.5482195019721985,0.0007687133620493114,0.0004912959993816912,0.0010583335533738136,0.010008466430008411,0.0016197205986827612,0.0005027204169891775,0.0022537228651344776,0.001554493559524417,0.0005614155670627952,0.008468426764011383,0.00032496830681338906,0.0003629952552728355,0.9344357252120972,0.000651392329018563,0.0052602034993469715,0.00014761238708160818,0.0015576850855723023,0.001960286870598793,3.653573730844073e-05,0.007445408962666988
6,49b80ec61,0.001437990227714181,0.1386043131351471,0.00029125952278263867,0.5502009987831116,0.0007980943191796541,0.0003454491088632494,0.0006058582803234458,0.01079817395657301,0.001532642636448145,0.0005570047069340944,0.002295154146850109,0.001376963802613318,0.0006814905209466815,0.00887538492679596,0.00026931424508802593,0.00026908685686066747,0.9317891597747803,0.0011115347733721137,0.005557617172598839,0.0001182711057481356,0.001068592770025134,0.0023566598538309336,3.6356326745590195e-05,0.006096111610531807
7,49b80ec61,0.0005830700392834842,0.30982673168182373,9.568963287165388e-05,0.6584388017654419,0.0005465866415761411,0.00017999402189161628,8.647853246657178e-05,0.01830737292766571,0.0010025587398558855,0.0005737270694226027,0.0008172110537998378,0.0010912863072007895,0.0003671752056106925,0.0028607856947928667,0.00027643897919915617,0.00017269336967729032,0.8160278797149658,0.0007945770630612969,0.0023431379813700914,6.204522651387379e-05,0.005078735761344433,0.002184390090405941,8.05613017291762e-05,0.006035572849214077
0,49c8a7689,0.0008908380987122655,0.04452740401029587,0.0003770810435526073,0.5298784375190735,0.0006836564280092716,0.0003943714255001396,0.0013182956026867032,0.013717414811253548,0.002571453806012869,0.0003671039594337344,0.0014067086158320308,0.0018709467258304358,0.0006377823883667588,0.010194340720772743,0.0003107422962784767,0.0003510695823933929,0.9735886454582214,0.0012802545679733157,0.00448507908731699,0.00022823472681920975,0.0018898372072726488,0.002387536223977804,2.4555605705245398e-05,0.0074277613312006
1,49c8a7689,0.0007101612281985581,0.03599834442138672,0.00013077440962661058,0.6597349643707275,0.0006422020960599184,0.00045542835141532123,0.00039977903361432254,0.033145077526569366,0.0019313462544232607,0.0004447217215783894,0.00219570635817945,0.003798471763730049,0.000582998909521848,0.0022959699854254723,0.00018119231390301138,0.0003304207057226449,0.9127278923988342,0.0018158600432798266,0.00352679006755352,0.00015527998039033264,0.007301914039999247,0.0015608742833137512,6.060520536266267e-05,0.017329351976513863
2,49c8a7689,0.0011872358154505491,0.11608470976352692,0.00015791588521096855,0.6439847350120544,0.00047334350529126823,0.00037751751369796693,0.0001609242317499593,0.017184285447001457,0.003215363947674632,0.0004927315749228001,0.001957717351615429,0.0018983633490279317,0.0005712492857128382,0.0028031361289322376,0.00033412405173294246,0.0002704041253309697,0.8731913566589355,0.0013262148713693023,0.0045589301735162735,9.676691115600988e-05,0.0041698068380355835,0.002225499367341399,6.325615686364472e-05,0.01165846548974514
3,49c8a7689,0.0014561287825927138,0.044206563383340836,0.00017851812299340963,0.6437321901321411,0.0006530912942253053,0.001126812188886106,0.0005138153792358935,0.017572470009326935,0.01188781950622797,0.0003495817072689533,0.003778384765610099,0.002556061837822199,0.0008618601132184267,0.004586042370647192,0.00031455818680115044,0.0005075022927485406,0.8977416157722473,0.0009612170397303998,0.008534964174032211,0.0002156436676159501,0.0032165120355784893,0.0022575571201741695,6.244274118216708e-05,0.024419443681836128
4,49c8a7689,0.0005842171376571059,0.03877750039100647,8.958642865763977e-05,0.7136169075965881,0.00034430393134243786,0.0001675747480476275,7.193740020738915e-05,0.011989075690507889,0.0008303574868477881,0.00035521385143511,0.001035536639392376,0.0012428808258846402,0.0003795404627453536,0.0014703904744237661,0.00021148995438124985,0.00017120678967330605,0.700042724609375,0.0013827532529830933,0.0028221379034221172,7.328607171075419e-05,0.0037636468186974525,0.001160548417828977,4.252786311553791e-05,0.011757364496588707
5,49c8a7689,0.0009383555734530091,0.05320966616272926,9.24455453059636e-05,0.6867339611053467,0.0004863381327595562,0.00019219671958126128,8.610905206296593e-05,0.012448287568986416,0.0015214172890409827,0.000493043044116348,0.0012092521646991372,0.0015446844045072794,0.0004276006657164544,0.001630568178370595,0.0003027276834473014,0.000269535172265023,0.7662074565887451,0.0015379661926999688,0.004909005481749773,7.872083369875327e-05,0.0037230541929602623,0.0014863258693367243,5.5627155234105885e-05,0.015374116599559784
6,49c8a7689,0.0008902068366296589,0.09637235105037689,0.0002808855497278273,0.6429945826530457,0.000852200377266854,0.0005788641865365207,0.00027677707839757204,0.022374896332621574,0.0026252774987369776,0.00045320537174120545,0.0019593131728470325,0.0022817335557192564,0.0008390880539081991,0.0050436886958777905,0.00027926897746510804,0.000510099867824465,0.8767305612564087,0.0010845197830349207,0.004874568432569504,0.00018618759349919856,0.006439396180212498,0.002410866552963853,7.50724648241885e-05,0.01676158979535103
