recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
b7485fa88,11,1,54.2302,1808.79,55.368,5684.77,tp,8,21,2,0,13,16,12,15,1,18,14,3,22,19,4,9,23,5,7,17,10,20,11,6
b80bfc8f2,17,4,8.5973,1406.25,11.2053,3937.5,tp,21,12,4,13,2,8,18,1,5,0,10,22,23,16,14,11,6,7,19,3,15,9,20,17
b90d004b4,1,1,44.0533,3843.75,44.9493,5625.0,tp,15,7,2,5,12,8,22,19,0,17,23,11,20,18,6,10,9,21,4,14,13,3,16,1
b95c42272,8,1,23.5093,3750.0,27.631999999999998,5531.25,tp,22,11,23,2,16,6,17,9,13,10,19,5,15,7,20,12,4,1,21,14,3,18,0,8
bac502597,0,1,36.0853,5906.25,36.88,8250.0,tp,15,16,22,21,14,13,11,6,7,17,20,19,10,2,9,4,23,1,5,3,8,12,18,0
bbd784551,13,1,45.3973,93.75,46.0213,843.75,tp,7,14,20,5,17,11,0,2,16,3,6,12,9,23,8,19,10,1,15,22,18,21,4,13
bc32d8c84,20,1,18.288,1312.5,23.6693,6093.75,tp,21,8,13,15,12,4,2,14,18,0,1,22,7,16,19,3,10,23,17,9,5,11,6,20
bcd686baf,7,1,17.7387,4687.5,20.88,11437.5,tp,21,4,2,9,18,12,0,19,8,22,1,6,13,17,20,23,16,11,14,5,10,3,15,7
bd62d4fa2,23,4,8.185,6459.96,16.1088,11627.9,tp,8,19,18,21,0,12,20,16,2,10,4,22,13,1,11,17,9,6,5,7,3,15,14,23
bda762977,17,1,5.8293,1312.5,12.2827,3937.5,tp,21,4,2,12,18,8,22,5,13,23,0,10,6,1,14,19,11,7,20,16,9,3,15,17
bf6aa9579,3,1,47.7653,1031.25,48.5067,2812.5,tp,21,4,18,12,0,2,9,8,19,22,1,10,23,5,13,20,6,14,11,16,17,3,7,15
bfacbc575,13,1,14.752,93.75,15.376,843.75,tp,2,19,0,12,8,16,18,20,10,22,5,11,6,4,21,3,17,9,1,23,7,15,14,13
c12e0a62b,17,1,11.92,1312.5,18.3733,3937.5,tp,21,4,8,2,13,12,18,10,16,22,5,1,0,11,23,6,14,7,19,15,3,20,9,17
c16b7270b,14,1,58.352,3750.0,58.623999999999995,6468.75,tp,5,10,12,0,17,16,15,20,19,11,2,22,6,23,9,18,7,13,1,3,4,8,21,14
c271bc1ea,14,1,25.664,2812.5,26.5867,4406.25,tp,10,17,16,19,20,11,6,2,5,22,15,9,23,12,0,7,13,3,18,1,8,4,21,14
c5503ce7b,3,1,7.472,1031.25,8.2133,2812.5,tp,6,17,15,10,14,11,19,7,20,16,22,23,4,21,13,5,9,1,0,8,18,2,3,12
c569b8181,5,1,24.0373,4781.25,26.3893,10406.2,tp,21,11,14,9,20,22,6,17,10,4,2,8,16,12,1,18,7,15,23,13,19,0,3,5
c5d61be80,4,1,26.9173,2343.75,28.7733,4218.75,tp,7,15,16,17,22,5,2,20,0,12,19,9,10,11,14,23,6,1,3,8,13,18,21,4
c6e411c90,19,1,55.7653,281.25,57.3173,2812.5,tp,21,0,18,12,4,13,8,2,9,23,22,6,14,5,15,11,20,1,17,10,19,3,7,16
c72082616,5,1,19.792,4781.25,22.144000000000002,10406.2,tp,21,13,12,15,8,9,22,14,4,18,2,17,0,11,20,19,10,6,1,23,7,16,3,5
c91cae4aa,23,4,23.4115,6459.96,31.3353,11627.9,tp,22,8,15,19,21,2,13,4,12,10,11,18,17,14,20,0,6,7,16,1,9,5,3,23
c9899ee73,13,1,0.5653,93.75,1.1893,843.75,tp,20,0,11,12,17,19,5,2,7,8,10,18,22,6,23,9,16,15,3,14,4,21,1,13
c9dd4934b,19,1,29.375999999999998,281.25,30.928,2812.5,tp,8,21,12,18,2,13,0,1,4,20,14,9,15,19,16,6,3,11,17,7,22,5,10,23
ca5018f35,11,1,17.3163,1808.79,18.4541,5684.77,tp,21,8,2,13,12,0,18,4,1,16,15,22,19,14,5,3,23,9,7,10,17,20,6,11
cb5ddad47,17,1,21.7813,1312.5,28.2347,3937.5,tp,21,4,12,8,2,13,18,5,0,22,23,6,14,10,11,1,7,19,15,20,3,9,16,17
ce8270c7b,12,1,21.264,562.5,24.4,3281.25,tp,15,22,17,19,16,10,11,6,21,14,20,7,23,13,8,4,5,1,9,2,0,3,18,12
cfdd68da2,19,1,7.744,281.25,9.296,2812.5,tp,21,22,11,15,10,20,17,9,7,1,14,13,6,16,4,8,12,2,0,23,3,18,5,19
d2cb96229,2,1,23.8507,468.75,25.6267,3000.0,tp,18,14,23,11,17,7,8,13,9,20,0,10,21,6,16,1,22,4,15,19,5,3,12,2
d49a94504,0,1,1.2853,5906.25,2.08,8250.0,tp,21,13,15,22,16,14,6,11,4,9,17,7,23,20,2,10,1,19,12,5,3,8,18,0
d53f58786,14,1,3.728,2531.25,4.3147,5531.25,tp,21,4,12,18,8,0,19,9,2,14,1,20,11,10,16,6,13,22,7,17,23,3,5,15
d58429096,7,1,3.7760000000000002,4687.5,6.9173,11437.5,tp,21,4,18,19,9,12,0,2,8,1,20,6,22,16,11,10,13,23,17,5,3,14,7,15
d59d099b3,17,1,32.9973,1312.5,39.4507,3937.5,tp,21,4,12,2,18,8,22,1,0,23,5,19,13,6,14,16,10,3,20,11,9,7,15,17
d63d04076,13,1,0.44799999999999995,93.75,1.072,843.75,tp,7,5,20,11,17,16,10,2,22,19,6,23,9,15,0,14,3,12,1,18,4,8,21,13
d817ed6ad,5,1,4.352,4781.25,6.704,10406.2,tp,21,13,14,4,2,12,15,18,8,9,1,19,0,22,23,17,7,6,16,3,20,11,5,10
d82a81c98,3,1,34.656,1031.25,35.3973,2812.5,tp,21,13,4,8,18,12,22,2,0,15,14,1,19,9,10,23,16,5,7,20,17,3,11,6
d96242159,13,1,51.8187,93.75,52.4427,843.75,tp,8,11,20,18,0,17,7,23,19,12,6,2,5,9,14,22,21,10,4,15,3,16,1,13
d9a1b1ea9,1,1,38.592,3843.75,39.488,5625.0,tp,19,5,11,2,6,17,23,7,22,15,12,18,20,9,0,4,10,8,21,14,13,3,16,1
daa57db65,2,1,54.72,468.75,56.496,3000.0,tp,18,8,13,21,9,22,20,11,10,17,0,4,15,16,1,6,14,19,12,5,7,23,3,2
dabddc8ab,11,1,10.4316,1808.79,11.5693,5684.77,tp,21,2,8,13,12,0,18,4,19,1,9,14,22,3,15,5,16,23,17,20,10,7,6,11
db13dd765,4,1,22.816,2343.75,24.671999999999997,4218.75,tp,17,10,22,15,20,11,19,6,0,7,5,2,23,9,16,12,13,18,8,3,14,4,1,21
db9673439,20,1,21.824,2343.75,25.264,5718.75,tp,21,4,13,2,12,8,22,18,19,0,5,14,23,15,1,9,10,6,16,3,17,7,11,20
dbd243625,15,1,9.6587,93.75,13.0027,1125.0,tp,4,18,12,19,21,2,9,0,1,23,22,8,6,10,5,16,14,13,17,11,3,20,7,15
dcf4ecca1,6,1,27.6373,562.5,29.7813,4406.25,tp,21,8,13,2,15,12,14,4,18,16,1,22,19,0,7,23,3,10,5,17,11,6,20,9
de3737c21,22,1,54.4,10687.5,56.0053,13687.5,tp,8,18,9,12,14,17,21,4,2,15,0,13,1,20,19,11,7,10,23,6,3,16,5,22
dee541308,9,1,38.5973,1125.0,41.4027,5250.0,tp,16,21,8,2,5,7,4,13,22,12,19,18,1,15,14,0,23,10,3,11,6,20,17,9
dffd8ea5f,5,1,45.008,4781.25,47.36,10406.2,tp,21,13,12,18,4,9,8,2,14,0,17,1,15,6,20,19,22,11,23,7,3,16,10,5
e1582bf8b,11,1,56.6451,1808.79,57.7829,5684.77,tp,21,13,2,12,8,4,0,18,9,1,19,22,14,5,23,3,16,15,17,10,20,6,7,11
e1a046050,14,1,39.5253,2812.5,40.448,4406.25,tp,8,21,2,12,0,22,13,18,19,4,15,5,10,23,9,6,11,16,20,17,7,14,3,1
e22487d26,10,1,22.6685,947.461,25.1124,10852.7,tp,13,12,9,4,18,8,14,2,21,0,19,17,15,1,20,6,23,22,11,7,16,3,5,10
e574b09d3,5,1,21.2,4781.25,23.552,10406.2,tp,15,13,21,14,12,8,1,22,16,18,9,0,2,4,3,17,23,7,10,20,19,11,5,6
e7dfc5c5f,22,1,38.048,10687.5,39.6533,13687.5,tp,8,18,12,2,15,14,1,4,0,21,9,19,13,16,7,17,20,3,10,23,11,5,6,22
e8b209030,14,1,4.1493,2531.25,4.736000000000001,5531.25,tp,21,8,2,12,4,13,0,18,1,19,5,22,14,23,16,10,3,9,7,15,20,6,11,17
e9255d07c,22,1,17.0987,10687.5,18.704,13687.5,tp,8,21,18,12,9,14,4,17,2,0,19,13,1,15,20,11,6,3,10,23,7,16,5,22
ea7da0899,7,1,18.1973,4687.5,21.3387,11437.5,tp,21,19,4,0,18,2,8,12,22,9,20,10,1,16,11,6,17,5,23,3,13,14,7,15
eb0cd97da,6,1,22.1013,562.5,24.1227,3187.5,tp,21,8,13,18,12,2,15,0,4,22,19,7,1,14,9,23,16,20,17,10,3,5,11,6
eb3145e54,5,1,55.3227,4781.25,57.6747,10406.2,tp,17,11,10,6,19,7,15,20,14,16,22,23,1,9,21,4,5,13,0,2,3,8,18,12
ec1255787,4,1,29.936,2343.75,31.791999999999998,4218.75,tp,17,15,22,20,10,11,7,16,5,19,6,2,23,0,9,12,8,18,13,3,1,14,21,4
ed2f84e75,22,1,19.887999999999998,10687.5,21.4933,13687.5,tp,17,20,16,11,19,15,6,9,1,10,21,7,14,2,13,22,8,4,0,3,12,18,5,23
edf598655,6,1,47.376000000000005,562.5,49.52,4406.25,tp,21,2,13,8,12,0,22,18,14,19,15,1,4,23,5,9,16,3,17,10,7,20,11,6
ee3dc0bc6,17,1,47.071999999999996,1312.5,53.5253,3937.5,tp,21,4,18,13,2,12,8,22,0,5,23,14,10,6,19,15,1,7,9,11,3,20,16,17
ef10f60bf,8,1,44.2667,3750.0,48.3893,5531.25,tp,22,23,2,13,16,6,11,5,15,9,17,10,19,7,12,20,21,4,14,3,1,18,0,8
ef3647390,12,1,26.351999999999997,562.5,29.488000000000003,3281.25,tp,15,22,17,16,11,20,10,19,7,6,21,14,13,8,23,9,4,2,5,0,1,18,3,12
f2d7b8ed8,4,1,52.7627,2531.25,54.9493,4031.25,tp,7,15,17,22,5,10,16,20,11,0,23,19,6,9,2,12,14,3,1,18,13,8,21,4
f3cb40395,23,1,48.3439,7235.16,54.4276,11283.4,tp,17,20,19,11,10,7,16,15,21,6,14,4,22,13,8,9,1,0,5,2,18,3,12,23
f5889157c,16,4,53.04,3093.75,54.8747,4593.75,tp,21,19,0,8,4,11,18,20,6,2,17,9,22,14,23,10,5,12,7,15,16,3,1,13
f702f163c,14,1,20.688000000000002,3750.0,20.96,6468.75,tp,10,12,5,0,17,16,15,19,20,22,2,11,6,9,23,13,18,7,1,3,4,8,21,14
fa9353c0a,23,1,44.4662,7235.16,50.5498,11283.4,tp,8,21,18,13,12,0,2,19,14,4,15,9,1,20,22,17,16,11,6,3,7,5,10,23
fbd5bbb6e,23,4,45.099,6459.96,53.0228,11627.9,tp,8,18,19,21,11,10,12,2,0,20,1,16,14,4,6,9,7,5,22,13,17,3,15,23
fd3f0d49b,6,1,39.8507,562.5,41.9947,4406.25,tp,21,12,18,8,0,4,2,13,9,19,1,14,20,17,22,16,23,15,3,10,5,7,11,6
fea6b438a,4,1,43.5787,2531.25,45.7653,4031.25,tp,17,15,5,10,22,7,11,0,20,23,6,16,19,9,2,12,18,3,13,8,1,14,4,21
ff2eb9ce5,0,1,15.2267,5906.25,16.0213,8250.0,tp,16,15,22,14,11,7,17,21,6,2,19,20,13,10,9,1,23,5,8,3,4,12,18,0
ffb9a7b9a,18,1,40.32,3187.5,41.0133,5062.5,tp,16,15,21,22,19,2,8,13,7,4,5,6,11,1,10,14,12,23,18,17,0,20,3,9
