recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
9df5da644,16,4,47.1253,3093.75,48.96,4593.75,tp,6,9,4,0,20,22,18,23,21,13,11,2,15,12,10,14,17,8,5,19,7,1,3,16
9e242fe66,16,4,30.96,3093.75,32.7947,4593.75,tp,20,9,18,4,21,0,23,6,22,11,12,2,17,14,8,10,13,5,7,15,19,3,1,16
a00373b12,13,1,11.9627,93.75,12.5867,843.75,tp,0,20,23,12,10,7,2,5,11,9,22,16,3,19,14,1,6,17,18,8,15,21,4,13
a2045d15d,22,1,49.1093,10687.5,50.7147,13687.5,tp,13,21,8,4,0,18,1,12,14,2,15,16,5,23,3,9,20,7,17,22,10,11,19,6
a2441a74b,17,4,22.9547,1312.5,25.488000000000003,7406.25,tp,13,8,0,18,12,2,21,4,15,1,23,22,14,5,7,9,3,16,20,10,17,19,6,11
a277651b1,4,1,41.4293,2343.75,43.2853,4218.75,tp,15,11,16,20,14,10,7,17,6,22,19,1,13,21,2,9,5,4,8,0,23,3,18,12
a4035e64b,14,1,7.104,3750.0,7.376,6468.75,tp,20,15,12,2,16,17,11,13,19,7,23,0,22,5,9,10,6,18,8,3,4,1,21,14
a5034a8b3,4,1,39.5733,2531.25,41.76,4031.25,tp,15,2,20,16,7,10,5,17,22,23,11,19,6,0,14,1,12,9,13,3,8,18,21,4
a5eface9a,1,1,37.7973,3843.75,38.6933,5625.0,tp,11,20,4,6,0,22,17,10,18,7,9,21,19,5,23,12,2,14,8,15,3,13,16,1
a64b357d4,20,1,50.7413,2343.75,54.1813,5718.75,tp,8,13,1,4,18,0,21,12,16,14,22,2,5,23,15,3,9,7,10,17,6,19,11,20
a6610076b,20,1,35.0933,1312.5,40.4747,6093.75,tp,8,1,13,4,16,18,21,0,14,15,12,5,22,3,2,23,7,10,9,17,19,6,11,20
a66546dfd,19,1,38.0373,281.25,39.5893,2812.5,tp,8,13,15,16,14,1,22,4,21,5,10,7,23,3,18,0,12,2,19,6,17,11,9,20
a6c887130,18,1,11.3547,3187.5,12.048,5062.5,tp,20,15,11,16,17,13,6,22,9,1,2,21,19,14,7,23,10,4,8,3,5,12,18,0
a92850ccd,2,1,53.744,468.75,55.52,3000.0,tp,22,13,16,21,15,9,4,1,23,20,17,11,6,14,2,7,12,18,3,8,19,10,5,0
ab383c341,1,1,50.9067,3843.75,51.8027,5625.0,tp,11,22,20,7,15,6,23,4,10,17,18,0,5,19,9,21,2,14,12,13,3,8,16,1
acb80ff69,16,4,48.656000000000006,3093.75,50.4907,4593.75,tp,0,13,18,23,21,6,4,20,2,22,15,9,12,11,14,8,10,17,19,5,7,3,1,16
acc030d72,20,1,22.544,1312.5,27.9253,6093.75,tp,8,15,16,3,7,5,12,13,0,22,18,2,14,4,1,21,10,23,19,17,6,11,9,20
af15de055,4,1,54.3467,2531.25,56.5333,4031.25,tp,12,0,20,23,15,9,16,2,5,7,17,1,10,3,11,14,19,6,22,8,13,18,21,4
af36838f2,6,1,44.9387,562.5,47.0827,4406.25,tp,21,8,4,0,2,22,18,16,1,12,13,5,10,23,11,6,20,14,3,19,9,7,17,15
b1c09c89b,14,1,30.9493,3750.0,31.2213,6468.75,tp,20,15,2,16,12,11,17,13,19,22,7,0,5,23,10,9,8,6,18,3,4,21,1,14
b2338ed38,0,1,36.1013,5906.25,36.896,8250.0,tp,16,15,1,20,11,2,17,6,19,14,10,7,22,9,13,5,23,21,3,8,12,0,4,18
b2ea74670,4,1,9.616,2343.75,11.472000000000001,4218.75,tp,15,20,2,23,17,1,14,7,16,10,5,9,11,22,6,19,12,0,3,13,18,8,21,4
b4110d8aa,1,1,30.336,3843.75,31.232,5625.0,tp,15,20,16,7,11,13,2,17,10,22,6,14,19,1,23,9,5,21,0,8,3,12,4,18
b4a3fb69c,17,4,54.992,1406.25,57.6,3937.5,tp,13,21,8,4,1,18,0,12,15,14,2,23,16,22,9,20,3,6,5,7,17,19,11,10
b661bd840,1,1,37.312,3843.75,38.208,5625.0,tp,22,11,5,7,19,20,17,15,23,10,18,6,0,12,4,9,2,3,13,16,8,14,21,1
b68e70116,7,1,45.1093,4687.5,48.2507,11437.5,tp,21,13,4,9,1,8,22,18,20,0,11,2,6,23,17,12,14,10,16,19,5,3,15,7
b7485fa88,6,1,25.9787,562.5,28.1227,4406.25,tp,8,13,0,16,12,18,15,2,4,21,1,3,7,22,14,23,5,17,9,19,10,20,6,11
be6a8ad0d,3,1,33.8933,1031.25,34.6347,2812.5,tp,21,20,13,9,15,11,17,4,22,1,6,14,23,8,18,16,7,0,2,10,19,12,3,5
c15840ebf,3,1,53.61600000000001,1031.25,54.3573,2812.5,tp,20,22,11,4,2,21,6,23,0,9,18,17,10,12,5,8,19,13,15,7,14,3,1,16
c4b778e64,11,1,28.4967,1808.79,29.6345,5684.77,tp,8,21,18,0,4,1,12,13,2,9,22,23,16,20,14,3,6,5,11,10,7,17,19,15
c75f2655f,6,1,4.784,562.5,6.928,4406.25,tp,13,15,21,18,4,12,2,7,0,1,8,23,16,14,22,3,17,20,9,19,10,11,6,5
c7918c0f8,22,1,38.7413,10687.5,40.3467,13687.5,tp,20,11,17,9,6,15,7,14,19,0,2,1,13,16,10,12,3,5,23,18,4,21,8,22
ccd0a0bff,12,1,4.784,562.5,7.92,3281.25,tp,15,11,20,1,17,14,9,16,6,13,7,22,19,10,21,23,2,8,5,0,4,3,18,12
cd1d48eec,15,1,10.5493,93.75,13.8933,1125.0,tp,20,21,9,11,4,17,6,2,1,8,16,22,13,18,14,19,7,12,10,23,3,0,15,5
cdbca5fb8,22,1,17.184,10687.5,18.7893,13687.5,tp,8,13,0,21,12,18,4,2,15,1,16,7,14,3,5,23,9,17,20,10,22,19,6,11
ce05b264d,7,1,49.93600000000001,4687.5,53.0773,11437.5,tp,8,13,4,0,16,18,21,1,12,15,2,3,22,14,23,5,7,17,10,9,19,6,20,11
cea56c949,5,1,14.0587,4781.25,16.4107,10406.2,tp,8,21,18,9,0,1,4,12,2,22,20,23,11,13,16,6,5,17,10,14,3,19,7,15
cf739c61d,10,1,57.4694,947.461,59.9133,10852.7,tp,13,20,21,9,15,1,16,4,2,18,8,12,17,23,7,14,11,3,22,0,6,19,5,10
cf7af9895,10,1,56.4245,947.461,58.8684,10852.7,tp,8,13,21,0,16,12,4,18,2,15,1,7,3,14,22,23,5,17,9,20,19,10,11,6
cfa0614e0,0,1,49.28,5906.25,50.5707,7500.0,tp,22,13,9,20,21,16,15,11,6,17,1,23,4,14,7,19,2,10,18,3,12,8,5,0
d14c92027,5,1,3.0827,5062.5,6.192,11250.0,tp,20,9,13,15,21,17,1,11,23,4,6,22,16,7,2,14,18,8,0,19,12,3,10,5
d3324f1c0,21,1,24.9973,3281.25,26.0907,4125.0,tp,20,15,11,17,16,2,7,6,19,10,9,13,22,23,1,5,14,0,12,3,8,21,4,18
d35473d24,11,1,42.1965,1808.79,43.3342,5684.77,tp,13,21,8,15,4,0,2,12,18,1,23,22,16,14,7,3,5,9,20,17,10,19,6,11
d4bb34753,8,1,53.7013,3750.0,57.824,5531.25,tp,11,22,2,9,20,17,15,23,6,19,16,10,7,5,1,14,12,3,0,18,13,4,21,8
d59d099b3,17,1,41.088,1312.5,47.5413,3937.5,tp,21,8,18,0,4,22,12,2,1,5,10,16,23,13,6,14,7,3,19,9,11,20,17,15
d5c4f55f4,14,1,34.7947,2812.5,35.7173,4406.25,tp,20,15,2,16,11,7,19,13,17,10,22,23,12,5,6,0,8,9,3,18,21,4,1,14
d63f467b6,15,1,55.6693,93.75,59.0133,1125.0,tp,20,11,22,9,2,12,6,19,16,21,18,10,23,4,17,0,8,3,5,7,1,14,13,15
dac7a83a3,10,1,41.3489,947.461,43.7928,10852.7,tp,13,21,8,18,12,1,0,4,9,15,20,2,16,17,14,7,3,23,22,11,6,19,5,10
db34c4a5d,10,1,27.9917,947.461,30.4356,10852.7,tp,13,21,16,8,1,18,12,15,20,9,4,2,0,7,14,3,17,23,11,22,19,6,5,10
db7d1bf42,23,1,51.2639,7235.16,57.3475,11283.4,tp,8,21,13,16,18,0,1,12,2,4,15,20,9,14,17,7,3,22,11,6,19,5,10,23
dd9c51f59,15,1,52.8373,93.75,56.1813,1125.0,tp,21,8,9,2,4,12,18,1,0,20,22,13,16,6,11,17,3,5,14,19,10,23,7,15
e00019499,20,1,33.1947,1312.5,38.576,6093.75,tp,8,16,15,1,3,13,0,4,12,18,7,2,21,14,22,23,5,17,9,19,10,11,6,20
e1ef18eee,6,1,47.3653,562.5,49.5093,4406.25,tp,8,13,21,16,0,4,12,2,18,15,7,1,3,14,22,5,20,23,17,19,9,10,11,6
e2de15b96,15,1,32.8747,93.75,36.2187,1125.0,tp,21,4,8,18,1,13,12,0,22,16,2,9,20,23,14,11,3,17,10,6,7,5,19,15
e393a4c21,23,1,49.5746,7235.16,55.6582,11283.4,tp,19,6,11,17,16,20,15,7,14,1,2,10,8,13,18,0,21,9,4,12,22,3,5,23
e42215aa0,23,4,4.3712,6459.96,12.295,11627.9,tp,8,2,21,13,0,16,18,1,12,20,14,4,15,17,7,9,19,11,3,5,6,10,22,23
e42afc0bd,16,4,58.0853,3093.75,59.92,4593.75,tp,20,4,6,22,0,9,21,23,11,13,2,18,15,14,10,17,12,19,8,5,7,3,1,16
e666beee8,9,1,44.0853,1125.0,46.8907,5250.0,tp,13,22,15,21,10,5,2,4,18,23,0,8,7,12,14,6,20,19,11,16,1,3,9,17
e6de52902,16,4,22.2987,3093.75,24.1333,4593.75,tp,0,18,6,23,20,15,9,22,2,4,12,13,21,11,14,10,5,17,8,7,19,3,1,16
e6de52902,16,4,40.48,3093.75,42.3147,4593.75,tp,0,18,6,23,20,15,9,22,2,4,12,13,21,11,14,10,5,17,8,7,19,3,1,16
e9622376a,16,4,30.5707,3093.75,32.4053,4593.75,tp,6,20,22,9,23,11,2,18,0,15,4,17,12,14,10,7,19,13,21,5,3,8,1,16
eac4c4220,1,1,3.216,3843.75,4.112,5625.0,tp,2,20,15,11,17,22,6,19,10,7,16,1,14,5,9,23,3,13,12,0,4,8,18,21
eaf5cf482,8,1,49.9413,3750.0,54.06399999999999,5531.25,tp,22,2,23,11,15,20,6,19,16,17,10,7,5,9,1,14,12,3,0,18,13,4,8,21
ec24a4d07,18,1,15.696,3187.5,16.3893,5062.5,tp,15,16,20,2,17,11,1,9,10,7,19,6,5,23,14,22,3,12,0,13,8,21,18,4
ec3a54dc6,14,1,38.7467,2531.25,39.3333,5531.25,tp,20,15,2,16,22,13,11,17,10,19,23,7,5,6,12,0,8,9,3,4,21,1,18,14
ed10a157a,23,1,38.7019,7235.16,44.7855,11283.4,tp,8,13,18,2,1,0,21,12,4,14,5,16,15,9,22,3,10,6,20,17,7,19,11,23
edd3b27d6,14,1,36.3413,2812.5,37.264,4406.25,tp,20,15,12,16,2,11,19,17,13,22,5,23,7,10,0,6,9,8,18,3,4,1,21,14
ee3eab224,23,1,3.9822,7235.16,10.0659,11283.4,tp,2,8,18,12,0,16,21,13,1,7,15,4,14,3,5,22,20,17,9,10,19,11,6,23
ee80e2415,3,1,55.0827,1031.25,55.824,2812.5,tp,21,22,4,16,8,10,20,2,11,6,9,17,1,23,14,19,7,18,0,5,13,3,12,15
f152e26e3,8,1,51.2533,3750.0,55.376000000000005,5531.25,tp,11,9,22,20,23,19,17,2,6,16,10,5,7,14,3,12,1,15,0,18,4,13,21,8
f51c0da28,7,1,47.056000000000004,4687.5,50.1973,11437.5,tp,13,21,8,1,4,18,0,12,9,2,22,23,14,20,15,6,17,11,16,3,5,10,19,7
f5e6456f0,0,1,41.6693,5906.25,42.464,8250.0,tp,22,16,17,2,13,6,11,15,9,20,1,19,4,23,7,14,21,10,3,12,5,18,8,0
fb3725395,14,1,54.1227,2812.5,55.0453,4406.25,tp,19,11,20,16,22,17,2,12,5,6,15,23,10,13,9,7,3,4,18,0,8,1,21,14
fbb31daeb,11,1,52.7615,1808.79,53.8993,5684.77,tp,13,21,8,0,2,4,18,1,12,9,15,14,16,20,22,5,3,17,7,10,19,6,11,23
fc47cfba3,0,1,13.952,5906.25,15.2427,7500.0,tp,22,13,9,20,16,17,6,11,15,21,23,4,1,2,7,14,19,12,3,18,10,8,5,0
fe8d9ac40,13,1,53.472,93.75,54.096000000000004,843.75,tp,11,20,12,6,18,23,22,19,9,5,10,0,2,7,3,17,16,14,8,4,1,21,15,13
ffb8d8391,5,1,14.3467,4781.25,16.6987,10406.2,tp,20,15,9,13,17,11,21,6,23,4,22,2,7,16,14,0,18,8,1,12,19,3,10,5
