recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
9df5da644,16,4,47.1253,3093.75,48.96,4593.75,tp,6,14,2,0,18,9,4,10,5,23,20,21,11,8,22,15,12,13,17,7,19,1,3,16
9e242fe66,16,4,30.96,3093.75,32.7947,4593.75,tp,18,11,0,9,6,2,8,23,21,22,10,4,12,5,20,17,19,1,14,3,7,16,13,15
a00373b12,13,1,11.9627,93.75,12.5867,843.75,tp,11,10,20,23,22,17,6,2,7,5,16,19,9,12,0,15,14,1,3,18,4,8,21,13
a2045d15d,22,1,49.1093,10687.5,50.7147,13687.5,tp,21,13,8,1,4,16,2,18,15,0,14,12,19,7,5,3,9,17,20,11,23,22,10,6
a2441a74b,17,4,22.9547,1312.5,25.488000000000003,7406.25,tp,21,13,8,0,18,12,2,1,4,22,5,14,23,16,15,3,10,19,9,7,6,20,11,17
a277651b1,4,1,41.4293,2343.75,43.2853,4218.75,tp,11,10,7,20,6,19,17,16,22,15,14,23,1,9,2,0,5,21,3,13,4,12,8,18
a4035e64b,14,1,7.104,3750.0,7.376,6468.75,tp,11,23,12,16,20,18,22,17,7,15,10,6,19,9,2,5,0,8,13,3,4,21,1,14
a5034a8b3,4,1,39.5733,2531.25,41.76,4031.25,tp,11,20,16,10,17,7,22,23,15,6,19,2,5,9,1,12,14,0,3,13,18,4,21,8
a5eface9a,1,1,37.7973,3843.75,38.6933,5625.0,tp,11,18,9,23,2,20,22,12,17,10,6,5,0,7,8,4,21,19,3,14,15,16,13,1
a64b357d4,20,1,50.7413,2343.75,54.1813,5718.75,tp,21,13,1,0,4,8,2,22,18,14,12,16,23,15,5,19,10,6,9,3,7,11,17,20
a6610076b,20,1,35.0933,1312.5,40.4747,6093.75,tp,21,13,4,1,8,2,0,22,18,14,12,23,16,9,15,6,19,5,11,10,3,17,7,20
a66546dfd,19,1,38.0373,281.25,39.5893,2812.5,tp,21,13,8,22,4,18,2,15,12,0,1,23,14,16,7,3,9,5,10,17,6,11,20,19
a6c887130,18,1,11.3547,3187.5,12.048,5062.5,tp,11,16,17,20,21,22,15,19,6,7,13,10,23,14,2,9,1,4,5,8,3,12,18,0
a92850ccd,2,1,53.744,468.75,55.52,3000.0,tp,11,20,16,17,23,22,12,15,6,9,7,10,13,18,19,8,21,4,3,0,2,5,1,14
ab383c341,1,1,50.9067,3843.75,51.8027,5625.0,tp,11,20,23,17,2,22,15,7,18,12,9,10,6,5,0,19,8,4,21,3,13,16,14,1
acb80ff69,16,4,48.656000000000006,3093.75,50.4907,4593.75,tp,2,14,6,18,0,9,20,23,10,5,11,4,15,8,21,22,12,17,13,7,19,3,1,16
acc030d72,20,1,22.544,1312.5,27.9253,6093.75,tp,21,13,15,16,8,2,18,0,12,1,22,4,14,7,23,5,3,19,17,9,20,10,6,11
af15de055,4,1,54.3467,2531.25,56.5333,4031.25,tp,23,16,15,7,20,12,11,10,22,2,17,5,19,6,9,0,18,3,13,1,8,14,4,21
af36838f2,6,1,44.9387,562.5,47.0827,4406.25,tp,21,4,8,1,22,13,16,18,5,0,11,12,10,19,6,23,2,14,20,17,9,3,7,15
b1c09c89b,14,1,30.9493,3750.0,31.2213,6468.75,tp,11,20,16,23,17,22,12,15,7,10,6,19,18,9,2,5,0,13,8,3,21,4,1,14
b2338ed38,0,1,36.1013,5906.25,36.896,8250.0,tp,11,7,10,20,17,15,19,14,6,16,22,2,1,23,5,9,21,13,3,8,0,12,4,18
b2ea74670,4,1,9.616,2343.75,11.472000000000001,4218.75,tp,11,20,7,16,17,10,19,15,6,22,23,2,14,5,9,1,13,21,12,3,0,8,4,18
b4110d8aa,1,1,30.336,3843.75,31.232,5625.0,tp,11,20,17,16,7,10,15,19,6,22,2,23,14,9,1,5,13,21,3,12,0,8,4,18
b4a3fb69c,17,4,54.992,1406.25,57.6,3937.5,tp,21,13,1,16,0,4,18,8,12,15,14,2,19,23,22,3,7,9,17,10,20,6,11,5
b661bd840,1,1,37.312,3843.75,38.208,5625.0,tp,2,18,5,20,15,9,11,23,12,17,10,7,0,6,22,8,4,14,21,19,3,13,16,1
b68e70116,7,1,45.1093,4687.5,48.2507,11437.5,tp,21,4,11,13,22,16,8,1,10,18,23,12,20,6,19,0,5,9,14,17,2,3,7,15
b7485fa88,6,1,25.9787,562.5,28.1227,4406.25,tp,21,13,16,15,1,8,18,0,12,2,14,4,7,22,19,23,3,5,17,9,20,10,11,6
be6a8ad0d,3,1,33.8933,1031.25,34.6347,2812.5,tp,21,11,13,17,20,15,22,4,16,23,9,2,6,12,14,1,7,10,8,19,18,3,5,0
c15840ebf,3,1,53.61600000000001,1031.25,54.3573,2812.5,tp,11,22,20,16,17,23,6,19,10,18,12,21,15,4,9,2,8,7,0,14,3,5,13,1
c4b778e64,11,1,28.4967,1808.79,29.6345,5684.77,tp,21,8,5,13,1,4,22,0,16,18,12,2,23,19,14,10,6,3,7,20,11,15,9,17
c75f2655f,6,1,4.784,562.5,6.928,4406.25,tp,21,13,12,18,16,8,4,15,1,0,23,7,3,2,22,19,9,17,14,20,11,10,6,5
c7918c0f8,22,1,38.7413,10687.5,40.3467,13687.5,tp,11,17,20,9,7,15,6,19,16,14,2,0,10,12,1,23,5,3,18,21,4,13,8,22
ccd0a0bff,12,1,4.784,562.5,7.92,3281.25,tp,11,10,19,6,7,17,20,16,22,14,23,15,9,21,1,4,13,0,2,5,8,18,3,12
cd1d48eec,15,1,10.5493,93.75,13.8933,1125.0,tp,21,13,4,22,11,8,12,18,1,2,16,0,9,23,20,14,15,6,17,19,10,5,3,7
cdbca5fb8,22,1,17.184,10687.5,18.7893,13687.5,tp,21,13,8,16,1,18,12,0,14,15,4,2,19,5,7,3,23,10,9,17,20,22,6,11
ce05b264d,7,1,49.93600000000001,4687.5,53.0773,11437.5,tp,13,21,1,0,14,16,8,22,4,2,18,15,23,19,12,5,3,9,7,17,10,6,11,20
cea56c949,5,1,14.0587,4781.25,16.4107,10406.2,tp,21,4,8,18,22,12,0,1,2,16,11,13,23,5,9,6,10,20,19,14,17,3,7,15
cf739c61d,10,1,57.4694,947.461,59.9133,10852.7,tp,21,13,16,12,18,4,8,15,1,2,0,22,14,19,23,7,9,3,17,20,11,5,6,10
cf7af9895,10,1,56.4245,947.461,58.8684,10852.7,tp,21,13,16,8,15,18,12,1,0,2,4,14,7,19,22,23,3,5,17,20,9,10,11,6
cfa0614e0,0,1,49.28,5906.25,50.5707,7500.0,tp,11,20,17,16,22,15,23,7,6,13,21,10,2,19,9,4,12,14,5,1,3,18,8,0
d14c92027,5,1,3.0827,5062.5,6.192,11250.0,tp,11,17,21,20,22,16,15,23,13,7,4,9,2,6,10,19,18,8,1,0,14,12,3,5
d3324f1c0,21,1,24.9973,3281.25,26.0907,4125.0,tp,10,15,16,20,7,23,11,19,17,6,2,5,22,9,0,12,1,3,14,18,13,4,8,21
d35473d24,11,1,42.1965,1808.79,43.3342,5684.77,tp,21,13,1,16,0,8,2,4,15,18,14,12,22,19,23,3,7,5,9,17,10,6,11,20
d4bb34753,8,1,53.7013,3750.0,57.824,5531.25,tp,10,15,0,16,20,7,23,19,12,5,11,17,6,9,2,22,1,14,3,18,13,4,21,8
d59d099b3,17,1,41.088,1312.5,47.5413,3937.5,tp,21,8,0,18,4,1,12,22,2,5,23,13,10,16,6,14,19,20,3,11,9,7,17,15
d5c4f55f4,14,1,34.7947,2812.5,35.7173,4406.25,tp,11,23,12,16,20,18,22,17,15,7,10,6,9,19,2,5,0,8,13,3,4,1,21,14
d63f467b6,15,1,55.6693,93.75,59.0133,1125.0,tp,18,11,0,12,8,9,5,10,23,6,22,20,17,16,19,2,21,4,3,1,7,14,13,15
dac7a83a3,10,1,41.3489,947.461,43.7928,10852.7,tp,21,13,12,18,8,16,4,0,1,15,2,23,14,3,9,22,7,19,17,20,11,5,6,10
db34c4a5d,10,1,27.9917,947.461,30.4356,10852.7,tp,21,13,18,12,8,0,4,2,15,1,16,14,23,9,17,3,22,7,19,20,11,5,6,10
db7d1bf42,23,1,51.2639,7235.16,57.3475,11283.4,tp,21,13,12,2,8,18,0,1,4,15,14,9,16,17,22,11,3,6,7,20,19,10,5,23
dd9c51f59,15,1,52.8373,93.75,56.1813,1125.0,tp,21,18,8,4,0,12,1,13,16,2,22,11,5,9,19,20,3,17,14,6,7,10,15,23
e00019499,20,1,33.1947,1312.5,38.576,6093.75,tp,21,13,16,1,8,18,0,15,12,2,14,4,7,19,22,3,23,5,9,17,20,10,6,11
e1ef18eee,6,1,47.3653,562.5,49.5093,4406.25,tp,21,13,16,8,18,12,1,4,0,15,2,22,14,19,5,7,3,23,20,17,9,11,10,6
e2de15b96,15,1,32.8747,93.75,36.2187,1125.0,tp,21,4,13,11,8,16,18,12,22,1,0,20,2,9,23,17,19,6,14,3,10,5,7,15
e393a4c21,23,1,49.5746,7235.16,55.6582,11283.4,tp,17,14,20,19,10,11,4,8,6,16,15,1,7,0,2,13,22,18,21,9,12,3,5,23
e42215aa0,23,4,4.3712,6459.96,12.295,11627.9,tp,21,16,13,12,8,1,2,15,18,0,14,4,19,17,5,3,20,7,9,11,22,6,10,23
e42afc0bd,16,4,58.0853,3093.75,59.92,4593.75,tp,6,2,14,0,9,18,5,4,10,23,20,11,21,8,22,15,12,13,17,7,19,3,1,16
e666beee8,9,1,44.0853,1125.0,46.8907,5250.0,tp,21,13,22,5,8,4,1,14,2,23,16,0,18,12,10,15,6,19,20,11,7,3,9,17
e6de52902,16,4,22.2987,3093.75,24.1333,4593.75,tp,14,2,6,0,18,9,4,23,10,5,20,11,21,15,8,22,12,13,17,7,19,3,1,16
e6de52902,16,4,40.48,3093.75,42.3147,4593.75,tp,14,2,6,0,18,9,4,23,10,5,20,11,21,15,8,22,12,13,17,7,19,3,1,16
e9622376a,16,4,30.5707,3093.75,32.4053,4593.75,tp,2,20,18,9,11,6,23,10,15,17,5,0,22,12,4,14,8,21,7,13,19,3,1,16
eac4c4220,1,1,3.216,3843.75,4.112,5625.0,tp,11,16,15,20,7,17,22,19,10,2,23,6,5,14,9,1,13,21,12,3,8,4,0,18
eaf5cf482,8,1,49.9413,3750.0,54.06399999999999,5531.25,tp,10,16,15,7,20,23,19,11,5,6,17,2,0,22,9,1,12,14,3,18,13,4,8,21
ec24a4d07,18,1,15.696,3187.5,16.3893,5062.5,tp,10,7,20,11,15,6,17,16,19,5,23,2,14,1,22,9,12,3,0,13,8,21,18,4
ec3a54dc6,14,1,38.7467,2531.25,39.3333,5531.25,tp,11,20,16,12,18,17,23,22,15,9,13,6,0,7,8,10,19,21,4,3,1,2,5,14
ed10a157a,23,1,38.7019,7235.16,44.7855,11283.4,tp,8,1,14,12,13,16,2,18,15,21,0,4,22,19,5,3,9,7,6,10,17,11,20,23
edd3b27d6,14,1,36.3413,2812.5,37.264,4406.25,tp,23,11,12,16,20,22,18,7,15,17,10,19,6,2,5,9,0,8,13,3,1,4,21,14
ee3eab224,23,1,3.9822,7235.16,10.0659,11283.4,tp,12,16,15,13,1,8,18,2,21,0,14,4,19,7,22,3,17,9,5,20,11,6,10,23
ee80e2415,3,1,55.0827,1031.25,55.824,2812.5,tp,21,22,11,10,19,4,16,6,20,1,23,2,8,17,7,5,14,0,18,9,13,3,12,15
f152e26e3,8,1,51.2533,3750.0,55.376000000000005,5531.25,tp,10,11,20,2,5,23,6,0,17,22,9,19,16,12,7,14,1,15,3,18,4,8,21,13
f51c0da28,7,1,47.056000000000004,4687.5,50.1973,11437.5,tp,21,18,8,0,4,12,13,1,2,22,16,23,9,14,3,5,19,17,6,7,15,11,10,20
f5e6456f0,0,1,41.6693,5906.25,42.464,8250.0,tp,11,16,15,17,20,22,7,19,6,2,10,23,13,21,14,9,1,5,12,4,3,8,18,0
fb3725395,14,1,54.1227,2812.5,55.0453,4406.25,tp,23,12,16,18,11,7,20,15,22,17,10,19,5,2,6,9,0,8,13,3,4,1,21,14
fbb31daeb,11,1,52.7615,1808.79,53.8993,5684.77,tp,21,13,12,18,8,4,2,0,1,16,14,5,22,15,19,3,9,7,6,11,10,23,20,17
fc47cfba3,0,1,13.952,5906.25,15.2427,7500.0,tp,11,23,20,17,16,22,7,12,15,6,10,19,18,9,2,5,13,8,0,3,4,21,1,14
fe8d9ac40,13,1,53.472,93.75,54.096000000000004,843.75,tp,18,0,9,5,11,2,6,10,12,23,22,20,17,8,19,7,3,4,21,16,14,1,15,13
ffb8d8391,5,1,14.3467,4781.25,16.6987,10406.2,tp,11,23,20,22,17,15,12,7,16,2,18,10,9,6,19,13,5,8,0,21,4,3,14,1
