recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,data_type,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
ae210f726,3,1,44.1333,1031.25,44.8747,2812.5,tp,22,19,15,21,16,11,13,17,20,1,2,8,7,10,14,4,23,0,12,6,9,18,5,3
ae4ed2b70,22,1,17.4827,10687.5,19.088,13687.5,tp,18,4,19,0,2,13,1,9,8,6,21,12,16,14,17,15,3,23,5,10,20,7,11,22
af0113159,14,1,36.1547,2812.5,37.0773,4406.25,tp,17,15,19,11,22,20,10,16,9,23,2,7,6,5,12,0,8,13,4,18,1,21,3,14
b1c97f28a,5,1,34.032,4781.25,36.384,10406.2,tp,22,21,13,15,1,19,16,4,17,8,2,12,14,23,18,0,11,9,20,6,7,3,10,5
b297fe7ef,7,1,51.1893,4687.5,54.3307,11437.5,tp,21,0,13,8,2,19,4,1,12,18,22,5,16,3,10,9,6,15,14,17,23,7,20,11
b2f3a6df5,23,1,13.0322,7235.16,19.1158,11283.4,tp,17,19,21,13,16,22,15,2,14,11,20,4,7,1,8,0,3,9,10,18,12,5,6,23
b41ae319b,6,1,4.5013,562.5,6.6453,4406.25,tp,17,23,22,11,21,9,19,2,10,15,16,8,0,4,20,13,18,1,12,7,5,14,3,6
b55d2f7b4,7,1,48.2133,4687.5,51.3547,11437.5,tp,18,21,4,2,0,13,8,1,12,19,22,16,5,14,15,3,9,6,17,20,7,10,23,11
b62292f65,21,1,34.9067,3281.25,36.0,4125.0,tp,17,7,20,9,22,11,15,2,16,5,6,14,19,23,10,12,0,3,1,18,4,13,21,8
b62b5a988,2,1,50.096000000000004,468.75,51.872,3000.0,tp,11,16,4,12,8,13,20,23,22,3,9,17,7,15,21,10,1,14,19,18,0,6,5,2
b62b5a988,2,1,36.8053,468.75,38.5813,3000.0,tp,11,16,4,12,8,13,20,23,22,3,9,17,7,15,21,10,1,14,19,18,0,6,5,2
b6671af88,11,1,6.6525,1808.79,7.7903,5684.77,tp,19,13,21,4,22,1,16,2,9,8,14,18,0,12,15,6,23,17,10,3,20,7,5,11
b6b2bb1cd,6,1,0.1173,562.5,2.2613,4406.25,tp,18,4,12,2,13,22,1,8,0,21,19,9,17,16,10,23,5,14,11,20,3,7,15,6
b7a71d152,13,1,57.4773,93.75,58.1013,843.75,tp,17,2,22,6,11,5,20,19,9,10,23,0,7,16,12,15,14,18,3,1,8,4,21,13
bae8eb497,21,1,7.7973,3281.25,8.8907,4125.0,tp,17,22,11,2,20,7,15,5,19,16,23,9,6,10,0,12,14,1,3,18,13,8,21,4
bc18e6dba,21,1,5.1253,3281.25,6.2187,4125.0,tp,17,11,19,20,22,15,10,9,23,2,5,6,7,12,0,16,18,14,3,4,8,21,1,13
bc9dd660e,16,4,38.688,3093.75,40.5227,4593.75,tp,0,18,5,12,22,8,23,21,9,4,6,2,19,11,17,10,15,20,14,7,13,3,1,16
bd62d4fa2,23,4,16.0566,6459.96,23.9804,11627.9,tp,4,18,22,0,8,21,2,6,17,13,19,16,10,12,20,9,1,11,5,14,3,7,15,23
bdd4aa62c,17,1,43.7227,1312.5,50.176,3937.5,tp,22,21,1,13,0,8,4,18,2,12,19,16,6,5,15,23,10,14,3,20,7,9,11,17
bf964d1fa,1,1,18.128,3843.75,19.024,5625.0,tp,5,17,18,9,23,12,22,0,4,6,8,15,21,20,11,2,19,10,14,7,3,13,1,16
bffdcd085,22,1,10.8693,10687.5,12.4747,13687.5,tp,4,18,0,13,8,16,2,1,21,19,12,14,6,15,9,5,10,11,17,20,3,7,23,22
c3662d871,13,1,12.9387,93.75,13.5627,843.75,tp,17,10,11,20,19,22,6,16,7,23,15,2,9,14,5,21,1,13,8,3,0,4,12,18
c4ec1e7de,12,1,56.1067,562.5,59.2427,3281.25,tp,19,17,11,22,21,2,16,10,9,20,4,13,23,8,1,15,14,18,7,0,12,6,5,3
c68fb36e7,7,1,15.9253,4687.5,19.0667,11437.5,tp,21,4,0,18,12,2,1,9,22,13,6,8,19,5,23,17,10,14,20,3,16,11,7,15
ca99623ca,10,1,13.0032,947.461,15.4471,10852.7,tp,13,21,15,16,1,4,22,12,2,8,17,14,19,9,7,18,0,20,23,3,11,6,5,10
cc05ecd08,18,1,0.6667,3187.5,1.36,5062.5,tp,17,10,11,20,16,19,22,15,7,6,23,2,14,9,5,21,13,1,3,8,0,12,4,18
cf6bd44d9,1,1,23.4453,3843.75,24.3413,5625.0,tp,17,5,23,9,15,22,20,12,11,18,4,6,10,19,2,8,21,0,14,7,3,13,1,16
cf8fbc4f1,5,1,56.1227,4781.25,58.4747,10406.2,tp,17,21,22,15,13,1,9,16,4,23,11,12,19,2,8,18,20,0,6,14,7,3,10,5
d1477bf79,7,1,5.2107,4687.5,8.352,11437.5,tp,22,21,2,19,0,8,4,18,12,17,9,6,10,13,1,23,5,16,11,20,14,3,15,7
d1607e9b2,22,1,53.3333,10687.5,54.9387,13687.5,tp,6,4,18,19,0,9,13,14,8,1,21,7,2,16,11,17,20,23,12,10,5,15,3,22
d169ed0b5,17,4,18.4427,1312.5,20.976,7406.25,tp,21,22,13,4,1,15,12,8,16,2,18,23,0,17,9,19,3,14,6,7,11,20,5,10
d22169f4e,11,1,7.1866,1808.79,8.3244,5684.77,tp,21,8,0,4,13,22,18,12,2,1,19,5,16,9,23,3,15,14,6,10,17,7,20,11
d29f0ca6d,4,1,33.344,2531.25,35.5307,4031.25,tp,17,11,22,19,20,2,10,15,7,23,5,6,9,16,12,0,14,3,18,1,8,21,13,4
d3195bece,10,1,38.0459,947.461,40.4898,10852.7,tp,21,13,22,1,12,4,2,18,16,8,15,9,0,14,19,3,17,6,23,20,7,11,5,10
d32242280,23,1,44.6868,7235.16,50.7704,11283.4,tp,21,13,16,1,2,17,15,4,22,8,20,11,9,19,7,0,18,14,12,6,3,10,5,23
d58429096,15,1,43.5627,93.75,46.9067,1125.0,tp,21,22,0,4,18,2,12,8,19,9,13,17,6,1,10,16,11,20,5,23,14,3,7,15
d635637b7,5,1,20.5067,4781.25,22.8587,10406.2,tp,17,11,20,6,14,9,19,21,10,16,15,2,23,7,22,4,0,13,8,18,1,3,5,12
d66a5f57b,13,1,41.903999999999996,93.75,42.528,843.75,tp,17,11,20,19,10,22,6,2,16,7,9,23,15,14,5,0,1,3,21,13,12,18,8,4
d6c75de73,2,1,41.9093,468.75,43.6853,3000.0,tp,11,23,20,17,4,22,9,10,15,8,12,21,16,7,13,3,0,18,19,6,5,14,1,2
d7068ae10,1,1,26.7467,3843.75,27.6427,5625.0,tp,17,11,20,19,5,23,9,10,22,15,2,6,7,12,18,4,0,8,3,14,16,21,13,1
d7a655c45,20,1,16.9173,2343.75,20.3573,5718.75,tp,21,8,0,13,22,4,1,12,18,2,5,19,10,6,15,23,9,16,14,3,20,11,7,17
d80fab44f,20,1,55.4933,2343.75,58.9333,5718.75,tp,4,18,12,0,2,21,1,13,19,22,8,16,23,14,5,3,10,17,9,11,6,7,20,15
d86155abb,1,1,5.1787,3843.75,6.0747,5625.0,tp,19,17,22,21,11,2,10,20,16,15,6,4,8,13,14,7,0,23,1,18,9,5,12,3
d8b7f9ed6,23,4,34.0753,6459.96,41.9991,11627.9,tp,18,4,2,6,0,13,16,8,21,17,19,14,1,20,12,9,22,7,11,5,10,3,15,23
d91f25ca7,23,1,16.9854,7235.16,23.069000000000003,11283.4,tp,2,4,0,13,1,17,19,12,8,18,22,9,11,15,16,21,6,20,10,14,7,5,3,23
d922d82e9,12,1,21.7547,562.5,24.8907,3281.25,tp,21,22,19,13,17,8,2,4,16,6,0,15,11,1,18,10,9,14,23,12,20,3,5,7
da329b0a5,14,1,52.0907,2812.5,53.0133,4406.25,tp,17,22,15,19,12,20,11,9,10,16,23,5,0,8,18,2,6,7,4,13,3,1,21,14
da956248e,20,1,45.5893,1312.5,50.9707,6093.75,tp,21,1,0,13,2,19,5,12,4,18,8,16,22,3,23,15,14,10,7,17,9,6,11,20
dabd22b08,14,1,28.4,2812.5,29.3227,4406.25,tp,17,15,19,5,11,20,9,22,10,12,16,23,0,2,6,7,8,18,3,4,1,13,21,14
dac0c6cb8,13,1,21.8133,93.75,22.4373,843.75,tp,17,22,19,11,2,10,9,20,6,23,5,18,7,15,12,0,4,16,14,21,8,3,1,13
dd38bef4b,23,1,23.6147,7235.16,29.6983,11283.4,tp,21,18,4,0,13,8,2,19,12,1,22,5,10,16,6,9,17,14,3,15,11,20,7,23
dd46cb7e9,21,1,50.144,3281.25,51.2373,4125.0,tp,17,11,20,10,16,22,19,15,7,6,23,2,9,5,14,1,3,13,21,0,12,8,18,4
de80fb815,14,1,58.3573,2531.25,58.943999999999996,5531.25,tp,17,15,22,20,12,11,19,9,16,10,8,23,0,5,18,4,6,7,13,2,3,1,21,14
e03896110,8,1,32.7893,3750.0,36.912,5531.25,tp,17,7,9,20,22,5,15,11,2,16,14,6,19,23,10,12,1,3,0,18,4,13,8,21
e23e84994,19,1,56.656000000000006,281.25,58.208,2812.5,tp,22,21,17,15,13,9,16,1,4,11,12,2,8,23,6,20,18,14,0,19,7,10,3,5
e25933b0a,0,1,17.632,5906.25,18.4267,8250.0,tp,17,22,19,21,13,4,15,16,11,20,10,8,9,2,14,1,6,12,18,3,7,0,23,5
e2ce1658e,6,1,34.7307,562.5,36.8747,4406.25,tp,4,13,1,21,0,2,18,8,5,12,19,22,16,3,14,15,23,9,10,17,7,6,20,11
e42215aa0,4,1,1.392,2343.75,3.248,4218.75,tp,2,4,16,13,17,19,0,1,21,22,8,12,18,15,11,9,6,10,14,20,7,3,5,23
e4e8c501e,10,1,4.138999999999999,947.461,6.5829,10852.7,tp,2,14,20,13,4,16,21,18,15,0,1,8,17,7,12,22,6,9,3,11,5,19,23,10
e569702d8,12,1,3.7119999999999997,562.5,6.848,3281.25,tp,17,19,20,21,11,15,14,22,16,10,13,7,9,2,4,23,6,1,3,8,5,18,12,0
e71d72805,19,1,50.224,281.25,51.776,2812.5,tp,4,13,23,22,15,1,12,11,2,21,16,8,17,18,9,0,14,20,7,3,10,5,6,19
e734a1cde,20,1,36.6347,1312.5,42.016000000000005,6093.75,tp,21,13,22,1,4,19,16,8,12,2,15,18,0,23,3,14,7,17,11,6,9,10,5,20
e7a81dc55,18,1,46.9227,3187.5,47.61600000000001,5062.5,tp,17,11,22,20,7,16,15,19,10,2,23,6,9,5,14,1,0,3,12,13,21,18,8,4
e7bc335fa,3,1,6.4907,1031.25,7.232,2812.5,tp,21,8,4,0,22,18,2,13,19,12,10,9,15,1,17,11,20,5,14,23,3,7,6,16
e80890ff7,23,4,21.8848,6459.96,29.8086,11627.9,tp,2,14,20,4,18,16,13,6,0,1,17,7,22,19,8,15,21,12,11,5,10,3,9,23
e9bab320a,15,1,5.4773,93.75,8.8213,1125.0,tp,22,19,12,17,2,9,8,0,5,18,6,10,4,16,20,21,23,13,3,11,1,14,7,15
ea71a1a7d,12,1,41.7333,562.5,44.8693,3281.25,tp,17,11,21,20,19,10,14,9,6,4,15,13,8,22,16,23,7,0,2,18,1,5,3,12
ed2f84e75,23,4,24.7815,6459.96,32.7053,11627.9,tp,6,14,11,19,17,20,9,21,16,2,10,15,7,13,0,4,1,8,18,5,3,12,23,22
ed2f84e75,5,1,19.6107,4781.25,21.9627,10406.2,tp,6,14,11,19,17,20,9,21,16,2,10,15,7,13,0,4,1,8,18,5,3,12,23,22
ed36faac8,4,1,23.7013,2343.75,25.5573,4218.75,tp,17,22,11,16,7,10,20,15,2,19,23,5,6,9,14,1,12,0,3,21,13,8,18,4
eee00469a,11,1,14.2164,1808.79,15.3542,5684.77,tp,21,0,8,13,4,2,19,22,18,1,12,16,5,10,14,6,17,23,9,3,15,7,11,20
f2493eda1,8,1,16.544,3750.0,20.6667,5531.25,tp,17,20,7,22,9,11,15,2,5,16,19,6,14,23,10,12,3,18,1,0,4,13,21,8
f55ce9e53,8,1,1.5893,3750.0,5.712000000000001,5531.25,tp,17,11,20,19,10,6,9,7,16,15,23,2,14,22,21,0,13,1,4,5,8,3,18,12
f84b8c8d3,23,4,1.1958,6459.96,9.1196,11627.9,tp,16,2,13,1,17,22,19,4,15,11,20,21,8,9,10,12,6,14,0,7,18,3,5,23
f9e724b46,22,1,16.0693,10687.5,17.6747,13687.5,tp,4,9,17,11,19,2,13,1,21,18,8,16,10,0,6,12,14,23,20,7,3,5,15,22
fd7cc65e1,5,1,57.5307,4781.25,59.8827,10406.2,tp,21,13,19,4,8,17,2,1,0,18,16,6,15,22,9,10,12,11,20,14,23,7,5,3
