0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,3,4,5,6,7,8,9,data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,7476d961f,4.0,16.0,20.3147,18.48,16,3,1,12,7,20,21,10,22,8,5,19,9,14,23,13,15,2,6,11,0,18,17,4,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,77299bde7,1.0,21.0,43.472,42.3787,4,8,21,3,12,18,13,19,9,5,14,6,20,22,0,17,11,1,16,15,2,7,23,10,2,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,774912d66,4.0,23.0,24.8395,16.9157,23,3,9,12,20,4,5,10,21,11,17,19,8,1,6,15,7,16,18,0,14,13,22,2,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,7768c96f2,1.0,1.0,10.912,10.016,1,3,13,14,21,16,12,9,4,0,5,7,15,10,19,23,18,22,2,20,17,6,8,11,0,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,77a7a66fc,1.0,10.0,44.6055,42.1616,10,12,3,7,5,23,11,17,20,19,18,13,0,9,1,21,14,16,4,6,2,22,15,8,0,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,77cf1b7e3,1.0,21.0,2.4693,1.376,8,21,4,13,3,12,19,9,6,14,1,20,2,0,5,11,7,17,18,22,15,23,16,10,1,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,7893b8f70,1.0,0.0,4.496,3.7013,3,20,12,0,16,10,7,5,14,19,11,18,15,9,8,17,23,1,2,6,21,22,4,13,3,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,79f7b3873,1.0,15.0,6.3893,3.0453,7,15,3,16,20,17,10,11,22,19,12,14,23,6,5,1,2,9,0,21,8,13,18,4,1,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,7a49b2465,1.0,12.0,38.2293,35.0933,18,12,3,5,2,13,0,10,6,19,20,11,7,23,14,4,21,1,16,9,15,22,8,17,1,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,7cc6d509a,1.0,19.0,31.9467,30.3947,19,3,23,12,20,10,16,17,11,5,7,9,21,4,1,22,2,15,6,14,0,13,8,18,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,6468.75,3750.0,7ed4d3ca1,1.0,14.0,18.224,17.952,14,21,18,3,1,7,8,20,11,6,15,9,4,13,17,22,23,12,2,5,19,10,0,16,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,7f737a9c4,1.0,13.0,43.6747,43.0507,4,13,18,12,3,21,19,5,14,10,6,8,9,11,23,15,16,0,1,7,20,17,22,2,1,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,818a1635a,1.0,21.0,15.0187,13.9253,8,21,3,14,12,4,5,1,0,18,19,9,13,2,6,17,22,20,15,7,23,16,11,10,1,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,819afd877,1.0,4.0,38.176,36.32,18,4,0,3,12,2,13,10,16,6,20,14,21,8,11,1,23,17,9,5,19,7,15,22,1,2
,,,,,,,,,,,,,,,,,,,,,,,,tp,6093.75,1312.5,81bcdeb06,1.0,20.0,42.272,36.8907,20,5,6,3,14,12,10,2,16,1,17,15,7,13,23,8,21,4,19,0,9,11,22,18,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,82ff46226,4.0,23.0,23.8933,15.9695,23,11,3,7,16,20,17,10,2,9,5,15,21,12,19,4,8,13,1,18,6,22,0,14,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,2812.5,8574d9e81,1.0,14.0,28.7947,27.872,14,1,21,3,18,17,7,2,13,20,4,6,22,8,15,9,11,12,5,23,0,10,19,16,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,8a0ee2e2c,1.0,8.0,8.8853,4.7627,8,21,3,5,4,12,14,19,9,1,6,13,22,20,17,18,0,2,15,7,23,11,16,10,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,4031.25,2531.25,8a63ca713,1.0,4.0,53.9947,51.808,8,21,4,3,14,12,9,19,1,6,13,5,20,18,0,2,22,17,23,11,7,15,16,10,2,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,8e56d782f,4.0,16.0,48.9387,47.104,16,3,12,7,20,1,21,19,5,9,8,10,4,22,11,15,17,23,14,6,0,13,2,18,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,8f8e4f3e2,1.0,22.0,13.7227,12.1173,22,12,18,3,13,5,19,11,10,2,7,4,6,23,20,21,0,9,1,16,14,15,8,17,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,916eb2a00,1.0,22.0,2.256,0.6507,20,10,23,7,5,3,11,0,19,17,12,14,16,15,22,1,9,8,2,6,21,4,13,18,14,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1406.25,92588122c,4.0,17.0,5.4027,2.7947,17,23,3,9,20,10,5,19,6,11,4,13,2,7,21,15,12,8,0,1,14,18,16,22,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,843.75,9369b4be6,1.0,9.0,33.504,29.9413,3,9,17,20,10,12,23,5,7,19,11,16,18,1,21,15,2,13,6,14,0,4,22,8,1,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,946390b26,1.0,10.0,16.1611,13.7172,10,14,7,6,3,20,11,23,2,5,17,12,9,15,16,0,13,19,22,1,4,21,18,8,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,956aaf47c,1.0,23.0,29.2339,23.1503,10,11,7,23,17,3,9,20,6,19,16,5,22,15,12,14,2,0,13,4,18,21,8,1,3,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,9a76cab9c,1.0,17.0,8.192,1.7387,17,10,19,18,20,11,2,3,6,13,9,5,4,8,15,7,0,23,21,12,1,14,16,22,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,9bdc79a14,1.0,5.0,32.8427,30.4907,5,3,14,18,20,2,10,7,0,12,19,11,15,6,23,8,9,17,21,16,1,4,13,22,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,9c2286d0c,1.0,18.0,41.12,40.4267,18,0,5,13,14,3,12,2,19,10,11,6,9,20,1,17,7,4,21,16,15,8,23,22,0,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,7500.0,5906.25,9c8947073,1.0,0.0,27.055999999999997,25.7653,9,18,0,17,10,23,2,20,7,19,3,11,6,12,1,13,5,16,15,14,4,8,21,22,2,2
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,9ca91d4bc,1.0,13.0,36.8053,36.1813,5,13,15,3,12,19,10,8,17,7,4,11,18,9,21,1,22,0,6,16,20,2,23,14,1,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,9dad9aacc,1.0,23.0,27.6259,21.5423,23,3,14,12,6,17,20,18,9,4,1,10,21,15,11,16,19,5,8,13,2,0,7,22,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1406.25,9e5d5b03e,4.0,17.0,42.2933,39.6853,11,15,14,3,7,17,20,6,19,18,10,4,12,1,21,5,16,2,9,8,13,23,22,0,5,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,9f10784cd,1.0,8.0,24.6187,20.496,8,21,4,13,3,5,19,12,9,14,1,0,6,18,2,20,17,23,22,16,11,15,7,10,0,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,9f8ebbfc3,1.0,15.0,27.12,23.776,15,3,16,1,12,17,7,4,19,13,8,21,9,14,6,20,22,11,10,23,0,5,2,18,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,a0af97b46,1.0,7.0,24.4267,21.2853,16,7,1,3,20,14,11,10,19,22,15,2,12,5,0,17,23,6,9,21,8,18,13,4,1,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,a0c662123,1.0,0.0,7.4293,6.6347,18,0,2,10,3,20,5,8,17,12,13,6,4,7,11,16,19,14,9,21,1,15,23,22,1,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,a17b9af5d,1.0,4.0,11.5947,9.7387,3,4,9,21,1,13,12,14,17,18,16,23,19,8,0,15,5,7,10,6,20,11,22,2,1,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,a1b1a5e31,1.0,3.0,6.3413,5.6,16,3,1,20,7,17,12,4,21,9,10,11,19,15,14,23,5,13,6,22,0,8,2,18,1,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,a1d96c821,1.0,18.0,51.0133,50.32,0,18,10,2,8,17,3,11,7,20,12,19,4,16,13,6,5,21,9,15,14,1,23,22,1,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,a212bf2e0,1.0,13.0,5.792000000000001,5.167999999999999,13,4,3,18,12,21,19,9,6,14,5,10,23,1,15,16,20,8,0,11,7,17,22,2,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,7406.25,1312.5,a2441a74b,4.0,17.0,12.5547,10.0213,17,11,10,7,20,19,15,3,6,16,13,14,2,5,4,0,8,1,23,9,18,12,22,21,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,a2a211fa8,1.0,19.0,19.3173,17.7653,19,11,10,7,20,17,6,5,23,21,13,16,14,2,9,3,18,1,15,22,4,12,8,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,a38cadf2c,1.0,10.0,10.2052,7.7613,10,20,6,3,23,9,5,17,12,15,7,4,14,11,13,19,21,1,16,0,22,2,8,18,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,a54894b33,1.0,0.0,24.2187,23.424,0,18,3,12,1,4,8,21,10,16,7,9,13,19,5,2,14,20,23,11,6,17,22,15,0,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,843.75,a691e3d90,1.0,9.0,43.5147,39.952,17,3,9,23,20,7,18,16,19,11,2,6,12,10,15,21,0,8,14,1,4,22,13,5,2,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,a9637eb5b,1.0,23.0,47.4616,41.378,23,3,7,20,10,5,11,16,12,17,2,9,14,21,1,19,15,4,22,8,13,6,0,18,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,a993402e2,4.0,23.0,48.4252,40.5014,23,11,9,3,13,20,1,17,2,12,7,6,15,5,4,21,18,19,0,16,8,10,14,22,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,a993402e2,4.0,23.0,39.8745,31.9507,23,11,9,3,13,20,1,17,2,12,7,6,15,5,4,21,18,19,0,16,8,10,14,22,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,ae210f726,1.0,3.0,44.8747,44.1333,3,12,20,11,7,16,17,10,4,19,9,5,23,21,1,18,13,14,15,6,22,0,8,2,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,ae4ed2b70,1.0,22.0,19.088,17.4827,22,11,23,10,7,5,20,3,12,14,6,16,2,19,1,8,15,21,9,4,0,17,13,18,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,2812.5,af0113159,1.0,14.0,37.0773,36.1547,14,21,18,7,20,11,15,2,6,3,8,13,12,1,9,22,10,4,23,5,0,17,19,16,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,b1c97f28a,1.0,5.0,36.384,34.032,5,3,10,9,20,23,12,6,17,11,8,21,15,4,19,0,22,16,7,14,1,18,2,13,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,b297fe7ef,1.0,7.0,54.3307,51.1893,20,11,10,7,17,3,23,16,15,19,5,14,2,9,22,6,1,12,0,13,4,8,18,21,3,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,b2f3a6df5,1.0,23.0,19.1158,13.0322,23,3,12,9,20,5,17,11,1,7,21,19,0,4,2,10,13,16,8,18,15,6,22,14,0,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,b41ae319b,1.0,6.0,6.6453,4.5013,3,6,14,11,20,12,16,17,4,15,10,5,23,21,7,1,18,9,8,19,0,22,2,13,1,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,b55d2f7b4,1.0,7.0,51.3547,48.2133,11,23,7,10,17,19,3,20,15,16,5,6,9,12,2,14,21,4,22,8,1,18,0,13,2,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,b62292f65,1.0,21.0,36.0,34.9067,8,21,4,14,12,13,3,18,9,19,20,0,6,5,17,22,1,23,2,7,11,16,15,10,1,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,b62b5a988,1.0,2.0,51.872,50.096000000000004,2,3,18,13,5,11,10,6,8,1,14,21,20,12,19,4,0,22,17,7,9,23,16,15,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,b62b5a988,1.0,2.0,38.5813,36.8053,2,3,18,13,5,11,10,6,8,1,14,21,20,12,19,4,0,22,17,7,9,23,16,15,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,b6671af88,1.0,11.0,7.7903,6.6525,11,3,23,12,10,7,6,5,8,20,17,19,4,21,15,2,9,13,22,18,1,14,16,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,b6b2bb1cd,1.0,6.0,2.2613,0.1173,6,7,20,3,10,15,16,11,2,17,9,23,5,19,12,0,13,22,14,8,1,21,18,4,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,b7a71d152,1.0,13.0,58.1013,57.4773,13,4,18,5,19,10,6,12,11,9,23,3,15,17,21,7,16,20,22,1,14,8,0,2,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,bae8eb497,1.0,21.0,8.8907,7.7973,4,18,21,3,13,8,14,1,12,9,0,19,17,6,20,11,23,15,16,5,10,22,2,7,2,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,bc18e6dba,1.0,21.0,6.2187,5.1253,3,21,4,9,1,12,18,8,14,17,13,19,16,23,0,5,15,7,11,6,10,20,22,2,1,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,bc9dd660e,4.0,16.0,40.5227,38.688,16,3,17,1,7,9,21,19,20,11,12,8,22,5,10,14,4,2,15,6,23,13,18,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,bd62d4fa2,4.0,23.0,23.9804,16.0566,23,3,11,7,12,9,5,20,2,19,1,13,21,17,14,4,10,15,16,6,8,0,18,22,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,bdd4aa62c,1.0,17.0,50.176,43.7227,17,10,7,11,9,19,18,3,20,5,23,2,15,8,6,0,12,16,14,13,4,21,22,1,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,bf964d1fa,1.0,1.0,19.024,18.128,16,1,3,7,21,12,20,22,19,5,2,11,14,9,0,15,8,10,17,13,6,23,18,4,1,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,bffdcd085,1.0,22.0,12.4747,10.8693,22,15,7,10,3,20,17,14,23,16,5,6,11,1,12,19,21,9,0,8,2,18,4,13,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,c3662d871,1.0,13.0,13.5627,12.9387,18,13,0,12,4,3,14,19,2,6,10,5,20,21,8,16,1,9,11,15,7,23,17,22,1,2
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,c4ec1e7de,1.0,12.0,59.2427,56.1067,3,12,14,7,20,6,10,18,16,2,5,11,15,1,0,9,17,23,19,21,22,13,4,8,1,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,c68fb36e7,1.0,7.0,19.0667,15.9253,7,16,15,10,5,3,20,11,1,17,14,19,22,12,6,9,23,2,0,8,21,13,4,18,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,ca99623ca,1.0,10.0,15.4471,13.0032,10,3,5,23,9,12,6,21,20,19,4,11,13,16,17,8,1,14,0,18,15,22,7,2,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,cc05ecd08,1.0,18.0,1.36,0.6667,18,12,3,0,2,4,13,20,6,9,10,5,11,21,14,16,17,19,7,23,1,8,15,22,0,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,cf6bd44d9,1.0,1.0,24.3413,23.4453,1,5,3,16,7,14,0,22,12,2,9,19,13,17,10,6,8,21,20,11,15,18,23,4,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,cf8fbc4f1,1.0,5.0,58.4747,56.1227,5,3,9,10,14,23,6,20,21,12,4,11,8,15,7,16,1,17,18,19,0,2,22,13,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,d1477bf79,1.0,7.0,8.352,5.2107,11,20,3,10,7,14,17,15,16,23,19,1,5,12,6,4,18,0,9,2,13,21,22,8,4,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,d1607e9b2,1.0,22.0,54.9387,53.3333,22,7,10,3,20,14,11,15,5,1,16,12,21,19,17,23,9,0,2,8,6,18,13,4,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,7406.25,1312.5,d169ed0b5,4.0,17.0,20.976,18.4427,11,3,17,10,14,7,20,12,5,18,23,21,16,4,6,15,19,9,1,22,2,8,0,13,2,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,d22169f4e,1.0,11.0,8.3244,7.1866,11,20,7,10,17,3,19,16,15,6,5,2,9,23,12,14,0,22,13,18,8,4,1,21,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,4031.25,2531.25,d29f0ca6d,1.0,4.0,35.5307,33.344,3,4,1,21,13,9,12,0,17,18,14,16,8,19,15,23,5,11,6,20,10,7,22,2,1,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,d3195bece,1.0,10.0,40.4898,38.0459,10,7,5,20,3,11,23,22,16,15,14,17,12,19,9,6,2,8,21,0,13,1,18,4,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,d32242280,1.0,23.0,50.7704,44.6868,23,3,20,10,16,12,11,9,17,7,4,5,21,1,19,2,13,14,8,6,15,0,18,22,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,d58429096,1.0,15.0,46.9067,43.5627,7,15,10,14,3,20,23,11,5,6,22,16,12,17,19,1,9,2,21,8,0,4,13,18,1,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,d635637b7,1.0,5.0,22.8587,20.5067,5,12,3,11,13,10,7,18,19,8,6,4,2,15,23,21,20,17,22,9,1,0,16,14,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,d66a5f57b,1.0,13.0,42.528,41.903999999999996,13,4,18,12,19,6,10,5,3,9,11,15,23,20,21,17,14,7,0,1,16,8,22,2,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,d6c75de73,1.0,2.0,43.6853,41.9093,2,3,5,18,8,13,1,19,17,0,12,21,10,11,22,9,20,7,4,6,14,16,23,15,0,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,d7068ae10,1.0,1.0,27.6427,26.7467,1,3,12,0,13,14,5,21,18,19,10,6,7,9,2,22,23,16,15,8,20,17,4,11,0,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,2343.75,d7a655c45,1.0,20.0,20.3573,16.9173,17,20,11,10,3,7,19,16,15,5,2,14,0,6,23,13,1,12,8,9,18,4,21,22,1,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,2343.75,d80fab44f,1.0,20.0,58.9333,55.4933,20,15,10,7,3,4,2,17,8,13,21,11,16,23,19,12,5,14,18,9,22,1,0,6,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,d86155abb,1.0,1.0,6.0747,5.1787,3,15,9,20,10,17,6,5,1,16,12,23,7,0,14,19,21,8,11,18,2,4,22,13,8,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,d8b7f9ed6,4.0,23.0,41.9991,34.0753,23,3,20,11,7,10,5,9,17,16,12,2,15,21,1,19,0,6,22,8,4,13,18,14,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,d91f25ca7,1.0,23.0,23.069000000000003,16.9854,23,3,20,9,12,10,11,5,21,19,4,6,2,16,14,8,7,17,15,13,18,1,0,22,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,d922d82e9,1.0,12.0,24.8907,21.7547,12,3,20,5,7,10,16,23,0,2,6,1,15,19,11,13,22,9,21,14,17,4,8,18,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,2812.5,da329b0a5,1.0,14.0,53.0133,52.0907,14,21,18,7,3,1,20,11,2,6,17,12,15,10,5,9,8,13,23,19,4,22,0,16,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,6093.75,1312.5,da956248e,1.0,20.0,50.9707,45.5893,20,11,6,10,4,7,2,17,23,3,14,5,13,15,8,19,16,1,9,18,21,0,22,12,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,2812.5,dabd22b08,1.0,14.0,29.3227,28.4,14,21,18,1,7,20,11,15,8,3,13,6,2,9,4,17,22,12,5,23,19,10,0,16,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,dac0c6cb8,1.0,13.0,22.4373,21.8133,13,3,12,4,1,21,16,19,6,5,9,10,18,15,7,11,0,20,23,22,8,17,14,2,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,dd38bef4b,1.0,23.0,29.6983,23.6147,23,17,20,10,11,7,3,15,19,16,9,5,21,12,6,14,2,4,22,0,8,13,18,1,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,dd46cb7e9,1.0,21.0,51.2373,50.144,18,4,21,0,14,3,12,13,23,2,20,11,8,5,6,1,10,19,16,9,17,15,7,22,2,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,2531.25,de80fb815,1.0,14.0,58.943999999999996,58.3573,14,21,18,7,5,11,20,3,6,10,2,15,8,17,13,1,9,12,19,23,22,4,0,16,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,e03896110,1.0,8.0,36.912,32.7893,8,21,4,3,14,12,9,19,13,6,20,2,1,0,18,11,17,5,23,7,22,15,10,16,0,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,e23e84994,1.0,19.0,58.208,56.656000000000006,5,3,19,10,14,9,23,6,20,11,12,17,21,8,2,18,4,16,22,7,15,1,0,13,2,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,e25933b0a,1.0,0.0,18.4267,17.632,0,12,3,18,10,5,8,20,11,19,2,17,7,23,6,1,13,15,16,22,9,14,21,4,0,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,e2ce1658e,1.0,6.0,36.8747,34.7307,11,6,7,17,8,10,19,9,15,4,2,5,13,3,21,23,20,18,14,22,12,16,1,0,1,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,e42215aa0,1.0,4.0,3.248,1.392,23,3,20,12,4,8,11,1,10,21,7,16,5,14,9,18,6,19,15,0,2,17,13,22,4,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,e4e8c501e,1.0,10.0,6.5829,4.138999999999999,10,0,23,8,5,3,9,20,17,12,2,11,18,13,7,21,15,4,6,19,22,16,1,14,0,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,e569702d8,1.0,12.0,6.848,3.7119999999999997,0,12,3,18,5,10,20,1,7,2,8,6,22,19,11,16,13,9,23,15,21,14,17,4,1,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,e71d72805,1.0,19.0,51.776,50.224,19,6,14,10,21,3,9,18,23,11,16,17,5,20,12,4,13,7,22,15,1,8,2,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,6093.75,1312.5,e734a1cde,1.0,20.0,42.016000000000005,36.6347,20,3,23,10,6,9,5,11,4,17,19,12,2,15,14,13,21,1,7,16,8,22,0,18,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,e7a81dc55,1.0,18.0,47.61600000000001,46.9227,18,4,12,0,3,13,21,14,10,5,9,20,6,2,16,1,8,23,11,19,7,15,17,22,0,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,e7bc335fa,1.0,3.0,7.232,6.4907,3,17,6,16,7,9,20,19,12,2,14,11,1,21,22,23,8,10,15,4,0,5,13,18,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,e80890ff7,4.0,23.0,29.8086,21.8848,23,20,9,3,17,10,5,11,21,15,7,2,19,6,4,12,1,8,14,16,22,0,13,18,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,e9bab320a,1.0,15.0,8.8213,5.4773,7,15,14,20,3,22,10,21,16,11,9,23,1,2,12,6,5,8,19,17,18,0,13,4,1,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,ea71a1a7d,1.0,12.0,44.8693,41.7333,12,3,18,2,5,19,13,20,7,11,6,10,1,9,15,16,23,22,0,14,21,4,17,8,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,ed2f84e75,4.0,23.0,32.7053,24.7815,22,5,12,3,18,23,20,10,7,19,2,14,1,0,13,21,16,15,11,6,8,9,4,17,5,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,ed2f84e75,1.0,5.0,21.9627,19.6107,22,5,12,3,18,23,20,10,7,19,2,14,1,0,13,21,16,15,11,6,8,9,4,17,1,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,ed36faac8,1.0,4.0,25.5573,23.7013,4,18,21,3,9,8,14,12,19,23,13,11,6,20,17,15,5,10,2,1,16,7,22,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,eee00469a,1.0,11.0,15.3542,14.2164,11,3,7,20,17,10,16,23,9,19,15,14,6,4,22,5,1,12,2,0,21,18,13,8,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,f2493eda1,1.0,8.0,20.6667,16.544,8,21,4,3,12,14,6,9,13,5,19,1,2,20,0,11,7,22,18,23,17,15,16,10,0,14
