0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,3,4,5,6,7,8,9,data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,6d5f5e052,1.0,19.0,38.4533,36.9013,19,23,6,11,10,3,16,5,20,7,17,12,8,1,2,4,18,13,0,9,14,22,15,21,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,6d93f853d,1.0,3.0,48.2293,47.488,17,11,3,7,16,1,15,10,20,23,9,4,19,6,14,12,8,21,5,18,0,13,22,2,2,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,6d93f853d,1.0,17.0,16.5707,10.1173,17,11,3,7,16,1,15,10,20,23,9,4,19,6,14,12,8,21,5,18,0,13,22,2,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,7080d05d4,1.0,23.0,56.4883,50.4047,23,4,3,11,19,10,21,0,2,9,7,6,12,1,8,20,16,18,14,22,17,13,15,5,0,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,711630bd8,1.0,18.0,9.5893,8.896,4,18,12,3,15,21,0,14,5,8,6,2,13,1,19,23,10,16,7,17,11,9,20,22,1,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,71c22a29b,1.0,8.0,59.93600000000001,55.8133,8,4,3,1,21,12,0,14,18,7,15,5,23,16,6,11,10,19,13,9,17,20,2,22,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,7295291a7,1.0,1.0,6.2133,5.3173,1,10,14,13,7,6,11,4,22,21,19,15,2,17,3,5,16,18,23,0,12,8,9,20,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,76bcc78f1,1.0,21.0,2.4693,1.376,21,3,14,4,8,1,12,7,18,23,15,13,10,16,9,5,6,0,19,11,2,22,20,17,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,772bd1045,1.0,13.0,53.4827,52.8587,4,21,13,18,8,5,3,14,6,12,10,17,1,23,15,11,19,0,20,2,16,7,9,22,2,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,7765e82d3,1.0,13.0,58.9387,58.3147,21,4,13,8,3,14,12,5,18,19,6,1,23,15,10,16,11,0,7,2,17,9,22,20,2,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,77f2b9543,1.0,6.0,52.032,49.888000000000005,6,3,11,7,15,23,5,10,20,16,14,8,18,1,0,19,21,12,9,4,13,17,22,2,0,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,4031.25,2531.25,787c0db92,1.0,4.0,41.76,39.5733,4,21,1,14,3,8,18,12,13,6,5,0,10,15,11,23,9,7,16,19,2,17,20,22,0,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,78f515b6f,1.0,7.0,35.248000000000005,32.1067,7,5,15,23,3,11,19,14,10,1,0,6,21,17,18,22,8,16,2,12,13,4,9,20,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,796ab9da1,1.0,15.0,42.656000000000006,39.312,15,7,3,16,23,1,5,0,22,11,19,20,17,18,12,10,8,4,13,21,14,6,9,2,0,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,79b28cad5,1.0,4.0,59.5573,57.7013,4,18,3,21,12,8,6,14,1,5,13,23,15,10,11,0,16,17,19,7,9,2,20,22,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,7a9d46229,1.0,22.0,17.1147,15.5093,22,5,3,12,8,1,7,23,0,15,16,18,4,11,14,21,2,13,19,17,20,6,9,10,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,7b79194b3,1.0,5.0,11.952,9.6,15,7,3,23,0,14,1,5,19,21,12,11,22,18,10,17,6,13,4,2,8,9,20,16,7,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,7e0d06929,1.0,10.0,39.9848,37.5409,10,5,7,23,3,16,0,11,4,20,13,8,19,1,18,12,2,6,15,17,14,21,9,22,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,7f8fab554,1.0,4.0,16.096,14.24,4,18,12,3,14,15,21,5,0,6,23,13,8,1,17,19,10,7,11,9,16,20,2,22,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,802907092,4.0,23.0,53.2724,45.3486,23,11,7,3,15,10,4,6,19,8,17,21,14,1,0,22,16,20,9,18,13,12,2,5,0,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,80590e499,1.0,21.0,8.5867,7.4933,8,21,4,12,3,0,10,1,11,19,7,6,18,5,13,23,22,15,14,16,2,17,9,20,1,5
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,8080b2283,1.0,13.0,52.8107,52.1867,21,4,3,1,14,19,13,16,18,8,12,6,5,10,11,15,9,0,23,7,2,17,22,20,6,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,81b493ca3,1.0,4.0,4.512,2.656,4,18,21,14,3,8,5,6,15,1,12,13,17,0,10,16,19,11,23,2,20,9,7,22,0,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,82d59d24d,1.0,22.0,31.1733,29.568,22,5,7,11,10,23,3,16,1,12,20,15,18,14,4,13,6,19,21,0,9,2,17,8,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,83028db30,1.0,11.0,28.8972,27.7595,7,16,3,11,23,15,10,1,20,17,14,19,5,8,6,0,9,22,4,21,18,13,12,2,3,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,84fd342f8,1.0,12.0,16.1493,13.0133,12,18,3,2,0,8,11,6,5,17,19,14,13,23,1,4,10,21,20,7,15,16,9,22,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,868db1d19,4.0,23.0,28.9959,21.0721,23,3,7,20,16,11,5,10,4,9,12,15,19,17,1,18,0,6,21,8,13,2,22,14,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,87b64a134,1.0,19.0,35.6,34.048,19,3,12,16,0,23,1,18,10,5,11,2,14,6,8,15,20,13,7,4,9,21,17,22,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,87bf9c992,1.0,19.0,47.8827,46.3307,19,3,23,7,12,11,5,16,15,18,1,10,0,6,21,8,20,4,2,13,9,17,14,22,0,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,88f783ab9,1.0,6.0,10.2187,8.0747,6,23,3,5,10,7,12,11,18,0,8,15,19,20,2,13,4,16,17,1,9,22,21,14,0,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,843.75,891822ace,1.0,9.0,55.2907,51.728,17,9,6,3,23,4,20,11,10,7,15,1,14,12,18,13,0,19,8,21,5,22,16,2,1,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,896080a53,1.0,12.0,4.864,1.7280000000000002,12,3,18,1,8,0,4,21,2,5,16,15,23,7,19,11,20,13,6,14,10,17,9,22,0,5
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,89fe494b6,1.0,22.0,22.224,20.6187,16,22,3,5,2,8,7,1,23,19,14,21,10,15,11,6,20,0,12,18,4,13,9,17,1,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,8b24f2f98,1.0,18.0,0.9013,0.20800000000000002,4,18,15,21,5,14,3,13,6,17,8,12,1,20,10,19,16,0,2,11,23,7,9,22,1,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,8b68b817e,1.0,13.0,17.952,17.328,4,1,21,13,3,14,8,18,12,19,16,10,5,23,6,11,15,17,0,9,7,20,2,22,3,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,8e2ff1226,1.0,2.0,3.92,2.144,2,19,3,0,6,10,18,12,21,5,16,23,20,11,14,4,1,13,8,15,17,7,9,22,0,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,8ee219910,1.0,6.0,44.70399999999999,42.56,6,10,7,11,23,0,3,15,8,18,13,4,19,14,5,20,12,9,22,17,1,21,2,16,0,5
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,8ffe19a69,1.0,8.0,59.3493,55.2267,8,0,5,3,21,1,12,4,14,16,18,6,2,17,19,13,15,20,9,11,10,23,7,22,0,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,929d655d3,1.0,3.0,53.3013,52.56,15,3,7,23,5,16,1,20,10,0,14,12,11,21,2,19,22,8,18,13,6,4,17,9,1,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,92ae9bcc2,1.0,10.0,27.4344,24.9905,10,7,11,23,22,5,1,6,19,3,4,17,8,0,20,13,15,16,14,9,18,21,2,12,0,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,9425c4b01,1.0,12.0,54.4853,51.3493,12,4,18,3,8,2,5,21,0,17,13,6,15,23,11,16,10,19,14,9,1,20,7,22,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,944edda33,1.0,2.0,45.5627,43.7867,2,23,3,19,21,6,5,16,11,18,4,0,1,10,17,14,13,20,7,12,8,15,9,22,0,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,96fc32e3d,4.0,23.0,45.6214,37.6976,23,4,3,0,12,21,19,2,9,10,11,20,8,7,16,18,6,13,14,1,17,22,15,5,0,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,2343.75,983a13114,1.0,20.0,41.29600000000001,37.856,23,7,3,20,10,15,17,16,11,19,4,21,1,8,12,22,14,5,6,9,0,18,13,2,3,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,989b95591,1.0,18.0,56.176,55.4827,4,3,1,18,14,21,0,12,6,8,5,15,13,10,16,23,7,2,11,19,17,20,9,22,3,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,9abdbfc9f,1.0,12.0,21.7547,18.6187,12,2,3,18,0,5,23,19,20,17,6,4,1,14,11,8,15,16,7,9,10,13,21,22,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1406.25,9cb1f4a34,4.0,17.0,29.9733,27.3653,17,22,19,11,23,7,5,10,4,6,3,20,9,12,8,0,14,13,1,15,21,16,18,2,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,9d293be93,1.0,12.0,55.8987,52.7627,12,3,0,2,5,17,8,11,6,13,18,15,19,1,23,7,10,20,21,4,16,14,9,22,0,2
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,9d2bf51ce,1.0,21.0,55.583999999999996,54.4907,4,21,1,3,14,8,18,12,13,6,5,0,7,23,15,10,11,9,2,19,16,17,20,22,1,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,9df5da644,4.0,16.0,48.96,47.1253,16,3,7,1,10,14,15,20,23,19,6,17,13,11,21,9,12,5,4,0,2,22,8,18,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,9e242fe66,4.0,16.0,32.7947,30.96,16,1,3,14,8,10,0,15,7,21,11,19,6,23,20,13,12,2,18,4,5,9,17,22,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,a00373b12,1.0,13.0,12.5867,11.9627,4,13,18,21,3,5,14,6,12,8,15,17,20,1,10,11,16,2,19,0,23,9,7,22,1,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,a2045d15d,1.0,22.0,50.7147,49.1093,11,7,22,3,23,14,10,15,6,5,16,4,21,20,1,8,17,9,18,12,19,13,0,2,2,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,7406.25,1312.5,a2441a74b,4.0,17.0,25.488000000000003,22.9547,11,10,17,7,16,4,20,19,8,3,1,6,14,23,21,9,0,13,15,5,12,22,18,2,2,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,a277651b1,1.0,4.0,43.2853,41.4293,4,18,12,8,21,3,14,1,0,5,7,16,23,6,15,10,13,19,11,9,20,2,17,22,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,6468.75,3750.0,a4035e64b,1.0,14.0,7.376,7.104,14,21,4,1,3,8,18,13,19,10,6,0,2,15,11,7,20,12,16,9,23,5,17,22,0,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,4031.25,2531.25,a5034a8b3,1.0,4.0,41.76,39.5733,4,3,12,18,1,21,14,15,8,5,0,6,23,16,13,7,17,11,10,19,9,20,2,22,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,a5eface9a,1.0,1.0,38.6933,37.7973,1,13,16,3,14,7,10,21,15,0,4,8,6,11,19,12,23,22,18,5,20,17,9,2,0,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,2343.75,a64b357d4,1.0,20.0,54.1813,50.7413,10,20,11,15,7,3,6,16,0,19,8,23,4,1,13,17,21,14,5,22,9,2,18,12,1,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,6093.75,1312.5,a6610076b,1.0,20.0,40.4747,35.0933,20,15,7,0,1,8,19,16,3,14,21,2,10,4,22,6,11,13,18,17,23,12,9,5,0,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,a66546dfd,1.0,19.0,39.5893,38.0373,19,20,3,17,23,1,15,9,11,16,12,0,7,8,5,4,13,6,18,10,21,2,14,22,0,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,a6c887130,1.0,18.0,12.048,11.3547,18,0,3,2,5,12,10,7,23,19,15,11,20,4,8,6,22,17,13,9,16,1,14,21,0,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,a92850ccd,1.0,2.0,55.52,53.744,0,2,8,3,5,18,7,19,23,6,11,12,1,10,15,17,20,16,14,21,4,13,9,22,1,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,ab383c341,1.0,1.0,51.8027,50.9067,1,16,14,7,11,10,6,3,13,4,21,15,22,19,0,17,18,23,20,2,5,9,12,8,0,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,acb80ff69,4.0,16.0,50.4907,48.656000000000006,16,3,1,7,14,4,15,10,19,21,23,11,20,6,13,12,9,17,0,8,5,18,2,22,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,6093.75,1312.5,acc030d72,1.0,20.0,27.9253,22.544,20,3,0,23,10,1,15,7,8,4,19,6,14,21,5,13,11,18,2,17,9,22,12,16,0,2
,,,,,,,,,,,,,,,,,,,,,,,,tp,4031.25,2531.25,af15de055,1.0,4.0,56.5333,54.3467,21,4,3,8,14,5,1,18,6,12,15,13,10,17,11,20,23,16,7,0,2,19,9,22,1,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,af36838f2,1.0,6.0,47.0827,44.9387,15,7,3,6,1,20,23,0,11,19,18,22,10,12,8,14,21,17,16,13,4,5,9,2,3,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,6468.75,3750.0,b1c09c89b,1.0,14.0,31.2213,30.9493,14,21,4,18,19,10,6,13,2,15,3,0,1,7,11,17,8,20,12,16,5,23,9,22,0,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,b2338ed38,1.0,0.0,36.896,36.1013,18,0,12,3,4,8,21,5,2,23,14,1,9,16,13,6,10,20,15,11,19,7,17,22,1,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,b2ea74670,1.0,4.0,11.472000000000001,9.616,4,18,3,12,21,8,5,14,15,6,13,1,17,19,23,20,16,0,11,10,9,2,7,22,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,b4110d8aa,1.0,1.0,31.232,30.336,18,21,14,3,1,4,16,12,8,6,0,5,2,10,13,15,23,9,11,19,7,20,17,22,4,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1406.25,b4a3fb69c,4.0,17.0,57.6,54.992,17,11,7,5,3,23,20,10,15,19,16,22,9,12,8,6,1,14,4,18,0,2,21,13,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,b661bd840,1.0,1.0,38.208,37.312,14,1,21,16,5,2,7,4,13,19,10,6,3,15,22,11,8,18,12,0,23,9,17,20,1,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,b68e70116,1.0,7.0,48.2507,45.1093,7,15,3,23,11,1,10,19,14,0,6,21,5,18,22,17,16,8,4,13,9,12,20,2,0,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,b7485fa88,1.0,6.0,28.1227,25.9787,11,6,7,10,4,8,0,13,21,20,19,1,23,9,3,12,18,17,16,22,14,5,2,15,1,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,be6a8ad0d,1.0,3.0,34.6347,33.8933,3,0,12,2,1,5,18,15,23,19,16,20,14,8,11,6,7,10,9,13,21,4,17,22,0,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,c15840ebf,1.0,3.0,54.3573,53.61600000000001,1,7,4,14,3,21,16,13,6,23,15,11,10,18,19,12,8,5,2,0,9,17,20,22,4,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,c4b778e64,1.0,11.0,29.6345,28.4967,7,15,11,3,23,5,10,17,19,22,6,0,1,20,8,18,13,9,12,21,4,16,14,2,2,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,c75f2655f,1.0,6.0,6.928,4.784,6,10,11,3,5,23,7,18,8,0,12,20,19,16,13,22,4,15,9,1,2,17,21,14,0,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,c7918c0f8,1.0,22.0,40.3467,38.7413,8,21,22,4,3,1,16,12,14,18,23,13,10,5,7,0,15,11,6,19,9,20,2,17,2,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,ccd0a0bff,1.0,12.0,7.92,4.784,12,3,18,0,8,4,5,21,1,23,2,17,15,13,11,19,6,7,14,20,16,9,10,22,0,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,cd1d48eec,1.0,15.0,13.8933,10.5493,15,3,23,1,5,7,18,22,0,12,13,10,2,14,19,16,8,4,21,11,9,20,6,17,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,cdbca5fb8,1.0,22.0,18.7893,17.184,11,22,7,10,23,6,5,4,8,20,1,13,17,19,0,21,18,9,3,15,14,16,12,2,1,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,ce05b264d,1.0,7.0,53.0773,49.93600000000001,11,23,10,7,20,4,6,8,21,16,3,13,0,22,5,19,1,9,14,17,12,18,15,2,3,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,cea56c949,1.0,5.0,16.4107,14.0587,15,5,7,23,3,10,11,22,14,1,0,19,6,17,21,18,8,13,16,4,9,20,12,2,1,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,cf739c61d,1.0,10.0,59.9133,57.4694,10,23,5,3,7,16,11,19,18,12,0,4,15,20,1,8,6,13,2,14,22,21,9,17,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,cf7af9895,1.0,10.0,58.8684,56.4245,23,10,6,3,11,7,18,17,5,19,12,4,1,0,8,9,2,22,13,20,15,16,14,21,1,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,7500.0,5906.25,cfa0614e0,1.0,0.0,50.5707,49.28,0,3,12,1,18,8,5,2,23,19,20,10,11,15,6,14,9,7,17,13,4,21,16,22,0,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,11250.0,5062.5,d14c92027,1.0,5.0,6.192,3.0827,12,5,3,23,0,4,8,11,17,2,15,18,1,19,16,6,7,13,10,20,21,9,14,22,1,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,d3324f1c0,1.0,21.0,26.0907,24.9973,21,14,4,3,18,8,1,12,6,16,2,10,5,0,15,13,11,7,23,9,19,20,22,17,0,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,d35473d24,1.0,11.0,43.3342,42.1965,11,7,17,10,23,3,5,6,15,20,1,19,9,8,4,22,13,0,14,21,12,16,18,2,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,d4bb34753,1.0,8.0,57.824,53.7013,8,21,4,3,12,0,10,18,11,6,5,19,14,1,7,13,15,2,23,22,16,17,9,20,0,5
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,d59d099b3,1.0,17.0,47.5413,41.088,17,15,7,3,20,11,16,10,14,23,19,4,9,6,1,5,12,13,0,8,21,22,2,18,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,2812.5,d5c4f55f4,1.0,14.0,35.7173,34.7947,14,21,1,7,3,8,10,15,0,19,18,16,4,13,6,11,23,5,17,12,9,2,20,22,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,d63f467b6,1.0,15.0,59.0133,55.6693,14,15,7,21,1,3,22,17,0,18,23,19,13,8,9,11,6,10,4,2,20,16,5,12,1,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,dac7a83a3,1.0,10.0,43.7928,41.3489,23,10,11,7,6,5,0,4,3,13,8,19,18,1,20,22,12,2,9,17,16,21,14,15,1,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,db34c4a5d,1.0,10.0,30.4356,27.9917,10,23,16,5,3,7,0,4,11,13,20,6,8,1,19,18,2,12,17,15,14,21,9,22,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,db7d1bf42,1.0,23.0,57.3475,51.2639,23,16,3,4,5,10,11,12,19,0,9,21,7,20,18,8,1,2,6,13,14,15,22,17,0,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,dd9c51f59,1.0,15.0,56.1813,52.8373,15,7,10,23,14,17,21,22,1,4,8,0,3,5,11,19,18,13,6,16,9,12,20,2,0,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,6093.75,1312.5,e00019499,1.0,20.0,38.576,33.1947,20,11,10,7,23,1,5,19,16,15,0,8,4,6,14,13,17,22,3,21,18,9,2,12,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,e1ef18eee,1.0,6.0,49.5093,47.3653,23,6,10,17,11,9,3,7,18,5,12,4,14,0,19,20,15,22,1,8,2,21,13,16,1,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,e2de15b96,1.0,15.0,36.2187,32.8747,15,14,23,3,7,20,10,21,1,11,0,19,5,17,2,22,18,16,6,13,8,9,4,12,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,e393a4c21,1.0,23.0,55.6582,49.5746,23,4,0,12,21,3,19,2,9,8,11,18,20,10,16,1,13,14,6,7,22,15,17,5,0,2
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,e42215aa0,4.0,23.0,12.295,4.3712,23,4,3,12,14,10,5,18,21,7,15,8,11,19,20,6,2,17,0,9,22,16,13,1,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,e42afc0bd,4.0,16.0,59.92,58.0853,16,1,3,14,10,21,23,7,19,20,6,12,13,15,11,5,2,4,17,9,8,0,18,22,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,5250.0,1125.0,e666beee8,1.0,9.0,46.8907,44.0853,9,3,1,17,16,7,15,20,18,4,14,12,6,21,8,23,11,10,13,5,0,19,2,22,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,e6de52902,4.0,16.0,24.1333,22.2987,16,3,1,7,14,10,4,15,19,6,21,11,17,13,23,20,12,0,9,8,5,2,18,22,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,e6de52902,4.0,16.0,42.3147,40.48,16,3,1,7,14,10,4,15,19,6,21,11,17,13,23,20,12,0,9,8,5,2,18,22,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,e9622376a,4.0,16.0,32.4053,30.5707,1,16,7,10,3,11,19,14,15,6,23,13,20,22,21,4,5,17,9,8,18,0,12,2,1,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,eac4c4220,1.0,1.0,4.112,3.216,0,18,4,21,1,3,8,12,14,13,10,6,23,2,15,5,11,9,19,7,22,20,17,16,4,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,eaf5cf482,1.0,8.0,54.06399999999999,49.9413,8,21,4,3,12,10,0,14,13,11,5,6,7,22,19,15,16,23,1,2,17,18,9,20,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,ec24a4d07,1.0,18.0,16.3893,15.696,4,18,21,3,12,14,8,0,6,5,23,13,10,1,15,17,7,9,11,19,16,2,20,22,1,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,2531.25,ec3a54dc6,1.0,14.0,39.3333,38.7467,14,1,21,7,3,19,10,0,15,13,2,8,6,4,16,18,11,12,9,17,20,23,5,22,0,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,ed10a157a,1.0,23.0,44.7855,38.7019,23,11,7,10,4,3,19,5,21,20,17,16,8,22,9,6,12,2,0,13,15,18,1,14,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,2812.5,edd3b27d6,1.0,14.0,37.264,36.3413,14,21,1,4,3,7,10,15,13,19,18,6,8,0,2,11,12,9,16,17,23,20,5,22,0,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,ee3eab224,1.0,23.0,10.0659,3.9822,23,10,3,5,4,20,0,12,19,16,11,9,7,2,18,1,8,22,21,6,13,15,17,14,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,ee80e2415,1.0,3.0,55.824,55.0827,15,3,1,7,23,4,17,20,12,13,11,18,14,10,0,16,21,9,6,8,5,19,22,2,1,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,f152e26e3,1.0,8.0,55.376000000000005,51.2533,8,21,4,13,10,3,12,0,6,11,19,23,5,14,22,15,7,16,1,2,9,17,18,20,0,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,f51c0da28,1.0,7.0,50.1973,47.056000000000004,7,10,11,16,3,23,5,6,19,1,20,17,22,15,8,4,18,0,9,12,14,2,21,13,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,f5e6456f0,1.0,0.0,42.464,41.6693,0,18,8,5,3,10,21,6,1,4,9,11,23,12,19,14,13,20,17,2,7,15,22,16,0,0
