0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,3,4,5,6,7,8,9,data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
,,,,,,,,,,,,,,,,,,,,,,,,tp,6093.75,1312.5,7c858b1f2,1.0,20.0,38.751999999999995,33.3707,20,14,1,5,3,11,17,15,2,8,18,10,7,16,6,19,13,0,9,4,21,12,23,22,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,2343.75,7cd8ce712,1.0,20.0,28.2133,24.7733,23,15,5,3,12,19,1,17,16,20,7,13,6,10,0,9,14,4,2,11,18,22,8,21,9,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,4031.25,2531.25,7f6df469c,1.0,4.0,46.4747,44.288000000000004,13,8,21,4,2,14,18,12,19,15,1,11,10,3,7,9,22,6,5,23,20,0,17,16,3,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,7f9246130,1.0,4.0,2.3733,0.5173,21,4,1,18,8,3,14,2,13,16,12,6,5,11,9,0,19,20,7,10,15,23,17,22,1,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,7f9b94a29,1.0,1.0,7.7387,6.8427,1,0,2,14,13,3,8,20,21,12,18,15,6,4,10,16,23,19,9,17,11,5,7,22,0,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,80c09eb56,1.0,8.0,39.455999999999996,35.3333,21,8,4,12,22,2,19,10,14,11,9,20,0,1,3,6,23,15,7,18,13,5,16,17,1,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,82a813386,1.0,21.0,3.2267,2.1333,21,8,4,12,14,18,2,3,1,13,19,22,10,6,11,9,20,15,5,16,0,7,23,17,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,85fd75b28,1.0,12.0,12.9813,9.8453,18,3,21,1,12,4,14,2,13,8,0,5,16,15,23,7,6,11,19,20,9,10,17,22,4,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,88b5c9c1b,1.0,5.0,42.1013,39.7493,5,23,10,3,11,15,7,20,16,1,12,14,19,9,0,17,13,6,8,22,2,18,4,21,0,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,8ef1d1114,1.0,15.0,58.7733,55.4293,7,15,3,14,5,11,17,23,20,12,13,1,18,10,16,19,2,0,4,8,6,9,22,21,1,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,8f0f2528a,1.0,21.0,8.4853,7.392,21,8,12,4,22,2,14,10,19,11,9,3,20,1,6,0,23,15,5,16,7,18,17,13,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,8f821e1ef,1.0,13.0,18.3787,17.7547,13,5,12,3,8,15,14,2,18,21,1,23,4,19,11,7,16,9,10,0,17,22,20,6,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,843.75,8fa859d45,1.0,9.0,19.472,15.9093,23,14,1,3,9,0,18,11,15,12,17,8,5,6,2,21,10,4,19,7,13,20,16,22,4,5
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,918ddce17,1.0,7.0,24.8053,21.664,20,7,17,3,11,14,16,5,15,10,9,23,19,1,12,6,18,0,13,2,22,8,4,21,1,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,9251fdbdd,4.0,16.0,8.8533,7.0187,16,1,3,21,9,4,14,8,18,10,6,12,13,17,11,20,0,15,23,5,19,7,2,22,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,9251fdbdd,4.0,16.0,40.4267,38.592,16,1,3,21,9,4,14,8,18,10,6,12,13,17,11,20,0,15,23,5,19,7,2,22,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,942ca05c0,4.0,16.0,47.856,46.0213,1,3,16,10,14,8,7,5,21,0,18,11,12,9,15,2,13,4,23,6,20,19,17,22,2,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,942ca05c0,4.0,16.0,2.2987,0.46399999999999997,1,3,16,10,14,8,7,5,21,0,18,11,12,9,15,2,13,4,23,6,20,19,17,22,2,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,945c8d7a8,1.0,5.0,58.7467,56.3947,23,5,19,3,10,12,17,0,1,11,20,14,13,4,6,7,16,9,2,8,18,15,21,22,1,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,7500.0,5906.25,9496d86bf,1.0,0.0,41.872,40.5813,0,18,3,8,1,2,14,15,5,11,12,20,10,23,9,19,6,16,17,7,22,13,21,4,0,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,986405edb,1.0,8.0,40.768,36.6453,8,0,18,3,2,12,5,9,14,21,7,1,17,13,15,16,11,20,4,10,19,6,23,22,0,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,988e03248,1.0,10.0,39.7293,37.2854,13,5,10,14,7,3,23,11,15,2,18,19,1,16,12,22,9,20,0,17,8,4,21,6,2,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,996546525,1.0,23.0,52.0475,45.9639,23,3,5,10,17,16,20,14,7,11,1,12,9,15,6,13,19,8,2,4,0,18,21,22,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,99f72cf18,1.0,11.0,36.6991,35.5614,11,7,20,10,17,6,3,9,15,5,13,14,4,23,2,16,19,8,12,18,1,0,22,21,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,9d1eee84d,1.0,4.0,30.624000000000002,28.768,5,3,12,18,14,0,8,23,2,13,15,1,21,7,19,10,11,4,16,20,6,17,9,22,17,5
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,a1048dac6,1.0,15.0,18.9973,15.6533,17,3,15,23,7,9,14,20,11,5,13,19,12,1,10,2,0,18,6,4,16,22,8,21,2,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,a1ef2a84f,1.0,21.0,48.7947,47.7013,21,8,4,14,12,2,22,19,10,1,3,11,9,6,20,13,7,0,18,15,16,5,23,17,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,a461f82cd,1.0,5.0,28.9653,26.6133,5,14,18,3,0,12,1,2,11,15,13,7,4,21,23,10,20,19,8,16,6,9,17,22,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,a4b2f4298,1.0,8.0,47.6587,43.536,18,12,8,3,0,2,14,21,5,4,13,15,1,16,23,6,10,19,20,7,9,11,17,22,2,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,a5b66a68d,1.0,0.0,14.304,13.5093,0,8,18,3,2,21,12,9,5,4,1,17,14,7,13,16,20,6,23,15,11,19,10,22,0,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,a5ceef07b,1.0,4.0,9.84,7.984,18,4,0,21,12,14,13,2,3,11,5,8,6,20,7,17,1,23,15,22,10,9,19,16,1,2
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,a5f008080,1.0,6.0,20.4747,18.3307,5,3,23,6,10,11,16,12,14,19,15,17,7,9,1,20,18,2,13,4,22,0,21,8,3,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,a7ff51ac4,1.0,22.0,33.7227,32.1173,22,7,11,10,23,5,20,14,12,16,4,17,15,2,3,1,9,19,13,21,8,18,6,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,ab5e71344,1.0,19.0,33.0347,31.4827,19,15,3,7,23,14,1,12,11,5,20,17,2,18,13,0,10,16,9,8,6,21,22,4,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,abbef468c,1.0,4.0,32.3413,30.4853,14,21,4,1,5,18,2,13,10,15,0,8,7,3,12,11,22,20,23,6,9,16,19,17,2,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,abed3437e,1.0,0.0,17.3387,16.544,18,0,14,2,5,12,4,3,1,6,13,23,9,8,11,15,7,17,20,10,21,22,16,19,1,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,3187.5,562.5,ac7721796,1.0,6.0,57.5947,55.5733,11,23,6,20,14,5,10,7,17,3,1,4,12,9,2,18,15,19,13,0,22,8,16,21,2,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,aebf55c7c,1.0,22.0,14.8107,13.2053,22,5,15,14,7,3,2,12,8,1,19,6,16,23,21,18,10,17,9,0,20,13,11,4,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,aedfcfe60,1.0,3.0,11.904000000000002,11.1627,7,3,17,20,23,5,16,11,15,14,9,12,1,10,19,18,13,6,2,0,8,21,22,4,1,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,aef347a03,1.0,22.0,3.04,1.4347,22,1,21,3,0,14,18,23,12,4,8,2,5,13,10,9,6,16,20,7,11,15,19,17,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,843.75,afa49cbeb,1.0,9.0,5.184,1.6213,18,0,3,12,14,9,5,2,23,1,21,4,8,7,11,13,10,20,15,16,6,17,19,22,5,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,3187.5,562.5,b056e5bc2,1.0,6.0,4.9547,2.9333,6,7,23,20,11,17,10,5,3,15,9,16,14,1,2,19,13,4,18,22,12,8,0,21,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,b441cf212,4.0,23.0,59.8785,51.9546,3,23,12,18,5,0,14,2,1,11,20,15,17,16,7,10,9,13,6,4,8,19,21,22,1,5
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,b4df5aef8,1.0,8.0,21.4293,17.3067,8,0,18,3,12,2,5,21,9,14,7,1,16,13,17,20,15,4,19,10,11,23,6,22,0,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,b7c63f218,1.0,13.0,6.6773,6.0533,13,21,4,18,1,14,3,2,8,12,15,19,5,11,10,6,16,9,7,23,20,0,22,17,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,b7e2ef23f,1.0,2.0,18.912,17.136,2,12,15,18,0,3,14,5,1,23,10,13,6,19,20,17,9,11,7,4,8,22,16,21,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,b7fcfb502,1.0,12.0,59.4187,56.2827,3,0,18,12,5,2,14,23,1,8,13,16,15,7,9,10,20,6,4,21,11,19,17,22,3,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,2812.5,b89bd05a1,1.0,14.0,45.3547,44.431999999999995,14,21,18,1,8,2,5,13,0,4,10,12,7,22,15,3,20,9,11,23,6,19,16,17,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,b8d1e4865,1.0,19.0,44.768,43.216,19,1,3,11,7,14,17,15,13,0,2,23,20,18,10,9,21,6,12,8,4,5,16,22,0,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,b9a6e6ce4,1.0,5.0,23.2853,20.9333,5,3,12,15,13,23,14,18,8,7,19,2,1,0,21,16,11,10,4,20,9,17,6,22,0,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,bb4fd3041,1.0,11.0,44.6113,43.4736,11,7,10,6,20,13,4,17,23,14,15,9,2,3,18,1,12,8,5,19,22,0,16,21,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,bb854bd6e,1.0,19.0,38.0373,36.4853,19,3,12,17,8,10,16,14,23,5,18,20,21,1,11,2,4,15,9,7,13,6,0,22,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,bbd6815be,1.0,1.0,39.6267,38.7307,14,1,3,21,5,10,2,16,23,13,18,15,7,8,11,6,12,19,20,0,4,9,17,22,1,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,bbd9ac366,1.0,18.0,56.6133,55.92,14,18,21,3,2,4,1,5,8,12,16,13,0,7,15,11,10,6,9,20,23,19,17,22,1,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,bd97b0335,1.0,11.0,10.9598,9.822000000000001,11,5,10,7,23,20,4,17,3,13,9,6,14,16,19,18,15,2,12,22,8,1,21,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,be0356cf5,1.0,5.0,38.3413,35.9893,5,9,17,3,16,14,1,23,6,10,7,11,0,18,12,20,19,15,13,2,8,4,22,21,0,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,bea3bcffa,1.0,8.0,33.376,29.2533,1,21,8,14,4,3,2,13,18,12,19,5,6,0,15,20,16,11,7,9,23,10,22,17,2,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,5250.0,1125.0,c12e0a62b,1.0,9.0,17.7707,14.9653,17,3,9,0,13,4,20,1,14,18,7,11,8,2,5,19,23,16,15,21,6,22,12,10,2,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,c12e0a62b,1.0,17.0,29.9413,23.488000000000003,17,3,9,0,13,4,20,1,14,18,7,11,8,2,5,19,23,16,15,21,6,22,12,10,0,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,c13f3ab95,1.0,18.0,12.4907,11.7973,18,0,12,3,4,2,8,13,5,14,1,9,21,6,23,16,20,11,15,10,7,17,22,19,0,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,c182aef8c,1.0,1.0,9.1467,8.2507,1,14,21,3,8,2,0,13,12,20,15,18,19,16,6,23,7,11,10,4,5,9,17,22,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,c2143392b,1.0,2.0,49.9627,48.1867,2,3,15,18,5,14,1,19,17,12,8,9,16,6,0,13,10,4,7,20,11,21,23,22,0,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,c220f5fec,1.0,12.0,26.4107,23.2747,12,3,5,23,20,18,14,17,0,7,2,1,11,15,10,16,9,13,8,19,6,4,21,22,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,843.75,c245b2295,1.0,9.0,53.92,50.3573,9,17,3,1,0,14,18,5,7,23,4,2,12,6,11,13,10,20,8,16,19,15,21,22,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,c350c0f9f,1.0,2.0,50.9867,49.2107,2,14,3,19,5,17,9,1,20,18,15,16,0,23,12,11,10,6,7,8,13,21,4,22,0,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,c3843eb33,1.0,0.0,57.088,56.2933,18,0,12,14,5,3,2,1,4,13,8,9,6,11,23,17,20,15,10,22,21,7,16,19,1,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,c4a74dcf1,1.0,2.0,53.7173,51.9413,2,5,3,18,19,14,13,15,0,8,1,4,6,12,9,16,11,10,22,7,17,23,21,20,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,c5758ce2f,1.0,11.0,49.5978,48.46,11,7,3,15,17,6,1,23,9,10,13,4,20,5,14,2,18,19,8,12,21,16,0,22,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,c721d69de,1.0,19.0,2.2027,0.6507,11,19,7,23,20,17,6,10,3,13,4,5,2,15,9,14,16,21,12,18,8,22,1,0,1,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1406.25,c7677947e,4.0,17.0,21.6267,19.0187,17,11,7,14,5,20,3,10,19,1,15,23,9,6,16,13,18,2,0,12,4,8,22,21,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,6468.75,3750.0,c892aa78d,1.0,14.0,16.4053,16.1333,14,21,8,1,2,4,13,3,18,5,10,15,12,11,22,7,20,9,19,16,0,23,6,17,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,c8bed66bb,1.0,10.0,49.2611,46.8172,5,10,3,14,11,12,7,1,23,18,0,15,20,16,17,9,19,6,2,4,13,22,8,21,1,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,c9bd1f599,1.0,23.0,6.519,0.4354,23,3,1,2,18,16,14,5,11,12,15,19,6,10,0,13,9,4,20,21,7,8,22,17,0,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,6468.75,3750.0,c9fc89429,1.0,14.0,39.6213,39.3493,14,1,21,3,5,2,18,13,8,7,15,11,12,0,4,10,16,20,23,19,6,9,22,17,0,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,cb5ddad47,1.0,17.0,32.24,25.7867,17,16,20,9,3,1,0,4,8,13,21,18,2,5,14,23,19,22,6,7,15,12,11,10,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,cbc07e2ec,1.0,12.0,58.72,55.583999999999996,12,3,18,5,8,21,22,0,23,4,1,13,2,20,14,15,7,10,9,16,17,11,6,19,0,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,ccda58237,1.0,7.0,57.312,54.1707,5,3,1,16,7,19,23,15,14,18,10,12,2,11,9,21,17,13,20,6,8,0,4,22,4,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,2343.75,ccee900dd,1.0,20.0,28.9333,25.4933,20,23,15,3,1,7,11,0,17,2,8,12,18,13,16,14,9,6,10,4,19,5,21,22,0,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,cde5fd6be,1.0,22.0,44.2773,42.672,22,23,14,5,20,10,7,0,1,3,11,17,19,6,9,12,16,18,15,21,2,13,8,4,0,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,2343.75,cf44264e5,1.0,20.0,53.8987,50.4587,20,23,3,14,11,5,17,15,1,12,0,10,7,18,6,16,19,9,2,22,4,13,21,8,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,cf568dfc0,4.0,16.0,31.311999999999998,29.4773,16,1,3,10,21,9,4,8,14,11,13,6,18,17,7,20,23,12,2,5,15,19,0,22,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,cf867adcc,1.0,3.0,12.4587,11.7173,21,18,14,3,1,4,12,2,8,0,23,5,13,15,20,6,16,11,9,19,7,10,17,22,3,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,d09dc9dd5,4.0,23.0,39.3636,31.4398,5,23,12,3,18,8,13,14,0,2,1,20,21,11,19,7,9,4,15,10,16,17,6,22,1,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,d15af7840,1.0,19.0,39.0507,37.4987,19,11,10,17,7,3,15,14,20,13,23,5,2,16,4,18,6,8,1,22,12,9,0,21,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,2531.25,d3020850e,1.0,14.0,41.1253,40.5387,14,18,21,1,0,5,3,2,4,13,12,8,10,15,9,11,20,7,6,23,22,16,19,17,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,d3713ed31,1.0,4.0,58.4693,56.6133,4,3,18,1,12,21,13,14,2,8,0,16,15,5,9,6,20,23,7,19,11,10,17,22,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,d5163b4ef,1.0,10.0,7.9993,5.5554,10,3,5,14,23,11,12,17,6,16,20,15,7,2,9,1,18,19,13,4,8,22,0,21,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1406.25,d59d099b3,4.0,17.0,38.6347,36.0267,3,17,15,14,7,9,4,1,0,18,12,13,2,8,23,20,5,6,19,11,16,10,21,22,1,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,d73ffbc1e,1.0,18.0,27.1253,26.432,18,12,3,0,5,14,2,1,23,4,15,13,21,7,8,16,11,10,20,6,9,19,17,22,0,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,d7cf29809,1.0,3.0,41.6213,40.88,5,3,12,18,23,0,14,1,2,7,16,15,10,20,8,11,19,13,4,9,17,6,21,22,1,5
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,d7d49c913,1.0,5.0,49.3227,46.9707,5,23,14,3,1,10,15,18,11,6,12,0,19,16,2,13,20,7,17,9,4,8,22,21,0,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,d93aaa1bc,1.0,18.0,3.792,3.0987,18,0,12,1,4,3,2,13,8,21,5,14,23,9,6,20,15,16,11,17,7,10,19,22,0,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,d9bfc9e6b,1.0,0.0,57.6107,56.816,1,0,21,4,18,13,3,14,8,2,12,23,9,20,15,6,11,19,17,10,22,7,16,5,1,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,db3cdbf35,1.0,3.0,51.4453,50.70399999999999,5,3,14,1,18,0,20,12,2,23,11,7,10,16,15,19,8,17,6,13,9,4,21,22,1,5
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,db86f881b,1.0,21.0,22.0693,20.976,8,21,4,12,2,14,10,22,19,3,1,9,5,0,11,18,23,20,16,15,7,13,6,17,1,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,dca449f04,1.0,7.0,16.848,13.7067,7,5,17,3,16,20,9,14,11,1,15,10,23,19,6,12,13,2,8,18,0,21,22,4,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,dd38bef4b,4.0,23.0,30.6155,22.6917,23,7,11,17,15,20,9,3,14,10,13,4,2,8,19,12,1,18,5,6,21,16,22,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,dfa6a4a64,1.0,10.0,12.2601,9.8162,11,10,3,20,7,17,5,16,9,6,23,1,15,14,19,12,13,2,18,22,0,4,8,21,1,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,dfa80535f,1.0,10.0,10.06,7.6162,0,18,3,1,5,14,2,10,12,8,7,11,23,15,20,9,6,17,13,21,16,19,22,4,7,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,e1c5ad99b,1.0,23.0,52.6919,46.6083,23,3,5,1,20,14,0,10,12,11,15,18,6,16,19,17,13,21,9,2,4,8,7,22,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,e383713d9,4.0,23.0,7.9586,0.0348,23,3,7,14,1,12,20,11,15,18,13,2,17,5,4,16,10,0,9,19,8,6,21,22,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,e42155880,1.0,18.0,13.7493,13.056,18,21,8,4,0,2,14,3,12,5,1,13,9,20,23,6,11,16,7,19,15,22,10,17,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,e5625ee50,1.0,11.0,53.2317,52.093999999999994,11,7,14,3,20,15,13,17,23,10,1,18,19,6,5,12,2,9,4,16,0,8,22,21,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,e5d1f4efc,1.0,1.0,24.224,23.328000000000003,1,21,14,4,3,13,8,2,18,12,6,20,0,9,23,10,16,11,15,19,5,7,17,22,0,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,e6622a3c9,1.0,4.0,32.2773,30.4213,4,18,0,12,21,14,13,3,2,8,5,11,23,1,20,10,6,7,16,17,15,9,22,19,0,2
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,e755e15ec,1.0,1.0,14.0053,13.1093,1,16,3,21,14,8,9,18,12,10,5,4,7,15,13,0,2,23,19,6,11,17,20,22,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,ea133d03e,1.0,19.0,55.552,54.0,1,19,7,14,23,11,10,5,0,3,15,21,20,18,6,12,8,13,16,9,17,2,22,4,1,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,ea7aa9e69,1.0,8.0,41.7867,37.664,0,8,18,3,21,2,12,5,9,14,1,7,17,6,20,4,11,15,16,23,19,10,22,13,1,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,ecd47f7cc,1.0,23.0,23.2722,17.1886,23,5,3,14,1,10,11,12,15,6,7,16,20,17,2,19,8,9,13,4,18,0,21,22,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,ed38c48b8,1.0,2.0,41.4613,39.6853,2,5,3,12,13,18,6,15,0,23,19,9,17,7,1,16,14,11,20,10,22,4,8,21,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,ee3dc0bc6,1.0,17.0,49.3067,42.8533,20,17,14,3,7,11,23,1,9,12,5,0,18,16,10,4,6,8,19,15,13,2,21,22,1,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,eeb9a3c4b,1.0,13.0,52.6027,51.9787,13,14,21,1,3,4,8,18,2,5,15,12,16,23,7,10,11,6,19,9,22,20,0,17,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,f2890653e,1.0,11.0,20.3523,19.2145,11,7,17,6,13,4,20,15,3,2,10,5,18,9,23,19,12,8,14,16,0,21,1,22,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,f2c52223a,1.0,4.0,8.3413,6.4853,4,21,1,3,18,8,13,14,2,12,16,9,20,6,5,0,11,15,10,19,7,23,17,22,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,f3f82b897,1.0,19.0,55.2747,53.7227,0,19,3,5,18,8,1,12,2,14,15,23,13,21,9,11,7,6,10,20,16,17,4,22,1,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,f4d05c0de,1.0,5.0,44.431999999999995,42.08,23,5,20,10,3,12,7,14,11,16,1,18,9,0,15,17,13,6,2,8,4,22,19,21,1,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,f7d92975f,1.0,23.0,34.5977,28.5141,23,14,5,3,1,18,0,10,12,15,20,6,2,11,7,4,8,13,9,19,17,16,22,21,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,f97ababc1,1.0,15.0,14.2293,10.8853,5,15,3,23,7,12,14,11,10,20,17,1,18,13,16,0,19,4,9,22,2,6,8,21,1,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,fb02b0607,1.0,21.0,37.536,36.4427,4,18,21,3,1,12,14,13,8,2,5,0,9,11,6,23,15,20,10,16,19,7,17,22,2,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,fb5371e7b,1.0,23.0,56.2503,50.1667,23,3,12,15,13,20,2,1,8,18,21,14,4,5,0,11,7,9,16,17,10,6,19,22,0,14
