0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,3,4,5,6,7,8,9,data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,2531.25,8593f9606,1.0,14.0,30.9707,30.384,14,1,7,21,3,15,23,13,4,16,22,2,20,18,12,9,10,11,6,17,5,19,8,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,85b891a48,1.0,7.0,12.7947,9.6533,7,3,20,16,14,1,10,11,22,23,15,19,5,17,2,9,13,4,6,12,18,0,21,8,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,871aff1b5,1.0,5.0,34.3573,32.0053,23,12,5,4,3,8,9,20,22,21,17,0,2,18,7,10,13,16,19,1,14,11,15,6,2,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,87b2981de,1.0,18.0,11.8613,11.168,4,12,8,18,3,0,21,23,22,20,11,1,17,9,7,13,5,15,16,2,14,10,19,6,3,5
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,880652c2a,4.0,23.0,8.1966,0.2728,23,14,7,15,1,3,9,20,6,17,4,11,22,19,13,16,10,12,21,5,2,8,0,18,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,890abb1e3,1.0,23.0,41.0587,34.9751,23,3,9,7,17,6,4,10,22,12,11,20,5,8,16,19,1,14,2,15,21,0,18,13,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,89898c3c9,1.0,8.0,43.0773,38.9547,13,4,21,14,1,3,8,5,16,9,17,12,15,7,23,20,18,19,2,10,11,22,6,0,6,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,8a59b5c31,1.0,5.0,32.5493,30.1973,5,7,22,23,10,20,16,3,11,9,17,19,12,1,15,2,14,4,6,21,0,18,13,8,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,8a99905ac,1.0,3.0,43.8933,43.152,14,12,1,3,7,21,18,4,23,16,15,20,22,5,9,2,10,13,17,11,19,8,0,6,3,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,8c20115ce,1.0,15.0,21.0987,17.7547,15,7,17,23,3,20,5,10,12,19,22,6,11,16,14,9,1,2,4,13,18,0,21,8,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,2812.5,8dddf58e0,1.0,14.0,11.2747,10.352,14,4,21,1,7,3,15,23,18,22,11,2,20,13,10,16,17,9,5,6,12,8,0,19,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,8e0f816f1,1.0,4.0,44.70399999999999,42.848,4,21,1,18,17,3,13,2,5,6,14,20,15,8,7,12,23,10,16,11,19,22,9,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,3187.5,562.5,9316428b4,1.0,6.0,17.872,15.8507,6,23,10,11,9,5,3,20,17,22,19,7,15,2,1,12,0,4,16,13,14,18,8,21,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,93e10b125,1.0,1.0,19.12,18.224,1,0,17,20,6,10,22,15,11,16,5,2,3,12,23,7,14,8,19,13,9,18,4,21,0,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,7500.0,5906.25,97630c03d,1.0,0.0,13.1573,11.8667,0,6,7,9,19,17,20,11,23,3,1,10,2,14,15,18,16,22,12,5,4,21,13,8,0,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,9a76cab9c,1.0,17.0,24.2827,17.8293,17,9,20,3,23,15,0,10,16,7,13,11,18,2,12,19,1,4,14,22,6,8,5,21,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1406.25,9a9951303,4.0,17.0,25.888,23.28,17,20,9,3,15,13,4,16,23,19,11,7,0,12,18,14,6,22,8,10,1,2,5,21,0,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,9afa17810,1.0,7.0,3.6693,0.528,7,1,3,10,14,5,16,20,11,15,22,23,12,19,2,9,17,21,4,6,18,0,13,8,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,9c9aa37f5,1.0,6.0,6.1173,3.9733,6,15,7,14,17,3,23,20,11,19,9,1,12,16,13,4,10,22,18,5,2,0,21,8,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,9cb6ae5e3,1.0,0.0,40.512,39.7173,0,18,12,1,2,20,23,3,14,4,10,7,9,17,15,19,11,13,22,5,16,6,8,21,0,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,9cccd9345,1.0,2.0,55.9733,54.1973,2,3,7,10,5,6,15,20,22,17,0,11,12,23,13,1,16,8,14,19,18,4,9,21,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,9e52cf6ad,1.0,21.0,30.6507,29.5573,8,21,4,12,1,3,14,18,20,13,5,2,10,16,19,17,15,11,7,23,9,22,0,6,1,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,3187.5,562.5,9ec0c64c0,1.0,6.0,56.5013,54.48,20,6,5,23,10,11,17,15,12,3,9,2,13,22,19,7,16,1,4,14,18,8,21,0,1,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,9fbd7e1f6,1.0,13.0,52.5707,51.9467,4,18,13,12,0,3,21,8,1,17,22,11,16,14,2,20,7,10,15,23,9,5,19,6,2,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,a2b073406,4.0,23.0,48.6922,40.7684,23,12,8,3,4,17,13,0,9,22,14,5,7,15,1,20,16,11,21,6,18,2,19,10,0,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,a3194950c,1.0,5.0,11.1467,8.7947,5,16,7,3,11,22,20,12,23,19,10,0,4,1,18,9,15,2,14,17,21,13,8,6,0,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,a66d44311,1.0,6.0,44.0427,41.8987,6,7,11,3,20,23,10,9,17,19,15,22,16,14,21,1,5,8,13,0,12,4,18,2,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,a79847d38,1.0,13.0,51.088,50.464,13,21,4,3,1,19,12,15,8,18,17,2,5,22,16,14,9,23,11,10,7,20,6,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,5250.0,1125.0,a82f931d1,1.0,9.0,11.472000000000001,8.6667,9,3,17,16,20,1,7,23,12,18,15,19,2,14,5,22,4,10,0,6,21,13,11,8,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,a8e6d4d75,1.0,21.0,36.864000000000004,35.7707,8,4,21,12,18,3,13,14,1,20,2,23,10,17,5,19,7,15,22,11,16,9,0,6,2,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,a9868c3d1,1.0,21.0,8.1227,7.0293,1,3,14,21,9,4,16,15,2,7,23,12,20,18,22,5,13,10,17,11,19,6,8,0,3,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,aa7d3cfe0,1.0,10.0,8.7191,6.2752,10,19,11,23,22,7,5,9,20,16,3,17,12,2,6,15,14,1,18,4,0,13,21,8,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,abd8cff8d,1.0,19.0,34.6987,33.1467,19,5,7,10,23,11,22,17,20,13,4,15,6,12,3,18,9,14,8,16,2,1,21,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,acff61b19,1.0,15.0,27.3653,24.0213,15,7,20,5,16,3,22,19,11,23,10,17,9,14,4,6,13,18,1,0,12,8,21,2,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,addfd4f67,1.0,4.0,11.312000000000001,9.456,4,18,12,11,3,17,1,13,21,8,0,2,14,20,22,16,7,15,10,5,23,9,6,19,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,ae4a3b1e2,1.0,12.0,44.56,41.424,0,1,12,18,9,8,16,3,15,23,10,19,2,4,14,7,20,11,22,17,13,6,5,21,2,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1406.25,aecf3d8d2,4.0,17.0,50.64,48.032,20,17,7,23,10,11,22,15,9,19,6,5,3,14,13,16,4,1,2,12,0,18,21,8,1,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,af22ae5ba,1.0,13.0,23.6267,23.0027,13,1,12,4,5,3,2,17,22,15,14,18,9,20,10,21,19,16,23,11,8,6,7,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1406.25,af6a0d203,4.0,17.0,57.6587,55.0507,17,7,23,6,10,11,9,20,3,5,22,15,19,2,13,1,16,12,4,0,14,18,8,21,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,afaa8d38f,1.0,19.0,53.5573,52.0053,19,11,17,7,13,4,8,9,6,15,5,2,16,3,22,21,12,20,18,23,1,10,14,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,b056e5bc2,1.0,6.0,6.832000000000001,4.688,6,7,11,10,20,23,22,19,15,5,9,16,3,17,4,1,13,8,12,0,21,14,2,18,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,b12e80061,1.0,2.0,20.624000000000002,18.848,12,2,3,5,7,23,13,20,18,14,15,10,17,22,0,4,9,19,11,16,1,8,21,6,1,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,6468.75,3750.0,b1d18170a,1.0,14.0,59.3707,59.0987,14,21,8,5,18,1,7,11,15,23,4,22,2,3,20,6,13,10,0,12,16,17,9,19,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,b3f517843,1.0,22.0,40.608000000000004,39.0027,22,15,3,5,11,23,16,6,7,12,1,20,14,10,19,2,9,18,17,4,8,13,21,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,b96574294,1.0,18.0,21.3173,20.624000000000002,4,18,21,1,3,14,12,0,22,2,16,15,17,23,13,9,7,11,5,20,10,8,19,6,1,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,b988da7d0,4.0,23.0,38.5509,30.6271,23,11,7,10,22,20,3,15,9,17,4,5,8,14,12,1,16,6,19,0,13,2,21,18,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,b9f3581d5,1.0,18.0,59.2267,58.5333,10,3,9,5,23,18,14,2,12,7,15,20,17,22,11,1,19,16,21,4,6,13,0,8,5,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,bb00d418c,1.0,4.0,17.4293,15.5733,4,18,12,3,17,21,13,2,20,8,1,15,6,5,16,7,0,10,22,9,11,14,23,19,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,bc9dd660e,4.0,16.0,24.6027,22.768,16,1,3,17,7,14,20,19,22,15,13,4,2,10,11,21,23,5,6,9,18,12,8,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,6093.75,1312.5,bdacd5cd2,1.0,20.0,27.728,22.3467,20,6,17,14,12,23,3,19,15,13,9,21,4,11,2,18,7,1,5,22,8,16,10,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,bdc8dd456,1.0,13.0,14.9013,14.2773,13,4,21,1,17,18,5,22,3,2,12,11,15,20,10,19,7,16,8,6,14,23,9,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,bf58cd236,1.0,8.0,17.5147,13.392000000000001,5,1,14,8,3,21,16,7,4,9,23,17,15,20,12,18,19,22,10,2,11,0,13,6,3,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,bf964d1fa,4.0,16.0,57.888000000000005,56.0533,1,16,3,7,14,15,20,19,10,6,22,17,13,2,23,11,4,5,12,9,18,21,8,0,1,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,bf9f90405,1.0,2.0,9.4827,7.7067,6,12,3,2,23,7,11,5,22,14,20,10,15,9,17,19,16,1,4,18,21,13,0,8,3,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,c0786babe,1.0,0.0,8.6133,7.8187,0,18,1,12,3,4,14,20,2,23,10,17,15,7,8,11,9,5,21,22,19,13,6,16,0,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,c12e0a62b,1.0,17.0,8.0,1.5467,17,9,3,20,15,2,19,23,7,11,0,16,5,1,13,4,6,10,22,18,12,14,8,21,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,c12e0a62b,1.0,3.0,22.3093,21.568,17,9,3,20,15,2,19,23,7,11,0,16,5,1,13,4,6,10,22,18,12,14,8,21,2,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,2812.5,c39b2fcd3,1.0,14.0,30.128,29.2053,14,1,4,21,3,7,23,15,13,11,18,22,2,10,16,20,9,17,8,12,5,19,6,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,c3ed6269b,1.0,2.0,50.448,48.672,2,3,1,7,15,5,22,14,16,23,20,6,10,12,9,13,17,11,4,8,0,18,19,21,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,c6a2c0e7c,1.0,22.0,22.816,21.2107,7,5,22,11,10,23,19,20,15,17,3,9,16,14,6,1,18,2,13,4,12,21,0,8,2,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,c72150f3c,1.0,11.0,49.1276,47.9898,11,7,4,16,5,10,17,14,23,20,1,3,19,22,21,15,18,12,2,9,13,0,6,8,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,c84943395,1.0,1.0,15.888,14.992,1,6,15,20,0,16,17,13,10,2,11,5,3,14,22,12,19,23,7,4,8,18,9,21,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,c867bdc27,1.0,23.0,8.3244,2.2407,21,8,23,4,14,9,12,7,3,17,20,15,1,5,18,22,11,10,19,16,13,2,0,6,2,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,c91cae4aa,1.0,3.0,34.0853,33.344,23,3,9,17,20,12,10,22,7,1,19,6,15,14,5,4,11,16,2,21,18,13,0,8,1,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,c96b0c428,1.0,1.0,12.8747,11.9787,1,5,14,16,20,3,15,17,22,7,10,23,2,13,11,19,6,12,9,4,21,18,8,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,c9df2fecf,1.0,11.0,54.1954,53.0576,11,17,7,20,9,4,3,6,16,23,1,10,22,19,18,0,8,12,5,15,2,13,14,21,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,cb10cd9d9,1.0,13.0,10.5387,9.9147,13,1,4,5,17,12,14,2,22,21,18,10,15,11,20,16,19,23,9,3,0,8,6,7,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,cb5ddad47,1.0,17.0,24.3413,17.887999999999998,17,3,9,20,16,15,13,12,23,4,0,10,1,7,14,19,18,22,2,8,6,11,5,21,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,cc2c48fd7,1.0,3.0,20.976,20.2347,12,3,4,1,18,8,2,5,21,14,7,11,9,15,22,0,16,13,23,20,19,17,10,6,1,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,6093.75,1312.5,cc7c17269,1.0,20.0,34.9333,29.552,20,23,5,7,3,10,17,9,11,12,14,19,22,2,16,1,15,18,21,4,13,8,6,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,cc8d81b6a,1.0,21.0,22.0907,20.9973,8,21,4,12,18,14,3,5,13,10,20,23,19,22,2,11,7,17,1,16,15,9,0,6,1,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,2343.75,ccee900dd,1.0,20.0,58.672,55.232,15,20,3,7,17,23,9,6,10,16,11,12,1,14,0,19,22,2,5,13,18,4,21,8,1,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,d1229a222,1.0,22.0,51.056000000000004,49.4507,2,22,1,19,3,5,7,15,14,6,16,23,12,0,20,18,11,13,4,10,9,8,21,17,1,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,d1debe396,1.0,6.0,27.408,25.264,15,17,6,19,11,23,10,9,3,7,1,20,22,4,5,16,2,14,18,21,12,13,0,8,2,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1406.25,d291fab38,4.0,17.0,9.5467,6.9387,17,15,9,23,3,20,10,11,2,22,12,0,16,19,18,7,13,4,1,5,6,14,8,21,0,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,d2cb96229,1.0,2.0,24.0,22.224,2,3,10,15,1,12,6,22,5,20,17,7,16,8,23,0,11,4,13,14,18,19,9,21,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,d4a03bf19,1.0,12.0,32.4907,29.3547,12,3,4,5,20,13,23,18,2,8,17,22,15,7,10,0,11,16,19,9,14,6,21,1,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,d5992de83,4.0,23.0,14.2512,6.3274,15,9,23,1,7,3,17,6,0,10,20,22,2,14,11,19,13,16,12,5,18,4,21,8,2,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,d5997789c,1.0,23.0,8.0051,1.9215,3,12,1,14,23,7,2,16,9,15,17,5,20,4,18,21,22,10,19,13,11,6,0,8,4,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,d59d099b3,1.0,17.0,43.5467,37.0933,17,15,20,7,3,9,23,16,14,19,0,13,4,18,12,1,10,11,6,8,22,2,5,21,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,6093.75,1312.5,d60157507,1.0,20.0,25.824,20.4427,20,23,3,10,12,17,9,13,2,16,5,19,1,14,18,7,15,8,22,21,11,4,6,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,2343.75,d80fab44f,1.0,20.0,54.431999999999995,50.992,15,20,7,10,11,16,19,6,23,22,3,5,13,14,9,1,12,17,2,4,18,8,0,21,1,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,d82d5792e,1.0,15.0,50.1493,46.8053,15,17,3,7,23,20,14,19,6,12,1,22,16,13,11,4,9,18,5,10,0,2,21,8,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,da0d07110,1.0,8.0,5.5253,1.4027,8,21,4,12,18,14,3,19,20,10,2,23,5,11,13,1,7,17,22,9,15,16,0,6,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,da708c386,1.0,12.0,29.8507,26.7147,12,23,3,0,4,18,10,20,2,22,1,13,8,5,9,17,11,14,7,21,15,19,16,6,0,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,dacda707f,1.0,23.0,9.3635,3.2798,23,7,10,22,9,11,20,5,19,6,15,3,2,1,17,16,14,12,0,4,18,13,21,8,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,dbfb5f469,1.0,1.0,4.016,3.12,1,13,15,20,6,0,17,10,16,5,22,19,2,12,11,14,23,4,8,7,18,3,9,21,0,5
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,dcc4d4531,4.0,16.0,33.071999999999996,31.2373,16,3,17,1,9,20,4,11,14,7,23,19,10,15,2,22,6,12,5,13,18,21,0,8,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,dd0830c83,1.0,1.0,5.184,4.288,1,3,16,14,21,4,10,20,2,15,9,7,22,23,5,17,12,13,11,19,6,18,0,8,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,dd37a8e14,1.0,15.0,41.1893,37.8453,15,7,11,17,16,3,19,20,6,23,22,4,1,14,10,18,5,13,12,0,9,8,21,2,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,e005ce0f5,1.0,1.0,2.6773,1.7813,1,13,16,4,14,15,11,19,5,3,20,7,10,6,0,17,2,22,12,23,9,18,21,8,0,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,e0e8ceb33,1.0,18.0,35.4027,34.7093,0,18,1,12,20,3,9,15,10,23,17,4,7,2,14,11,16,19,22,13,5,6,8,21,1,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,e585e1acb,1.0,5.0,46.2347,43.8827,19,5,7,18,23,11,2,20,21,12,3,16,15,4,14,22,10,9,1,17,0,6,13,8,1,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,e65e42310,1.0,21.0,38.0107,36.9173,4,1,21,14,3,18,7,16,17,2,13,23,15,5,20,11,12,22,6,10,9,19,8,0,2,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,e6af91bbf,1.0,12.0,4.6933,1.5573,12,3,8,1,18,4,9,16,21,20,14,23,5,13,2,15,17,0,22,7,19,11,10,6,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,e7847849b,1.0,4.0,1.8827,0.0267,4,18,0,12,17,1,21,3,14,23,20,15,13,8,2,22,16,7,9,11,10,5,6,19,0,2
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,e7de0a728,1.0,5.0,25.36,23.008000000000003,5,10,23,11,4,19,17,22,20,3,12,18,7,9,16,15,8,2,14,6,13,21,1,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,6468.75,3750.0,e97de3f6d,1.0,14.0,56.9653,56.6933,14,21,18,1,7,15,11,8,4,23,22,3,2,13,16,6,20,5,10,12,0,17,19,9,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,e9eb6d4dd,1.0,18.0,1.6480000000000001,0.9547,18,0,12,4,3,1,2,23,9,15,14,5,10,17,22,21,16,11,20,7,13,19,6,8,0,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,e9fa364b7,1.0,0.0,25.68,24.8853,0,12,18,3,14,4,2,1,10,23,9,20,15,7,5,17,11,21,13,16,19,22,6,8,0,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,ea961733c,1.0,13.0,49.3227,48.6987,13,21,1,3,4,14,9,15,5,16,7,18,17,12,2,19,23,20,10,22,11,6,8,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,ebdd7c181,1.0,8.0,51.9627,47.84,8,4,18,12,0,3,1,22,13,11,9,21,16,17,15,7,23,5,2,14,20,19,10,6,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,ec1c4a754,1.0,10.0,35.782,33.3381,10,7,23,11,20,9,5,22,3,19,15,16,1,17,4,14,2,12,21,6,18,0,13,8,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,ec63de3ab,1.0,5.0,59.1733,56.8213,12,5,3,7,23,4,20,15,18,10,2,19,14,17,22,9,0,11,16,13,21,6,1,8,1,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,ed2ae7025,1.0,18.0,58.8267,58.1333,18,12,4,3,0,2,1,8,9,14,23,10,21,5,22,7,15,20,11,17,16,6,13,19,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,efb6a2e01,1.0,11.0,53.1215,51.9837,11,7,10,5,23,22,20,19,9,15,3,4,14,17,2,16,1,12,6,21,0,18,13,8,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,2812.5,efbfe6b39,1.0,14.0,24.1547,23.232,1,14,3,15,7,4,21,9,23,16,20,2,0,13,11,22,6,10,17,19,12,18,8,5,1,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,f1aa1c855,1.0,22.0,6.896,5.2907,2,22,1,7,3,15,6,0,5,11,23,10,20,14,13,17,16,9,8,19,18,4,12,21,1,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,f1cc7d0a4,1.0,12.0,4.1227,0.9867,12,0,3,8,18,1,5,23,22,9,4,7,20,16,13,10,17,11,2,21,15,19,14,6,0,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,f33a1793f,4.0,16.0,10.1493,8.3147,16,1,3,7,14,20,15,19,2,22,13,17,6,10,23,9,5,11,4,21,18,12,0,8,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,f3b84afb1,1.0,21.0,24.1227,23.0293,1,3,21,14,16,2,4,7,15,9,12,5,20,18,23,22,17,13,19,11,10,6,8,0,2,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,f3f82b897,1.0,19.0,53.2533,51.7013,19,17,5,7,11,23,10,3,2,20,6,9,0,16,15,4,13,14,22,12,1,18,8,21,0,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,f543f0d31,1.0,11.0,25.5245,24.3868,11,23,17,3,7,6,19,9,15,10,1,20,16,22,2,5,4,12,18,14,21,13,0,8,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,f5c3420f6,1.0,10.0,30.4472,28.0033,10,23,7,6,15,9,11,20,3,22,17,19,5,1,14,16,2,12,4,0,13,18,21,8,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,f6e41b038,1.0,7.0,12.1973,9.056000000000001,7,5,20,3,16,2,15,4,22,14,11,1,10,19,13,18,23,21,9,12,8,6,17,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,843.75,f7466aeeb,1.0,9.0,37.9147,34.352,9,17,3,6,18,23,2,20,1,11,0,15,14,19,7,12,4,22,16,21,8,10,13,5,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,f7d3b0080,1.0,10.0,45.5343,43.0904,10,23,3,5,20,7,11,17,22,9,6,16,15,19,1,4,12,14,2,18,21,13,0,8,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,843.75,f851b9605,1.0,9.0,55.312,51.7493,9,23,6,10,17,11,3,22,19,2,15,20,5,7,1,14,12,16,0,4,21,18,13,8,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,f87ef432d,1.0,5.0,19.8933,17.5413,5,3,9,17,4,2,15,7,12,22,19,18,20,23,16,1,14,10,8,21,13,11,6,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,f8c661973,4.0,16.0,20.0693,18.2347,16,3,1,17,7,9,20,2,10,19,14,12,22,5,23,15,13,4,11,18,6,21,0,8,0,22
