0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,3,4,5,6,7,8,9,data_type,f_max,f_min,recording_id,songtype_id,species_id,t_max,t_min,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,ranking,top_id
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,843.75,76b4b3f7f,1.0,9.0,59.0027,55.44,9,17,0,3,12,18,6,1,20,8,14,23,4,21,10,13,2,11,5,7,16,19,22,15,0,2
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,784eb5d7f,1.0,21.0,56.992,55.8987,21,14,3,4,12,18,8,1,9,13,23,16,0,6,5,17,22,2,15,10,20,11,19,7,0,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,7a5789516,1.0,5.0,12.2187,9.8667,5,23,3,9,22,6,7,17,10,14,11,2,12,15,16,20,18,1,13,21,19,4,8,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,7a9d46229,1.0,5.0,55.1147,52.7627,22,12,3,5,13,8,14,16,23,9,4,1,0,17,21,11,2,15,6,10,18,20,19,7,3,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,7ad715d6d,1.0,19.0,43.104,41.552,19,17,6,3,23,7,11,9,20,5,14,13,22,15,10,12,18,2,16,4,0,1,21,8,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,7b4ee85a5,1.0,1.0,38.3573,37.4613,3,1,4,18,16,12,21,9,0,8,13,14,2,23,11,6,15,5,22,20,10,17,19,7,1,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,7dec0f472,1.0,10.0,54.8804,52.4365,10,23,22,9,7,20,3,11,5,6,17,2,14,16,15,12,1,8,21,0,4,18,13,19,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,2531.25,7e370f1f3,1.0,14.0,46.6507,46.06399999999999,15,17,20,3,6,7,12,14,16,1,9,11,2,18,23,4,19,0,22,21,5,10,8,13,7,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,3187.5,562.5,7f5f71e31,1.0,6.0,24.5227,22.5013,23,6,7,3,9,22,11,10,0,14,17,21,4,13,2,1,5,18,8,16,12,20,15,19,1,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,804fa03e1,1.0,15.0,57.0453,53.7013,3,15,14,18,12,9,17,21,4,6,0,1,7,23,5,16,11,2,8,13,20,22,19,10,1,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,807efd6bb,1.0,3.0,53.184,52.4427,9,3,17,16,1,14,0,18,12,15,20,7,21,23,11,8,6,4,2,5,22,13,10,19,1,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,5250.0,1125.0,84d2746ce,1.0,9.0,58.9867,56.1813,9,13,23,7,3,12,21,14,15,22,1,17,5,10,18,11,2,4,8,16,19,6,0,20,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,851c98ea8,1.0,18.0,53.552,52.8587,12,3,13,18,4,16,8,0,1,14,5,9,17,21,2,22,20,19,23,6,11,10,15,7,3,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,8531f27ff,1.0,7.0,58.0533,54.912,23,3,9,7,17,20,15,22,11,14,16,10,12,5,6,1,18,2,8,19,0,4,21,13,3,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,86c44dd51,1.0,0.0,31.36,30.5653,18,0,4,12,3,14,8,21,13,6,5,10,1,2,23,9,20,15,22,16,11,19,17,7,1,1
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,87db70dff,1.0,10.0,41.8946,39.4507,10,3,23,17,9,7,5,0,11,16,22,6,15,12,14,1,18,2,20,8,19,21,13,4,0,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,87e518677,1.0,7.0,44.6347,41.4933,7,15,3,23,11,14,17,9,12,5,10,22,16,20,6,18,1,0,8,2,19,4,21,13,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,2531.25,88186ba66,1.0,14.0,19.024,18.4373,14,3,21,18,12,9,1,4,6,5,0,11,2,23,17,15,16,8,20,10,19,13,22,7,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,8ad1a246f,1.0,13.0,27.7547,27.1307,13,3,16,12,1,18,4,5,8,14,15,19,17,11,2,9,10,20,0,23,7,22,6,21,0,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,8b237e9eb,1.0,3.0,20.816,20.0747,16,3,1,9,17,7,12,14,11,2,22,23,15,0,21,6,20,4,5,18,13,10,8,19,1,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,8c44ed2cf,1.0,10.0,59.1354,56.6915,10,23,3,6,0,22,12,7,14,5,9,16,11,2,8,15,20,17,18,1,21,13,4,19,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,8eb0e591c,1.0,10.0,44.9074,42.4635,10,20,7,3,17,11,9,23,5,22,6,15,16,12,2,14,18,21,8,4,0,19,1,13,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,8ec8b0275,1.0,11.0,2.4207,1.2829,11,23,10,7,6,17,9,3,2,14,22,12,19,16,21,15,20,5,18,8,4,13,1,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,8f3d579c8,1.0,17.0,10.9493,4.496,17,15,3,16,7,11,4,13,8,18,9,21,19,14,1,20,6,0,22,10,12,5,2,23,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,8f942c9f5,1.0,6.0,22.4213,20.2773,6,3,23,9,0,11,17,15,21,1,8,10,2,13,14,12,4,18,20,5,19,7,16,22,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,908290ae2,1.0,21.0,12.7467,11.6533,4,21,1,18,3,14,12,8,13,0,2,9,22,16,23,20,6,15,11,5,19,10,17,7,1,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,90a1eac6d,1.0,21.0,12.5813,11.488,21,8,14,4,13,12,18,17,9,20,3,0,6,2,19,1,10,16,23,22,11,15,5,7,0,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,935e4c9b0,1.0,12.0,53.0027,49.8667,12,3,13,18,4,8,16,0,14,1,9,21,17,5,2,19,20,23,22,6,10,15,11,7,0,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,9367e95cc,1.0,15.0,28.6667,25.3227,15,7,23,3,14,12,16,10,11,22,9,17,21,5,1,2,18,6,4,19,0,20,8,13,0,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,958db1ebe,1.0,19.0,29.5733,28.0213,15,13,11,3,7,19,17,16,6,23,12,10,0,9,2,1,22,18,14,4,21,20,8,5,5,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,960572cd4,1.0,7.0,9.0827,5.9413,10,11,15,7,3,9,17,6,16,12,2,23,20,19,22,0,5,14,18,1,8,21,4,13,3,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,9a76cab9c,1.0,17.0,20.2347,13.7813,17,9,7,4,13,8,3,20,19,21,18,0,6,1,15,2,10,5,14,22,11,12,23,16,0,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,843.75,9b92a698e,1.0,9.0,45.632,42.0693,9,17,3,0,15,1,18,12,16,20,21,8,23,14,2,4,7,10,6,13,22,5,11,19,0,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,9d6de44f0,1.0,7.0,4.32,1.1787,16,7,15,3,9,17,11,20,1,6,12,23,22,2,14,19,0,10,4,18,21,5,8,13,1,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,9f8fcb625,1.0,23.0,58.851000000000006,52.7673,11,23,9,7,6,17,10,3,22,14,20,2,15,16,0,5,19,12,18,21,4,8,1,13,1,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,a3d1e4f37,4.0,16.0,15.8453,14.0107,16,1,3,7,9,17,2,11,14,20,13,4,10,23,15,12,18,6,22,21,5,0,19,8,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,a6b4dda07,1.0,21.0,2.88,1.7867,4,21,3,14,18,12,1,8,0,13,9,2,23,6,16,5,20,19,11,15,22,10,17,7,1,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,a90c80393,1.0,18.0,26.9707,26.2773,18,4,12,3,14,0,13,8,21,5,16,6,9,1,23,19,2,22,15,20,11,17,10,7,0,5
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,843.75,aacebff62,1.0,9.0,29.456,25.8933,9,3,17,23,7,14,0,12,11,16,1,18,6,21,20,15,2,8,4,5,10,22,19,13,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,ab900ff48,1.0,6.0,42.464,40.32,17,6,23,3,9,7,4,21,8,13,0,18,1,2,20,11,19,16,5,15,14,22,10,12,1,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,ac3da0b30,1.0,18.0,17.1147,16.4213,2,12,3,14,13,18,4,8,22,17,19,16,5,15,0,1,20,6,21,11,10,23,9,7,5,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,ae521f781,1.0,7.0,43.0293,39.888000000000005,16,15,7,3,11,23,9,17,5,12,20,6,10,1,2,14,0,22,8,19,18,4,13,21,2,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,aefd0f061,1.0,3.0,11.9787,11.2373,12,4,18,3,13,14,16,8,21,1,0,5,17,9,19,6,22,20,2,23,11,10,15,7,3,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,4125.0,3281.25,af1d7ef13,1.0,21.0,51.9467,50.8533,21,8,14,4,13,18,12,9,3,0,1,6,20,17,22,16,23,11,19,2,10,15,5,7,0,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,843.75,b01abd3b2,1.0,9.0,36.48,32.9173,3,9,7,17,16,6,10,23,22,11,20,5,15,2,12,1,14,18,0,21,8,4,19,13,1,18
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,b45319264,1.0,12.0,28.416,25.28,12,3,18,13,16,8,4,5,14,2,0,17,19,6,9,1,22,11,21,15,10,23,20,7,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,b55d2f7b4,1.0,23.0,54.4102,48.3265,23,11,7,9,17,3,22,15,14,10,6,16,1,12,2,20,0,18,21,8,5,4,19,13,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,b65e327ee,1.0,11.0,23.2838,22.146,11,9,6,7,10,17,23,3,20,2,22,12,1,15,14,16,19,18,5,0,21,8,4,13,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,b6ddaa9b4,1.0,4.0,13.696,11.84,4,8,18,13,21,12,14,3,16,1,0,19,6,20,9,11,17,2,23,15,5,22,10,7,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,b7485fa88,1.0,11.0,55.368,54.2302,6,11,9,7,14,3,21,10,0,2,23,19,13,17,22,18,4,8,15,16,12,1,5,20,1,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1406.25,b80bfc8f2,4.0,17.0,11.2053,8.5973,17,9,7,3,4,13,11,8,19,21,18,20,6,1,0,2,22,10,16,15,5,14,12,23,0,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,b90d004b4,1.0,1.0,44.9493,44.0533,1,3,4,18,12,14,13,9,0,2,16,21,8,23,15,11,17,5,20,10,6,19,22,7,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,b95c42272,1.0,8.0,27.631999999999998,23.5093,0,8,18,21,12,4,14,13,3,2,1,5,10,9,20,6,19,15,23,16,11,17,22,7,1,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,bac502597,1.0,0.0,36.88,36.0853,0,18,13,12,14,8,5,3,2,10,20,4,9,6,1,23,21,16,17,19,15,7,11,22,0,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,bbd784551,1.0,13.0,46.0213,45.3973,13,4,1,19,14,12,21,17,8,18,16,22,2,10,11,15,0,20,23,6,5,9,3,7,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,6093.75,1312.5,bc32d8c84,1.0,20.0,23.6693,18.288,20,6,3,11,9,17,2,12,14,4,0,23,10,18,8,16,5,1,19,15,21,13,22,7,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,bcd686baf,1.0,7.0,20.88,17.7387,15,7,3,23,11,12,6,14,22,21,9,4,2,16,1,0,17,10,19,18,20,5,8,13,1,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,bd62d4fa2,4.0,23.0,16.1088,8.185,23,7,14,9,3,15,13,4,8,11,22,2,17,16,12,1,19,5,6,20,21,0,10,18,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,bda762977,1.0,17.0,12.2827,5.8293,17,15,7,3,13,4,8,19,16,21,9,12,18,20,1,0,14,2,10,11,22,6,5,23,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,bf6aa9579,1.0,3.0,48.5067,47.7653,15,3,7,17,16,12,11,14,6,1,23,18,2,0,9,19,10,21,5,4,20,22,8,13,1,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,bfacbc575,1.0,13.0,15.376,14.752,13,1,14,17,15,19,3,4,5,12,16,2,18,9,11,23,8,6,7,0,10,22,20,21,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,c12e0a62b,1.0,17.0,18.3733,11.92,17,9,3,7,4,18,0,20,1,15,8,13,21,16,19,14,2,12,5,6,10,22,11,23,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,6468.75,3750.0,c16b7270b,1.0,14.0,58.623999999999995,58.352,14,21,4,8,18,1,3,0,9,12,13,23,5,6,2,16,20,22,17,10,11,15,19,7,0,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,2812.5,c271bc1ea,1.0,14.0,26.5867,25.664,14,21,18,4,3,12,0,13,8,1,5,6,9,2,23,19,11,16,22,10,20,17,15,7,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,c5503ce7b,1.0,3.0,8.2133,7.472,12,3,13,8,23,16,4,17,0,14,2,1,5,21,20,18,19,9,22,10,15,11,6,7,1,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,c569b8181,1.0,5.0,26.3893,24.0373,3,5,13,9,15,17,6,12,7,23,18,11,16,2,1,0,10,19,22,20,8,14,4,21,1,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,c5d61be80,1.0,4.0,28.7733,26.9173,4,21,18,14,3,8,13,12,0,23,1,6,16,9,2,19,20,11,5,17,10,15,22,7,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,c6e411c90,1.0,19.0,57.3173,55.7653,19,16,7,3,22,1,23,11,12,9,10,20,5,14,15,17,8,2,6,18,4,0,21,13,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,c72082616,1.0,5.0,22.144000000000002,19.792,5,3,6,11,9,23,12,2,10,17,14,15,22,16,20,1,18,19,21,0,8,7,13,4,0,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,c91cae4aa,4.0,23.0,31.3353,23.4115,3,23,9,1,6,16,12,0,7,14,17,15,21,5,2,11,22,18,4,8,20,10,19,13,1,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,c9899ee73,1.0,13.0,1.1893,0.5653,13,4,21,3,1,14,15,18,9,6,8,12,2,16,23,17,0,22,5,10,19,11,20,7,0,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,c9dd4934b,1.0,19.0,30.928,29.375999999999998,10,23,7,19,9,3,11,22,6,5,15,14,17,12,8,20,2,16,4,0,13,21,18,1,3,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,ca5018f35,1.0,11.0,18.4541,17.3163,11,9,17,3,15,7,6,20,23,12,2,0,16,18,10,1,22,14,19,5,8,21,4,13,0,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,cb5ddad47,1.0,17.0,28.2347,21.7813,17,16,23,3,7,4,13,22,8,9,21,18,20,1,14,0,19,15,2,6,10,5,11,12,0,15
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,ce8270c7b,1.0,12.0,24.4,21.264,12,3,18,4,0,13,8,16,23,14,5,2,10,1,9,19,22,6,20,11,21,17,15,7,0,4
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,281.25,cfdd68da2,1.0,19.0,9.296,7.744,3,12,23,5,19,9,1,0,2,18,16,6,15,4,14,11,8,21,17,20,13,10,22,7,4,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,d2cb96229,1.0,2.0,25.6267,23.8507,2,3,22,13,17,16,19,5,6,8,12,21,9,4,23,14,1,15,11,18,7,20,0,10,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,d49a94504,1.0,0.0,2.08,1.2853,0,3,13,18,8,2,5,12,9,10,23,19,6,20,7,11,14,1,16,4,17,15,22,21,0,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,2531.25,d53f58786,1.0,14.0,4.3147,3.728,17,15,20,9,3,14,6,7,12,11,18,0,1,2,22,5,19,16,4,10,21,23,8,13,5,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,d58429096,1.0,7.0,6.9173,3.7760000000000002,15,7,3,14,12,23,1,6,17,11,18,0,16,2,5,21,22,10,4,9,19,20,8,13,1,11
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,d59d099b3,1.0,17.0,39.4507,32.9973,17,15,16,3,7,20,13,4,8,19,12,14,21,0,9,18,1,23,6,2,10,22,5,11,0,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,d63d04076,1.0,13.0,1.072,0.44799999999999995,13,21,4,8,14,12,3,18,0,1,23,9,5,22,16,10,6,11,15,19,17,2,20,7,0,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,d817ed6ad,1.0,5.0,6.704,4.352,5,3,9,17,20,23,6,10,7,14,22,12,0,15,11,16,1,2,18,19,21,8,13,4,0,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,2812.5,1031.25,d82a81c98,1.0,3.0,35.3973,34.656,3,17,9,14,6,7,15,11,23,5,2,12,0,16,1,18,20,22,10,21,8,4,19,13,0,12
,,,,,,,,,,,,,,,,,,,,,,,,tp,843.75,93.75,d96242159,1.0,13.0,52.4427,51.8187,13,2,16,3,1,19,12,17,11,22,15,4,9,8,10,18,5,14,23,6,20,0,21,7,0,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,5625.0,3843.75,d9a1b1ea9,1.0,1.0,39.488,38.592,1,9,13,3,16,14,18,8,15,0,2,17,12,23,4,11,10,21,20,5,7,6,22,19,0,9
,,,,,,,,,,,,,,,,,,,,,,,,tp,3000.0,468.75,daa57db65,1.0,2.0,56.496,54.72,2,23,3,7,9,1,22,15,12,11,6,5,17,21,14,16,13,8,18,4,10,20,19,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,dabddc8ab,1.0,11.0,11.5693,10.4316,11,23,7,22,9,3,6,10,14,2,17,19,16,20,18,21,15,5,12,4,1,13,0,8,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,db13dd765,1.0,4.0,24.671999999999997,22.816,13,3,4,21,12,14,1,18,8,16,2,9,23,19,0,15,11,17,6,20,5,22,10,7,2,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,5718.75,2343.75,db9673439,1.0,20.0,25.264,21.824,22,9,20,3,17,7,11,23,10,6,2,14,16,1,13,12,21,15,4,8,0,5,19,18,2,20
,,,,,,,,,,,,,,,,,,,,,,,,tp,1125.0,93.75,dbd243625,1.0,15.0,13.0027,9.6587,15,7,3,16,9,12,17,0,14,18,1,2,11,6,23,19,5,22,20,21,4,10,8,13,0,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,dcf4ecca1,1.0,6.0,29.7813,27.6373,9,3,19,17,6,0,1,20,12,18,8,16,2,14,11,23,21,15,5,4,10,13,7,22,4,5
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,de3737c21,1.0,22.0,56.0053,54.4,22,6,5,3,9,23,10,14,11,21,17,1,16,4,2,15,12,18,7,13,8,20,0,19,0,22
,,,,,,,,,,,,,,,,,,,,,,,,tp,5250.0,1125.0,dee541308,1.0,9.0,41.4027,38.5973,9,17,3,0,6,18,20,1,15,12,7,23,14,8,4,21,10,2,5,13,22,16,19,11,0,3
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,dffd8ea5f,1.0,5.0,47.36,45.008,5,7,10,22,3,16,14,23,11,20,9,17,12,15,6,18,19,2,13,4,21,8,1,0,0,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,5684.77,1808.79,e1582bf8b,1.0,11.0,57.7829,56.6451,7,11,23,10,22,6,3,2,9,15,14,19,17,16,20,5,12,18,1,21,8,0,4,13,1,21
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,2812.5,e1a046050,1.0,14.0,40.448,39.5253,15,14,7,3,1,9,17,11,16,23,5,12,2,6,18,21,0,22,20,10,8,4,19,13,1,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,10852.7,947.461,e22487d26,1.0,10.0,25.1124,22.6685,10,6,3,5,23,2,7,11,22,9,16,12,15,0,14,20,8,18,13,17,21,1,19,4,0,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,e574b09d3,1.0,5.0,23.552,21.2,2,5,3,20,6,16,17,12,19,22,14,10,13,23,4,8,18,15,11,1,9,7,21,0,1,23
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,e7dfc5c5f,1.0,22.0,39.6533,38.048,22,6,3,9,23,14,1,17,11,21,4,5,7,13,0,12,15,2,16,8,10,18,20,19,0,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,2531.25,e8b209030,1.0,14.0,4.736000000000001,4.1493,17,15,9,3,6,1,20,7,0,12,23,16,14,11,8,2,18,19,10,5,13,4,21,22,12,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,e9255d07c,1.0,22.0,18.704,17.0987,22,3,23,9,17,6,16,0,14,1,15,5,11,12,18,10,7,21,2,20,4,19,8,13,0,7
,,,,,,,,,,,,,,,,,,,,,,,,tp,11437.5,4687.5,ea7da0899,1.0,7.0,21.3387,18.1973,14,13,7,15,17,3,23,12,5,11,1,6,20,9,16,18,10,22,21,0,2,8,19,4,2,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,3187.5,562.5,eb0cd97da,1.0,6.0,24.1227,22.1013,6,17,23,3,9,11,5,14,21,15,0,1,16,4,20,12,10,2,7,8,13,18,22,19,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,10406.2,4781.25,eb3145e54,1.0,5.0,57.6747,55.3227,12,5,3,13,8,16,18,4,14,2,1,21,17,19,15,20,0,9,22,23,10,6,11,7,1,16
,,,,,,,,,,,,,,,,,,,,,,,,tp,4218.75,2343.75,ec1255787,1.0,4.0,31.791999999999998,29.936,4,21,14,18,3,13,1,8,12,6,0,9,20,2,16,23,17,15,19,11,5,22,10,7,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,13687.5,10687.5,ed2f84e75,1.0,22.0,21.4933,19.887999999999998,22,3,23,12,5,18,4,14,8,13,21,1,9,0,2,10,11,16,6,17,15,7,19,20,0,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,edf598655,1.0,6.0,49.52,47.376000000000005,11,6,9,3,23,2,17,7,0,19,21,20,12,14,13,10,8,1,22,18,15,16,4,5,1,8
,,,,,,,,,,,,,,,,,,,,,,,,tp,3937.5,1312.5,ee3dc0bc6,1.0,17.0,53.5253,47.071999999999996,17,9,16,3,12,7,4,13,20,8,10,19,21,18,0,11,1,22,5,15,2,6,14,23,0,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,5531.25,3750.0,ef10f60bf,1.0,8.0,48.3893,44.2667,0,8,14,18,4,21,12,3,1,9,13,5,6,20,23,10,2,22,15,11,19,17,16,7,1,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,3281.25,562.5,ef3647390,1.0,12.0,29.488000000000003,26.351999999999997,12,13,3,18,4,14,16,5,8,17,19,2,21,0,6,15,1,23,11,10,22,9,20,7,0,13
,,,,,,,,,,,,,,,,,,,,,,,,tp,4031.25,2531.25,f2d7b8ed8,1.0,4.0,54.9493,52.7627,4,21,14,18,13,3,8,12,1,16,0,6,9,2,23,11,20,19,17,15,5,22,10,7,0,10
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,f3cb40395,1.0,23.0,54.4276,48.3439,12,23,13,3,9,8,16,5,2,7,4,14,10,22,15,11,20,0,19,18,6,17,1,21,1,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,4593.75,3093.75,f5889157c,4.0,16.0,54.8747,53.04,13,3,16,12,1,17,4,19,18,2,15,14,9,21,23,5,6,11,10,0,8,22,7,20,2,19
,,,,,,,,,,,,,,,,,,,,,,,,tp,6468.75,3750.0,f702f163c,1.0,14.0,20.96,20.688000000000002,14,21,3,4,18,1,0,8,6,9,5,13,12,23,11,16,2,17,20,19,22,10,15,7,0,6
,,,,,,,,,,,,,,,,,,,,,,,,tp,11283.4,7235.16,fa9353c0a,1.0,23.0,50.5498,44.4662,3,23,7,6,9,10,17,11,5,22,12,16,15,14,0,1,2,20,18,21,8,4,19,13,1,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,11627.9,6459.96,fbd5bbb6e,4.0,23.0,53.0228,45.099,23,9,15,3,12,5,17,18,7,6,2,1,14,16,11,4,22,0,20,10,8,21,19,13,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,4406.25,562.5,fd3f0d49b,1.0,6.0,41.9947,39.8507,6,23,15,3,17,7,9,22,11,16,10,5,20,12,14,2,1,0,8,19,4,18,21,13,0,17
,,,,,,,,,,,,,,,,,,,,,,,,tp,4031.25,2531.25,fea6b438a,1.0,4.0,45.7653,43.5787,21,4,14,3,18,13,8,1,9,12,2,6,16,23,0,15,22,20,5,17,11,19,10,7,1,14
,,,,,,,,,,,,,,,,,,,,,,,,tp,8250.0,5906.25,ff2eb9ce5,1.0,0.0,16.0213,15.2267,0,18,12,4,13,3,8,14,5,2,9,10,20,21,6,1,23,19,15,17,16,11,22,7,0,0
,,,,,,,,,,,,,,,,,,,,,,,,tp,5062.5,3187.5,ffb9a7b9a,1.0,18.0,41.0133,40.32,9,3,18,0,12,17,14,21,8,4,1,20,23,5,10,13,2,6,7,22,15,16,11,19,2,3
